;meta[fps=30]
;meta[frames=39]
jaw_open_a;-0.008365715;0.0091657145;0.029211428;0.040868573;0.039817143;0.026697144;-0.0028342858;-0.010811429;0.00560762;0.04457143;0.06331429;0.0627962;0.040137142;0.0047999998;-0.009295238;0;0;0;0;-0.004434286;0.006651429;0.0019718097;0.02453791;0.05926401;0.07024611;0.05007848;0.039780576;0.025071247;0.059701346;0.121170305;0.17204116;0.20295775;0.2258789;0.2361646;0.22686629;0.1925943;0.13150172;0.06739658;0.019213721;-0.0039679995;-0.0061257156;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.006134858;0.00015085652;0.021773716;0.05653258;0.08290287;0.09676268;0.10179199;0.10036343;0.081738666;0.057257142;0.023359999;-0.0029561918;-0.005302857;0;0;0;-0.010758095;0.0077257133;0.034733716;0.069508575;0.10511086;0.10277029;0.062486865;0.032672003;0.0027657144;-0.0086156195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0.00012404822;-0.0018130123;0.0032443376;0.008349399;0.01183229;0.010210122;0.0058493502;-0.0005725302;0;0;0;0;0;0;-0.0006507761;0.0054231337;0.023861788;0.037961934;0.04013119;0.028200297;0.010195491;-0.0010846268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0016030848;0.014714028;0.043769937;0.081013024;0.09418122;0.077892736;0.049273375;0.041794706;0.076938525;0.13547736;0.17717996;0.17142797;0.12969574;0.072935574;0.036832776;0.016775139;0.013679654;0.017088119;0.039958797;0.06829808;0.09627573;0.10852454;0.10728882;0.11125216;0.10854934;0.08427711;0.07490088;0.09695407;0.14996293;0.22448625;0.26851758;0.2675099;0.23859337;0.18597186;0.12087745;0.06083706;0.020760799;0.002390023;-0.0016437346;-0.0006423789;0.000062978324;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;-0.0004028917;0.0025869885;0.020536872;0.057899773;0.087192915;0.08822001;0.059739288;0.021598434;-0.0019402415;-0.0028387958;-0.00033000004;0.000047710855;-0.00078457844;0.005295905;0.040770516;0.074921936;0.08672242;0.06711327;0.0303282;-0.00057783135;-0.0015331086;0.00011132532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.006419577;0.014759153;0.029518306;0.046197463;0.07571577;0.09623492;0.118618056;0.10576038;0.09010899;0.068323985;0.064027704;0.07488543;0.102300316;0.14183924;0.18952703;0.22090212;0.23124571;0.20278996;0.15788364;0.10739487;0.06615191;0.03592885;0.016873412;0.004987483;0.00062343536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007951808;-0.00079518085;-0.0015903617;-0.002783133;0.004799711;0.028426126;0.071270466;0.12679954;0.18494315;0.2324727;0.2653932;0.2783483;0.26593074;0.22562462;0.16088098;0.09151895;0.03698863;0.0076464596;-0.0009701208;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.000038963863;-0.0002560482;-0.0028165304;0.0031226755;0.011585627;0.02591598;0.044825144;0.06499451;0.0791755;0.1110845;0.134227;0.13370189;0.1128141;0.09421405;0.0907279;0.11175429;0.11641363;0.08863425;0.046835303;0.016148109;-0.0020951428;0.0017478075;0.008026555;0.012913737;0.011800483;0.0073363385;-0.0009794402;0.00013603957;0.00029033632;-0.0012074347;-0.001971571;0.007949967;0.03815052;0.08567887;0.1331166;0.15736322;0.13911211;0.09310714;0.0438546;0.011026104;-0.0013029514;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0002632844;0.0018123763;0.012221295;0.034240887;0.06186905;0.08570008;0.11307517;0.12848018;0.12145072;0.099266194;0.083798654;0.08537539;0.10742523;0.11133459;0.08410703;0.043883704;0.014687894;-0.0027311814;0.001681012;0.008126748;0.0134147;0.012468436;0.007970892;-0.0007877379;0.00023022077;0.00014939846;-0.0013445877;-0.0019960625;0.0077319914;0.036764298;0.08228189;0.12753251;0.1506256;0.13313618;0.08914197;0.041963853;0.010548519;-0.0012466208;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0.0000667952;-0.00086833746;-0.00057889184;0.013678172;0.039891575;0.057072785;0.05520994;0.034829985;0.010034123;-0.0011280966;0;0;0;0;-0.0002115181;0.002115181;0.004230362;0.005388145;0.0032284344;0.000111325426;-0.0027163376;-0.0020038555;-0.0010019278;0.00010019278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0.0000667952;-0.00085720496;-0.00066795177;0.0132477125;0.039019525;0.055996634;0.054282226;0.034321595;0.009907953;-0.0011132532;0;0;0;0;-0.0002115181;0.002115181;0.004230362;0.005388145;0.0032284344;0.000111325426;-0.0027163376;-0.0020038555;-0.0010019278;0.00010019278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;-0.0017589398;0.016208963;0.047346655;0.08593257;0.11989402;0.14973311;0.17861313;0.22123682;0.25814396;0.25928837;0.21038762;0.13013984;0.06378385;0.046806917;0.07856004;0.11705857;0.119705334;0.085609175;0.049144562;0.025073431;0.028602818;0.04369853;0.0607892;0.09283418;0.112856045;0.09923652;0.07777039;0.051696513;0.030716887;0.024711998;0.010383317;0.014329795;0.066457875;0.14804041;0.22548722;0.26250842;0.2299614;0.153374;0.07208872;0.018122649;-0.0021418994;0;0;0;0;0;0;0;0;0;0
corner_left_out;-0.0016587473;0.01534063;0.043906707;0.0817242;0.11686042;0.14947957;0.18141156;0.22573434;0.26219755;0.2635741;0.21400566;0.13230208;0.06486091;0.04791423;0.080402866;0.12006344;0.12285679;0.088366345;0.05176721;0.036825307;0.050012905;0.07456903;0.09410329;0.11971369;0.1273172;0.10619768;0.07834111;0.051269025;0.031660926;0.025413347;0.010777407;0.014787342;0.0680977;0.15167964;0.23105682;0.26908222;0.23582709;0.15732384;0.073966764;0.018593555;-0.0021975618;0;0;0;0;0;0;0;0;0;0
corner_right_in;-0.0027553018;0.024502704;0.0823362;0.15955701;0.22412515;0.26169717;0.265792;0.23953034;0.19143365;0.12687746;0.07874263;0.049171563;0.039865598;0.022153737;0.010375519;-0.0010575905;0;0;0;-0.002141157;0.020335427;0.053584587;0.07520767;0.06816821;0.039817356;0.004723904;-0.0041932533;-0.0015585546;0.00015585546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;-0.0027553018;0.024502704;0.0823362;0.15955701;0.22412515;0.26169717;0.265792;0.23970844;0.18985283;0.121378005;0.06961395;0.03926361;0.032406803;0.0189921;0.009907953;-0.0009907953;0;0;0;-0.0021819763;0.021077594;0.051061213;0.069537506;0.060746517;0.03376868;0.0016216397;-0.003636627;-0.0014472291;0.00014472292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;-0.0004119037;0.0029352778;0.019185062;0.042878803;0.055644106;0.05005928;0.029237736;0.0077222656;-0.0008906025;0;0;0;0;0;0;-0.0010965543;0.010965544;0.021931088;0.026997503;0.025969973;0.020592956;0.0113607505;0.009347989;0.0041468698;0.006533683;0.028325612;0.0625793;0.09523881;0.11092678;0.097203694;0.06483363;0.030493114;0.007681446;-0.00090730126;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;-0.0010592606;0.009496608;0.030929795;0.059503388;0.082366824;0.09311482;0.09431499;0.084013134;0.06242558;0.035165813;0.0118301725;-0.001287663;0;0;0;0;0;0;0;-0.0009017351;0.009017351;0.018034702;0.022094736;0.02239309;0.019329417;0.012373813;0.009976977;0.004327217;0.0058779772;0.026371855;0.05865397;0.08934748;0.10411366;0.09126673;0.060959514;0.028698554;0.007229466;-0.0008538652;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00035624107;0.0028499286;0.013198731;0.03232665;0.05781124;0.08449035;0.106258914;0.12121659;0.12705113;0.121370204;0.10305942;0.07357491;0.04190174;0.016960416;0.0035123145;-0.00044530135;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00035624107;0.0028499286;0.013198731;0.03232665;0.05781124;0.08449035;0.106258914;0.12121659;0.12705113;0.121370204;0.10305942;0.07357491;0.04190174;0.016960416;0.0035123145;-0.00044530135;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;-0.00080472307;0.0077959537;0.017996533;0.030195246;0.044037115;0.05971681;0.069828;0.07574669;0.07370055;0.06798065;0.057407286;0.04186659;0.022645159;0.004725919;0.0021565305;0.006345543;0.008468676;0.0070612053;0.0038168682;-0.0003769157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
