;meta[fps=30]
;meta[frames=49]
jaw_open_a;0.078674294;0.085394286;0.065203816;0.018102858;-0.011428571;0.00024380925;0.038857143;0.074514285;0.08384;0.063329525;0.020129526;0.012880456;0.036437638;0.07785205;0.10796709;0.118680395;0.11354241;0.08446172;0.06968047;0.07248442;0.083151996;0.07966401;0.063881904;0.01646857;-0.0077645723;0.010198859;0.036754288;0.06290286;0.08077714;0.076352;0.09785372;0.13648458;0.13399886;0.13120002;0.094076574;0.040160004;0.017489143;0.007833143;-0.007954286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.008448;0.0026148572;0.034212578;0.06129372;0.080384;0.095849164;0.08942629;0.08404571;0.080228575;0.08654172;0.09467886;0.10821029;0.09912231;0.094697155;0.08295772;0.06753067;0.046768762;0.056347426;0.067978665;0.08233448;0.0680518;0.047622092;0.02721676;0.051955808;0.08411428;0.09634286;0.08505525;0.081234284;0.08587429;0.078080006;0.05597714;0.031634286;0.007691428;-0.009577143;-0.003942857;-0.0006228579;0.014525714;0.035845716;0.058902867;0.07862858;0.09345143;0.09558286;0.09609144;0.10272572;0.085920006;0.058388572;0.033760004;0.004845714;-0.009142858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.10764045;0.1516394;0.16816452;0.15483601;0.13328026;0.10053153;0.06661389;0.042997025;0.042716004;0.06601273;0.118814334;0.1662182;0.18563604;0.17365547;0.13479984;0.094468445;0.07565128;0.0602777;0.04653459;0.037830796;0.04509153;0.055518735;0.052671988;0.03327514;0.021743901;0.024249358;0.040121645;0.04216049;0.030627185;0.013072772;0.0015299276;-0.00058207236;0.000028626511;0;0;0;0;0;0;0;0;0;0;-0.00033397597;0.0030375908;0.009701206;0.014392774;0.014233737;0.009383135;0.002687711;-0.00030216874;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0011164339;0.009818894;0.034323182;0.06837442;0.094839625;0.10179229;0.096454635;0.08702936;0.090315156;0.10737767;0.13347064;0.15777193;0.16924089;0.15743245;0.12168529;0.09648718;0.088652484;0.10605645;0.10733986;0.08779273;0.068417355;0.07698385;0.10291612;0.12828016;0.13738815;0.1399598;0.16672677;0.20994037;0.2442779;0.23658021;0.20697898;0.15853147;0.11717761;0.10517882;0.107249945;0.10529187;0.11095492;0.10571914;0.098491654;0.10042967;0.10386892;0.10616977;0.1126155;0.1020225;0.07729396;0.044858932;0.01639822;-0.0017509882;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00082937366;0.005705423;0.04247061;0.07250061;0.08000711;0.07308507;0.049386296;0.026753861;0.022312777;0.00874699;-0.0052640974;-0.0030375905;-0.0025445786;-0.0012722893;0.00012722892;0;0;0;0;0;0;0;0;0;0;-0.00038168684;0.003832772;0.0074746995;0.009224098;0.007236146;0.003498796;-0.00054072303;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_up;-0.00074541185;-0.0012970178;0.0029071067;0.002057336;0.0032798126;0.0016995388;0.0015802733;0.00066816015;0.000662739;-0.00013552936;-0.000027105825;-0.00031917164;0.0012516143;0.002191511;0.0053059766;0.006928264;0.01181681;0.013080622;0.016794128;0.015010786;0.014874806;0.013812708;0.01645734;0.025649171;0.03511229;0.048836675;0.05113526;0.0573922;0.059722394;0.061353724;0.05707732;0.04359801;0.030293537;0.018516032;0.011240811;0.0053520575;0.0019827958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0.08545543;0.09171086;0.069551826;0.029686753;0.0055874716;0.011795183;0.04387808;0.08365303;0.09931809;0.08389158;0.043242883;0.021035079;0.030731196;0.069269165;0.11109048;0.14055352;0.1377862;0.10663365;0.065284446;0.046626117;0.0629253;0.08123037;0.07616242;0.06041784;0.04643538;0.042904776;0.041349404;0.024392173;0.01424964;0.031581797;0.078214;0.12411183;0.1489672;0.12996835;0.08636062;0.036193848;0.008906025;-0.0010655425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0.00006122892;-0.0010653833;0.0018257352;0.020990388;0.049712323;0.10682778;0.14059831;0.13302596;0.08657769;0.03568394;0.001613104;0.02179388;0.059479725;0.07734606;0.112231225;0.1185211;0.10202854;0.0882601;0.09513305;0.08422873;0.08371014;0.071415186;0.05345285;0.050806466;0.045956947;0.040960297;0.06517727;0.11985841;0.14373955;0.11923314;0.060911644;0.010921014;-0.0040745065;0.00022265062;0;0;0;0;0;0;0;-0.0009573978;0.00958511;0.01903663;0.023712292;0.01886964;0.009351327;-0.0010687232;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0.000048983144;-0.00085108215;0.0012190122;0.018836243;0.045735225;0.10398899;0.14022426;0.13539998;0.089384206;0.037327938;0.0009306797;0.01935196;0.054811027;0.07232807;0.100949526;0.10290412;0.08540712;0.07351172;0.0837723;0.07807245;0.077569626;0.06656512;0.05038213;0.047574878;0.045359507;0.041045647;0.060349457;0.10467735;0.12282894;0.099899635;0.051037095;0.008928291;-0.0032952295;0.00017812052;0;0;0;0;0;0;0;-0.0008460724;0.008505254;0.016476147;0.020261208;0.015808195;0.007570122;-0.0012913736;0.00004453013;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0.06326989;0.0793935;0.07032754;0.048838414;0.043160826;0.057401188;0.08649607;0.09795329;0.09307595;0.09111421;0.100407645;0.12215427;0.14360277;0.14502148;0.120191835;0.09562288;0.07327321;0.056606475;0.045562446;0.04856756;0.059046946;0.06995961;0.06051365;0.044513423;0.028019654;0.033176247;0.03894531;0.045575656;0.05125232;0.070272066;0.098440334;0.13250783;0.13961308;0.1255833;0.08793448;0.044776715;0.018889125;0.0067566116;-0.0007347471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
