;meta[fps=30]
;meta[frames=26]
jaw_open_a;0;-0.013074287;-0.0037942855;0.053988583;0.13612953;0.19040002;0.1965029;0.14214094;0.08403748;0.06996572;0.10008199;0.14258927;0.1626606;0.13695362;0.0836855;0.027476117;-0.0058331434;-0.017394593;0.011474287;0.035885718;0.05206858;0.058270484;0.049554292;0.018651431;0.013424764;0.0061714295;-0.0002895237;-0.0016152384;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0047695236;-0.0015619064;0.01750857;0.048845716;0.07960381;0.09693714;0.09732571;0.09121707;0.09686035;0.111614786;0.1194935;0.09836253;0.0734519;0.057287317;0.06863544;0.093362294;0.10935408;0.10245945;0.07508116;0.04254629;0.019232001;0.0030171429;-0.0053942865;-0.00013714287;0.00022857144;-0.00009142858;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.00123094;0.011364724;0.033311713;0.056709114;0.06810247;0.06169013;0.039132442;0.020811474;0.007643278;0.0012213977;-0.00017175905;0;0;-0.00010496388;0.0008187182;0.0036947287;0.013078499;0.035162903;0.049542952;0.04901813;0.03293766;0.012301765;-0.001301552;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0027720006;0.022738991;0.100884594;0.21040963;0.28817356;0.28630328;0.21310768;0.14062686;0.12411195;0.16457552;0.22258581;0.24418698;0.21867314;0.17005111;0.13085303;0.12397217;0.14193922;0.1562602;0.16104321;0.1629922;0.15805602;0.13976416;0.10337509;0.059996385;0.024084434;0.004728144;-0.0006106988;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.000029156634;0.00037638564;-0.00035253027;-0.0018103621;0.015209161;0.056921694;0.08738772;0.08978122;0.06066434;0.020070361;-0.0021787952;0;0;-0.0018543618;0.01824622;0.040271137;0.050330177;0.03909904;0.016794221;-0.006140386;-0.004845832;-0.0010146508;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.01280753;0.009880096;0.008267295;0.004770636;0.0032256003;0.0015450355;0.00077251776;-0.00006776471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0018209642;0.014944098;0.06625182;0.13760604;0.1881981;0.19220847;0.14165616;0.074698225;0.045544036;0.06489895;0.112328626;0.14831395;0.13902466;0.08937675;0.03871768;0.0071900263;-0.0009411762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0.00019593257;-0.001934834;-0.0051799673;0.0019287106;0.042090252;0.10168641;0.13425148;0.12806605;0.09688347;0.079784825;0.10346019;0.17244664;0.2542266;0.32233202;0.33325827;0.26912966;0.15889274;0.06265759;0.012342264;-0.0015938071;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0.00018368679;-0.0018123762;-0.004971789;0.002485895;0.043910418;0.10783342;0.14860891;0.15011366;0.11948843;0.092244536;0.09822419;0.14537045;0.20702316;0.26175773;0.27136695;0.21952313;0.12973666;0.051055633;0.010034119;-0.0012969397;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0017849159;0.014657833;0.06483958;0.13474074;0.18431762;0.18796538;0.14274876;0.09584932;0.08205916;0.104731604;0.13995019;0.15734833;0.13497528;0.08753777;0.037886012;0.0070339805;-0.002045269;0.0111481175;0.023503;0.029425507;0.023923812;0.012112196;-0.0008238067;-0.0002738602;0.00025827475;-0.00002003856;0;0;0;0;0;0;0;0;0;0;0
