;meta[fps=30]
;meta[frames=21]
jaw_open_o;-0.0010057149;0.012297142;0.0536;0.07209143;0.067771435;0.040640004;0.009622858;-0.011291429;-0.008045715;0.0038217143;0.027355429;0.056108803;0.087250695;0.10452782;0.10117447;0.102150664;0.09641704;0.08997983;0.071791016;0.044101227;0.01907592;0.0014693879;-0.0056555104;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.00091604836;0.007939085;0.028865067;0.061947774;0.101237655;0.1337025;0.1456992;0.14461903;0.1324086;0.11364424;0.098872975;0.083727024;0.063772716;0.041840453;0.021302352;0.004859691;-0.0007892738;-0.00085061626;-0.0000504371;0.000091332215;-0.000006815838;0;0;0;0;0;0;0;0;0;0
jaw_front;0.010233979;0.03735044;0.07092218;0.084090374;0.07060014;0.03534301;0.024990946;0.035321537;0.05606459;0.06389695;0.06596421;0.06861962;0.08892253;0.0912878;0.07297928;0.040602125;0.012305965;-0.0013729275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;-0.0058525307;0.0044662664;0.048405305;0.10528725;0.1658742;0.21214366;0.23274414;0.2070386;0.15296099;0.07713254;0.020420246;-0.0023696392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0023785413;0.0034356706;0.0058345417;0.006627388;0.008406212;0.006037835;0.0052043297;0.0027851292;0.0019922822;0.0008741647;0.00045741175;-0.00010164708;0.000020329413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.22998327;0.31172016;0.322567;0.28258076;0.2392459;0.19895227;0.16499525;0.14034784;0.11801942;0.11263228;0.11289012;0.10683315;0.10885316;0.11050782;0.10531034;0.08589194;0.056862306;0.026723644;0.005809326;-0.0017997588;-0.0014398077;-0.00013544582;0.000022265065;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.22419064;0.2950362;0.29637393;0.2509681;0.20909455;0.17353947;0.14386015;0.12241333;0.1043361;0.10289466;0.10592225;0.10222893;0.10436787;0.10586333;0.10099225;0.082435295;0.05469702;0.025805213;0.0058056163;-0.0015437104;-0.0013284823;-0.00014657833;0.000022265065;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.00043416876;0.0036514704;0.014617016;0.033141546;0.05628608;0.07605188;0.08385201;0.08636107;0.08266485;0.07521762;0.06313594;0.045091208;0.023972351;0.009838264;0.0019372836;-0.00024981407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;-0.00043416876;0.0036514704;0.014617016;0.033141546;0.05628608;0.07605188;0.08385201;0.08636107;0.08266485;0.07521762;0.06313594;0.045091208;0.023972351;0.009838264;0.0019372836;-0.00024981407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0.065604016;0.1113142;0.13789311;0.13178691;0.10626893;0.08995643;0.086711295;0.091142036;0.104281984;0.11690805;0.13591619;0.1590507;0.18007824;0.19375631;0.1990343;0.18606366;0.1606471;0.13136505;0.095380336;0.059334803;0.028836435;0.008322362;-0.0009462651;0;0;0;0;0;0;0;0;0;0
