;meta[fps=30]
;meta[frames=66]
jaw_open_a;0;0;-0.010331429;0.0032457127;0.03776;0.08009144;0.114194304;0.13842285;0.10834286;0.07044572;0.030491428;0.001691428;0.0001577146;0.045792002;0.050818283;0.06515657;0.08076115;0.074557714;0.076786295;0.107120015;0.12641144;0.12833144;0.1097943;0.056845717;0.0064799986;-0.018887619;-0.0043276185;0.018496;0.051923815;0.08323353;0.10166402;0.10057753;0.10743926;0.10048916;0.08145144;0.05052343;0.01655543;-0.008388572;-0.0026285711;0.0021714298;0.047824003;0.06729143;0.069702856;0.06808685;0.072612576;0.11547429;0.14807771;0.12046629;0.06517028;0.0113828555;-0.01782857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.005302857;0.0033828563;0.017554285;0.032045715;0.04854857;0.06921143;0.08406858;0.10784;0.11449257;0.12437543;0.13185827;0.12900533;0.11321143;0.11398514;0.111555055;0.11361885;0.09692458;0.05855619;0.004045714;0.00448;0.02671543;0.046795428;0.04855315;0.03938972;0.028978288;0.05308343;0.08573257;0.11482972;0.12865373;0.12940344;0.13104458;0.106153145;0.06939429;0.03137829;0.002564573;-0.008722287;-0.0021714286;-0.008045715;0.0069120014;0.039780576;0.09054171;0.14372572;0.14341943;0.09887999;0.047113147;0.0026605711;-0.0121965725;0;0;0;-0.0068845726;0.002345144;0.023949722;0.051090296;0.07687773;0.099602304;0.11112686;0.12783088;0.14234059;0.15362287;0.15661716;0.1281143;0.083840005;0.036155432;0.0007177123;-0.009810286;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.0014981208;0.013845689;0.040420637;0.06855095;0.081919536;0.07366555;0.046165023;0.024246654;0.008134461;0.0063961167;0.020534035;0.04816768;0.063271746;0.05883821;0.03566362;0.012183442;-0.0013175351;0;0;0;0;0;0;-0.0003339759;0.002455518;0.015521929;0.02603422;0.028785547;0.02102458;0.0073037357;0.010428001;0.031226754;0.0469594;0.046756636;0.032109402;0.010436748;0.0014122409;-0.0005505832;0.0024656968;0.0147541035;0.034769762;0.05135596;0.052415147;0.037517905;0.016874377;0.0035134272;-0.0004408483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.002018169;0.01812058;0.059586078;0.10490184;0.1255988;0.115722656;0.07570281;0.041093357;0.016890358;0.015942104;0.03855132;0.080780424;0.10024287;0.08821974;0.049405295;0.015631981;0.015545151;0.05652066;0.10776688;0.1292964;0.11032895;0.06101024;0.017705495;-0.0035473017;0.014919183;0.036187723;0.05646913;0.0680247;0.07362644;0.076018654;0.096321054;0.108780734;0.116655886;0.114636295;0.10139223;0.080281615;0.056880873;0.030701935;0.01369206;0.003898931;0.0058340817;0.025763858;0.0696483;0.13449594;0.16544405;0.146041;0.087016;0.041322365;0.044628736;0.09757346;0.14292932;0.1774128;0.19224705;0.19942516;0.2028317;0.21254325;0.23199925;0.26177797;0.2891406;0.3050012;0.29973963;0.2514825;0.17198664;0.08460136;0.02206388;-0.0025749542;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.0018607232;0.01766892;0.046406753;0.067288205;0.063598566;0.039600007;0.007681448;-0.0025286751;-0.0026010366;0.00007713244;0.013405953;0.054187592;0.0845794;0.089255065;0.062436797;0.02399617;-0.0025215184;0;0;0;0.00002862651;-0.00013995182;-0.0024777832;-0.0011832307;0.021358551;0.07587615;0.114041656;0.11578151;0.07675404;0.026823042;-0.0028785549;0;0;0;0;0.000055662655;-0.0003021687;-0.0047154226;0.0040951804;0.013677108;0.020793976;0.018662892;0.010830361;-0.0010575904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;-0.000554993;0.0006024283;0.0067690164;0.014648019;0.026981197;0.04384919;0.06786568;0.08579623;0.09846144;0.080564104;0.06350637;0.039242093;0.027231699;0.018821195;0.01831748;0.022866072;0.036942612;0.05227099;0.06633081;0.069774166;0.06562606;0.052256983;0.03760851;0.024000455;0.013734551;0.006508123;0.0025587955;0.000576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0013200002;0.011641448;0.040331572;0.078881934;0.11471278;0.1424964;0.13346316;0.10205351;0.057030372;0.01836868;-0.0020197595;0;-0.0018845785;0.017366748;0.051869646;0.081541814;0.09798218;0.10472929;0.10560399;0.10185472;0.08270278;0.04500326;0.0129773505;-0.002119157;0.0048718075;0.028180676;0.061170608;0.094983816;0.12187311;0.14257859;0.1652439;0.16379613;0.12901808;0.07256502;0.022987088;-0.0024412053;-0.0010920484;-0.0017387957;0.010826121;0.040300827;0.080544405;0.11478701;0.11537015;0.084161945;0.043248296;0.012077207;-0.0013804339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0015095713;0.014458933;0.036516927;0.05096696;0.0462668;0.027508486;0.003978766;-0.0015941783;-0.00068576395;-0.00039854462;-0.0020728773;0.008909735;0.034807716;0.053061355;0.060704213;0.08675583;0.1345734;0.17001325;0.16952154;0.13980418;0.106458545;0.09993024;0.0953223;0.067724764;0.0410206;0.04387999;0.07356322;0.12572302;0.18627842;0.24841021;0.31251064;0.31447846;0.27175182;0.21920067;0.2096768;0.25655922;0.33439898;0.38015184;0.40501595;0.39314315;0.3497608;0.2907539;0.23845883;0.22480479;0.21104385;0.16412693;0.09208385;0.02914497;-0.0032173018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0012357112;0.011833881;0.029904207;0.04183606;0.038084395;0.022766028;0.0034510856;-0.0012134457;-0.0005521736;-0.0004119037;-0.0018663688;0.007082144;0.028302606;0.043349154;0.04885549;0.07357676;0.12421328;0.16368069;0.16567434;0.13767603;0.103401735;0.09410886;0.09051305;0.062651105;0.022515545;0.013572782;0.037836134;0.09267499;0.15781032;0.21875426;0.26762792;0.2653907;0.22706805;0.18019675;0.16319847;0.18435471;0.23448451;0.261839;0.2820093;0.27504477;0.24645534;0.20676452;0.18287408;0.18974845;0.19032621;0.15128666;0.08601885;0.026985256;-0.0029835186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0018480002;0.017032772;0.050586224;0.083249085;0.09329061;0.079040974;0.04513128;0.022487713;0.009395856;0.0029835184;-0.00033397594;0;-0.0014138316;0.012796845;0.041053995;0.067271106;0.08562587;0.09807482;0.10550022;0.10258071;0.08291232;0.04508954;0.012930436;-0.0022357837;0.0065162415;0.02622342;0.054596536;0.08027298;0.09469591;0.097094245;0.10374963;0.10946507;0.10163334;0.07552866;0.040671587;0.011828315;-0.0002170843;0.0008126753;0.015184775;0.026918462;0.03591355;0.050452635;0.05419316;0.047981214;0.03561297;0.014338701;-0.0014917593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
