;meta[fps=30]
;meta[frames=24]
jaw_chew;0;0;-0.00086197606;0.008343037;0.020044917;0.026727615;0.0231334;0.0127547;0.0006329638;-0.0010082893;-0.00008906022;0.00008906023;-0.0000063614457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0008117661;0.006254893;0.031270374;0.089553945;0.17133988;0.2378127;0.24797407;0.21821856;0.17930172;0.15747598;0.14575182;0.12164412;0.0771327;0.037011575;0.012410666;0.0007478673;-0.0026096643;-0.0019444557;-0.00056680496;0.000062978324;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.0021356286;0.018693566;0.06806748;0.11943163;0.13426289;0.103403054;0.045052674;0.0047892598;-0.0049642012;-0.0013449918;0.00033170424;-0.000015903634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015320485;0.014795665;0.03596868;0.048055425;0.04163037;0.0228747;0.0010125298;-0.0021151805;-0.0002385542;0.00015903614;-0.00001060241;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.00072838564;0.006574555;0.021380821;0.034846418;0.04015981;0.04557022;0.06494413;0.08863738;0.11295051;0.13231097;0.15531094;0.18588626;0.21461964;0.2059286;0.19595891;0.17700984;0.1442025;0.09597824;0.04510691;0.0016364807;-0.0044864095;-0.0004156144;0.00041561443;-0.000029686744;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.00091922906;0.008347809;0.026504967;0.042782318;0.04814184;0.050519425;0.064727776;0.085318856;0.10818023;0.12671697;0.14864646;0.17783505;0.20534687;0.19697136;0.1873384;0.1691101;0.13777286;0.091781534;0.04325978;0.0016995668;-0.0041784104;-0.00035253007;0.00040819275;-0.000029686744;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0015378797;0.013915664;0.044846606;0.07256821;0.081808195;0.08623417;0.11146809;0.1472059;0.18699126;0.21916586;0.25726163;0.30801323;0.3556448;0.3405906;0.32330757;0.29163423;0.23760608;0.15844215;0.074733935;0.0028053971;-0.00734747;-0.0005900238;0.00071248185;-0.000051951803;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0014758557;0.01336699;0.04291909;0.06928411;0.078311004;0.08424304;0.11250985;0.15061985;0.19174564;0.22475989;0.26392615;0.31606445;0.36492306;0.34949335;0.33181924;0.29938686;0.24403818;0.16280709;0.076864816;0.0029649604;-0.0075441455;-0.0006642408;0.00071990356;-0.000051951803;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;-0.00055662653;0.004028386;0.023604147;0.07060888;0.1370558;0.19107562;0.1997043;0.17505638;0.14363685;0.12613949;0.116717204;0.097493075;0.062089194;0.030069526;0.010323197;0.00083271344;-0.0019838177;-0.0015184775;-0.0004408483;0.000048983144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;-0.00071566267;0.005407229;0.028559713;0.081852734;0.15574731;0.21503124;0.22330996;0.19554459;0.16049927;0.14096375;0.13040215;0.108876124;0.06923462;0.033513654;0.011624311;0.0011572267;-0.0019501416;-0.0015246002;-0.0004408483;0.000048983144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
