;meta[fps=30]
;meta[frames=98]
jaw_open_a;0;0;-0.0112457145;-0.0022400008;0.053714287;0.10057144;0.13270858;0.14354286;0.09750858;0.042514283;0.02914286;0.041483425;0.06682058;0.08364114;0.066528;0.02768686;-0.0049051438;-0.0052480004;-0.0011428572;-0.00047999993;-0.0022399994;0.0076266667;0.04792381;0.11083428;0.13039239;0.111740954;0.059611432;0.005592383;-0.019029334;0.005165715;0.0105142845;0.01739886;0.037817907;0.05859353;0.075824775;0.086686485;0.06638324;0.034096763;0.01104762;-0.011047619;0.0075276196;0.014582858;0.032665603;0.049964342;0.07844069;0.106901035;0.1420969;0.12431543;0.08281372;0.05963657;0.041915428;0.035832684;0.031241141;0.012601143;-0.015216;0.025452001;0.035097145;0.054473717;0.056610283;0.03936743;0.012856002;0.012320001;-0.0061485725;-0.0011428572;0.00018285715;-0.0072228573;0.00068571453;0.024622634;0.06128412;0.101396576;0.13106881;0.12962148;0.12093302;0.11026057;0.11103086;0.10590447;0.102515206;0.0965943;0.108419046;0.11986286;0.121508576;0.094354294;0.06290286;0.028708572;0.016091427;0.009097142;-0.0086400015;-0.00490819;0.043446865;0.107757725;0.13930972;0.13325717;0.09595429;0.07208685;0.07774171;0.08278857;0.058560003;0.023954289;-0.000502856;-0.0061257146;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.0063695232;-0.00065523956;0.020982858;0.06396953;0.10489904;0.12045715;0.092952386;0.05104762;0.0120228585;-0.003215237;-0.0039314292;0;0;0;0;0;0;0;0;0;0;-0.010697144;0.0058678873;0.039352693;0.0731831;0.09512962;0.09902995;0.07543773;0.06619064;0.066300355;0.07437531;0.086257376;0.10272914;0.10386287;0.08065829;0.04651886;0.01568;-0.013028572;0.010605714;0.029074285;0.032959998;0.023698285;0.015929142;0.017116955;0.0713501;0.12514287;0.13250667;0.09776154;0.04579658;0.0061866706;-0.016670477;0.0023565732;0.04011771;0.10099428;0.111514285;0.11546055;0.09565601;0.08092343;0.07176686;0.06888;0.024982858;-0.003680001;-0.007817143;0.015177145;0.04425143;0.075113155;0.10060482;0.1090144;0.10920137;0.10737828;0.08710491;0.0552384;0.024489602;0.0017952004;-0.0070464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.0008206266;0.008234892;0.016126266;0.019943135;0.015696868;0.0076337354;-0.0011068917;0.000028626511;0.00016030845;-0.002013875;0.0009017351;0.0042080972;0.007063592;0.0066127237;0.0042682127;-0.0004107904;-0.0005343616;0.005400869;0.010124243;0.0121185575;0.009065063;0.0039600004;-0.001297735;-0.000038168684;0.000009542171;0;0;0;0;-0.00051845796;0.004163567;0.02057928;0.032856874;0.041142657;0.03610121;0.022812147;0.009475375;0.004246265;0.009494459;0.020038556;0.025148386;0.018906375;0.00859654;0.0049094465;0.029707158;0.047691766;0.050897934;0.03513761;0.013305601;-0.0014026989;-0.00061069895;0.005100052;0.021687206;0.04136769;0.048241634;0.051340457;0.047756176;0.04114393;0.03267168;0.024655776;0.023873318;0.030814053;0.041578814;0.050273642;0.06524841;0.0770232;0.0774347;0.053545885;0.023989014;0.01618352;0.03411803;0.061613794;0.07581255;0.07985843;0.07408541;0.07177621;0.06336956;0.04687114;0.024237111;0.008530701;0.00123094;-0.00018130122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0018034702;0.0156587;0.057711046;0.113575675;0.13891967;0.13263617;0.098276004;0.07174042;0.07706734;0.11968982;0.15021522;0.1501866;0.11079174;0.051146034;0.020933136;0.0260537;0.053080708;0.064252205;0.061031714;0.059827022;0.09743986;0.15623873;0.20809403;0.21268219;0.17048107;0.11783254;0.10013936;0.11235763;0.15306623;0.21297324;0.26364225;0.27030116;0.23953234;0.18204361;0.147469;0.14217691;0.1514366;0.15167041;0.14450422;0.12056771;0.08607969;0.045053177;0.011326557;-0.00242389;0.016313829;0.03381685;0.03888201;0.040475316;0.048297696;0.058210637;0.06577419;0.049932744;0.023878032;0.02281831;0.03188158;0.051823817;0.0642522;0.06373371;0.048255887;0.03295985;0.0071924115;0.007070748;0.0137586165;0.024203714;0.04437109;0.055487476;0.051342357;0.040077824;0.026068013;0.033711288;0.0649786;0.08497994;0.08892611;0.0732345;0.05533791;0.05118706;0.06181895;0.08394724;0.11330564;0.1327936;0.13728607;0.114547074;0.075764835;0.036179144;0.0072079184;0.022281444;0.07075042;0.12817161;0.15548488;0.13781518;0.083764754;0.043973185;0.023115907;0.020253256;0.017290412;0.009661448;0.0026193256;-0.0003005784;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013306027;0.013327232;0.026400005;0.03284097;0.026081935;0.012881931;-0.0015426509;0.000021204807;0;0;0;0;0;0;0;0;-0.0014843376;0.014960002;0.0285841;0.034139764;0.0254988;0.010920483;-0.0039228923;-0.00023325309;-0.00329735;-0.004246265;0.037850607;0.07681447;0.094706036;0.075351335;0.034542654;-0.0035040968;0;0.00012722892;-0.0016221689;-0.0033667956;0.0433795;0.12758;0.20108135;0.21953751;0.16876322;0.089383096;0.061879385;0.089148924;0.13330373;0.17657866;0.18338001;0.15125771;0.095552914;0.041936845;0.005084783;-0.004569507;0.005302463;0.043420054;0.124213606;0.23131809;0.27661163;0.23651859;0.13569285;0.04102815;-0.00457388;0;0;-0.00096216873;0.009936579;0.015954508;0.019155908;0.014170122;0.0068226517;-0.001312048;0.00171441;-0.00013995184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;-0.005258542;-0.0064240946;-0.0080097895;-0.0073673804;-0.00550961;-0.0030636422;0.0014424848;0.0065964432;0.017827315;0.029329922;0.049595747;0.06428093;0.081152976;0.090984285;0.09401856;0.09683646;0.0936218;0.091288775;0.08103892;0.06628608;0.046722416;0.030880379;0.017717084;0.009738467;0.0040794355;0.0010910118;-0.0001897412;-0.00002710588;-0.00005421176;0.0002710589;0.00021684704;0.0012468708;0.0020803765;0.0040523293;0.004404706;0.0051365644;0.006166588;0.0058006593;0.006620611;0.0066409414;0.016602354;0.03513826;0.0647921;0.10707276;0.15966044;0.21368924;0.24590458;0.24036145;0.1978278;0.14947087;0.10650355;0.08249224;0.07156405;0.08224378;0.09525007;0.11603127;0.10595239;0.08721319;0.060604237;0.040568475;0.026816756;0.01897412;0.018197086;0.019949934;0.027607346;0.022416571;0.01949817;0.011682637;0.008032378;0.0041246125;0.0021910593;0;0;0;0;0;0;0;0;0.0007603201;0.0014311908;0.0028772897;0.004233939;0.007126137;0.008318797;0.0104804905;0.007960998;0.006753431;0.0038463252;0.0026536663;0.001252292;0.0006410542;-0.000059632952;0.000014908238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.002528675;0.022933016;0.07350652;0.11347231;0.14844437;0.16158074;0.13847281;0.101878576;0.060269937;0.036269784;0.05954314;0.08612603;0.08145832;0.05017591;0.012590892;-0.0014694941;-0.00030216877;0.0019720488;0.014949399;0.04216579;0.08489881;0.12987953;0.13994122;0.11157448;0.062077116;0.01812482;-0.002040964;0;0;0;0;0;0;0;0;0;0;-0.001208675;0.012086748;0.024173496;0.030049883;0.025091933;0.021538269;0.030235158;0.06773747;0.09041205;0.08684567;0.07393988;0.054156583;0.038528897;0.027397957;0.020482266;0.03424506;0.07526983;0.09340592;0.098058715;0.087493755;0.08444065;0.07965784;0.06663615;0.03322266;0.011029159;-0.0012086751;-0.00089060253;0.0070612063;0.034750678;0.07213307;0.11343445;0.14400804;0.15114002;0.1437989;0.13656482;0.13224238;0.1297277;0.12804082;0.12234653;0.1262429;0.12678364;0.11200388;0.073511824;0.032692533;0.004394697;-0.0012616903;0.00056192523;0.00014458911;0.0054573263;0.033397596;0.07769513;0.12573399;0.15483098;0.15096389;0.11814637;0.07590001;0.036244344;0.0112041;0.0006679525;-0.0009171087;0.00006361446;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.00049539766;0.0035846753;0.02360097;0.03736634;0.063989796;0.11761242;0.20167695;0.2802086;0.31625795;0.26770398;0.17385395;0.09235083;0.047233477;0.061560113;0.100963145;0.16256945;0.19421256;0.18254568;0.120941974;0.059918992;0.0048370846;0.034077793;0.11698531;0.22099903;0.2956894;0.30491227;0.25375825;0.1893755;0.121669896;0.07319201;0.06023412;0.060008056;0.09129603;0.11326701;0.12443202;0.119192295;0.10825552;0.07410368;0.04480658;0.024041628;0.019371903;0.032692716;0.059477404;0.08235382;0.081008635;0.063956395;0.026155323;0.01740961;0.064624354;0.17046717;0.27979922;0.33739254;0.3245119;0.24556556;0.18857393;0.16039076;0.14640333;0.12696597;0.13293736;0.14773464;0.18677902;0.21446548;0.20776407;0.18208183;0.15671071;0.14382377;0.12056721;0.097442046;0.07666529;0.05234906;0.032933038;0.01971794;0.0155685125;0.015976405;0.035779957;0.071786284;0.13505617;0.22060966;0.30208126;0.34033266;0.29728314;0.20038557;0.094997615;0.024550201;0.0061080493;0.016676534;0.034855954;0.067797124;0.10946618;0.13440974;0.13148634;0.08833665;0.039531622;0.008427326;-0.0017923377;-0.0013915665;0.00012245784;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0.000022265065;-0.0006846507;0.0036292053;0.014138316;0.01949863;0.043884438;0.1008329;0.1869987;0.2616345;0.28471115;0.2318461;0.14575265;0.07614465;0.040785886;0.055250384;0.089470856;0.14269476;0.17009763;0.16049677;0.106966;0.053734865;0.0051675322;0.028933264;0.09956966;0.19012552;0.25852796;0.2716392;0.23226207;0.17733307;0.11587418;0.07022965;0.05777985;0.0568659;0.08224343;0.097686104;0.103206;0.09774735;0.09233136;0.066854574;0.042845406;0.024742423;0.019068541;0.030496271;0.056150444;0.07837117;0.07753159;0.061495546;0.027026445;0.012240776;0.036349386;0.098974325;0.16307575;0.19931825;0.20192185;0.16225803;0.14882106;0.1490971;0.1460522;0.12849429;0.13298187;0.15111299;0.19568098;0.22669867;0.21765636;0.18546978;0.15297633;0.13643809;0.11191802;0.09047006;0.07026854;0.04649836;0.027642524;0.015708005;0.013588815;0.015624953;0.03255152;0.061236344;0.111373566;0.17960855;0.24601413;0.27753776;0.2425853;0.16350721;0.07753067;0.020057116;0.004935423;0.013192052;0.031037502;0.0662831;0.11177062;0.14013632;0.1370526;0.0922887;0.041502077;0.009006218;-0.0017255424;-0.001402699;0.00012245784;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0008794699;0.008861495;0.016921446;0.01953759;0.02608352;0.03940916;0.04576584;0.045186948;0.029256294;0.024661342;0.039526053;0.054939047;0.04997115;0.028866654;0.0057388195;-0.0007208314;-0.00028944583;0.0026050124;0.007469929;0.022925591;0.057633113;0.10369953;0.122725025;0.106527194;0.061128728;0.01776752;-0.002000145;0.0000667952;-0.0011466509;0.0022098075;0.019441113;0.04314227;0.06723492;0.08244754;0.075111195;0.052528854;0.028699666;0.0074068443;0.0085200975;0.018947568;0.023433978;0.018480001;0.008906025;-0.0013915665;-0.00014472292;-0.0008831809;-0.001528868;0.012895182;0.026235664;0.0325441;0.02606144;0.01127039;-0.003090576;0.012799627;0.025607603;0.041866668;0.043548793;0.033342484;0.014756728;0.0075144595;-0.0015362895;-0.00006679519;0.000011132533;-0.0009240001;0.007937495;0.029941056;0.063156076;0.09717742;0.12031649;0.12898985;0.1283325;0.11679818;0.0941123;0.063582785;0.032718513;0.012012001;0.0022821692;-0.0003005784;0;0;0;0;0;0;-0.0011572267;0.011572268;0.021752968;0.042423297;0.055295292;0.054054007;0.034255356;0.017556004;-0.0018925307;-0.0033731572;-0.0005232289;0.00067908445;0.00034510848;-0.0000333976;0;0;0;0;0;0;0;0;0;0
