;meta[fps=30]
;meta[frames=89]
jaw_open_a;0;0;-0.010331429;0.0032457127;0.03776;0.08009144;0.11204573;0.1304;0.12118857;0.116141714;0.114766635;0.12089417;0.12336642;0.11596435;0.09374112;0.08146622;0.08480672;0.099902496;0.08417342;0.062279627;0.07646477;0.13748269;0.2198004;0.24071775;0.16883658;0.07292877;0.017714288;0.02018514;0.061411053;0.09551314;0.11650744;0.12196573;0.10909106;0.10061258;0.07886172;0.082037345;0.07366401;0.056256;0.028053334;0.0074514286;-0.009051429;0;-0.010011429;0.0091657145;0.037440002;0.05465143;0.050422862;0.026482288;0.028676579;0.07299658;0.11845029;0.13056916;0.10269715;0.045668572;0.01794743;0.0031268578;-0.000356572;-0.0027245716;0.0005851428;-0.0002285721;-0.0057508564;0.03026286;0.049801145;0.052864;0.042249147;0.016722284;-0.012891429;-0.011062859;0.0120228585;0.036419053;0.045866676;0.06857143;0.08551619;0.08888381;0.09348572;0.07011048;0.025569525;0.0021485707;-0.0077714287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.005302857;0.0033828563;0.017554285;0.032045715;0.047702864;0.06901715;0.08852572;0.11090242;0.13378927;0.14193602;0.1370094;0.11858531;0.10217846;0.09188024;0.07673844;0.05469958;0.024265138;-0.00021333354;0.019832384;0.075026296;0.120603435;0.12523887;0.103355445;0.07587658;0.06520687;0.08147658;0.08473143;0.05693715;0.030262856;0.0056457142;-0.022902858;0.014171429;0.043916192;0.08324572;0.083291434;0.0768762;0.066057146;0.06934857;0.05465905;0.04416;0.005439999;-0.009965714;0;0;0;0;0;0;0;0;0;0;-0.005973334;-0.00073142705;0.02627048;0.055786673;0.07466057;0.06531963;0.039137524;0.050477713;0.060611043;0.059739426;0.04534857;0.012269716;-0.012324572;-0.008563809;0.0022704764;0.03186286;0.06651429;0.10636191;0.10301256;0.06997944;0.047975626;0.048009146;0.06868142;0.09743794;0.10268593;0.10346974;0.1009862;0.101673566;0.10436572;0.09853092;0.09367274;0.08209455;0.058884155;0.032162078;0.009616621;-0.0014961057;-0.0029922072;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.0014981208;0.013845689;0.040420637;0.06855095;0.081919536;0.07366555;0.046165023;0.024246654;0.008740628;0.0013263616;-0.00019084342;0;0;0;0;0;0;0;0;0;0;0;-0.0013931569;0.012672002;0.03980993;0.06650893;0.072329655;0.055344585;0.024179857;0.0052291094;-0.0006488676;-0.0004230362;0.0032729644;0.018034702;0.029762032;0.032013983;0.022614945;0.0081967255;-0.0017207713;-0.00038168678;0.000038168677;0;0;0;0;-0.0006822652;0.006679519;0.014494558;0.024661738;0.038073257;0.061547;0.0708363;0.06623856;0.04428521;0.032605596;0.028826894;0.033869933;0.023502363;0.009981109;0.015374026;0.03129832;0.035945356;0.040422224;0.042303618;0.049730614;0.058013216;0.05967355;0.052052535;0.060704105;0.06543066;0.06206227;0.042109594;0.021950172;0.0038550366;-0.0005089157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.002018169;0.01812058;0.059586078;0.10490184;0.1255988;0.115722656;0.07570281;0.041093357;0.018077642;0.0057825553;-0.00064409646;-0.0011068917;0.009580338;0.03414665;0.08467722;0.1322545;0.1434904;0.109725416;0.058006857;0.009608966;0.024728533;0.08094145;0.13682756;0.1679732;0.16823085;0.14124559;0.11615923;0.08462714;0.046510927;0.015751736;-0.0011808439;0.016903954;0.05293519;0.09651905;0.111302264;0.09165256;0.045668826;0.0134807015;-0.0029533016;-0.0006440964;-0.0023616871;0.022715135;0.06234138;0.106866345;0.12866186;0.13610618;0.15241542;0.19632776;0.23291676;0.23984078;0.21406189;0.15796325;0.110817514;0.0735415;0.06368039;0.05932558;0.054354586;0.031310964;0.0238602;0.04767745;0.07679061;0.07992044;0.056050707;0.0310204;0.028025355;0.057262562;0.09097625;0.115553305;0.122929394;0.13189545;0.120200336;0.09376136;0.05795437;0.022758076;-0.0023903137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.0018607232;0.01766892;0.046406753;0.067288205;0.063598566;0.039600007;0.007681448;-0.0025286751;-0.00241735;-0.00054072303;0.00006361446;-0.00025445785;0.001060241;0.019932535;0.0360482;0.042197596;0.032231335;0.014588919;-0.0014843377;0.00007951808;-0.0008693977;-0.0020727713;0.011742169;0.024788434;0.029228194;0.042250603;0.046523377;0.042073015;0.03482892;0.017605301;-0.0017573496;0.00015903616;-0.00281494;0.00906506;0.020515664;0.027433738;0.022901207;0.01240482;-0.0012245786;0;0;0;0;0;0;0;0.000022265072;-0.00002226514;-0.0026113742;-0.0046184114;0.010076534;0.07297614;0.18004324;0.28618452;0.3344194;0.3230258;0.2759887;0.21754424;0.15266094;0.08441745;0.02429383;0.008667471;0.05872252;0.1007033;0.10814142;0.07769023;0.04951167;0.06704117;0.109469905;0.11419857;0.0778535;0.028255425;-0.0030057838;-0.0001590362;0.0012722893;0.0055489168;0.017071811;0.039344106;0.073067;0.11501641;0.159814;0.19906701;0.22710076;0.22704293;0.18627183;0.11986701;0.053946517;0.011392774;-0.0014240968;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;-0.00028461177;-0.00056922354;-0.0011384471;-0.0017076707;-0.0028461178;-0.0034153415;-0.004269177;-0.0034153415;-0.0028461178;-0.0017076707;-0.0011384471;-0.00056922354;-0.00028461177;0;0;-0.00005421177;-0.000474353;-0.000948706;-0.0017889885;-0.0027376944;-0.0043098354;-0.0052043297;-0.0061394833;-0.004933271;-0.003984565;-0.0024124237;-0.0015721414;-0.0007860707;-0.00036592945;0;0;0;0;0;0;0;-0.00033882356;-0.0007216942;-0.0004811294;0.004845177;0.012263379;0.025400925;0.043117326;0.07084597;0.09391511;0.113047816;0.10577734;0.0879613;0.06499991;0.041741025;0.025688248;0.012213912;0.0043281326;0.000948706;0.000474353;-0.00031171768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0013200002;0.011641448;0.040331572;0.078881934;0.11471278;0.14061978;0.15059929;0.1540364;0.1532727;0.15023479;0.14345253;0.1282754;0.09780566;0.05813599;0.024246655;0.005332165;-0.0022707183;0.012875569;0.061263915;0.13337411;0.1987316;0.20590414;0.15233757;0.07550401;0.020677883;-0.002379181;0;0;0;0;-0.0016062654;0.015548437;0.035708923;0.066026516;0.07615182;0.06531086;0.034706995;0.015071329;-0.0015585546;0;0;0;0;0;0;-0.0023441934;0.021946993;0.061093748;0.09584316;0.09969978;0.071987726;0.026878703;0.0046279524;-0.0020913258;-0.0010098796;0.00007315664;0.00035942174;-0.0011291568;-0.0020388428;0.020436151;0.041206274;0.05093293;0.040754613;0.019068439;-0.0019275185;-0.0014101207;0.0123836165;0.045012537;0.07174122;0.0936723;0.088026516;0.061117597;0.03236916;0.0148486765;-0.0015214459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0015095713;0.014458933;0.036516927;0.05096696;0.0462668;0.027508486;0.003978766;-0.002167281;0.0039110812;0.020370085;0.053212833;0.11134683;0.14331391;0.14461033;0.107551984;0.05825038;0.018307155;0.009781786;-0.0009945063;-0.0017533738;0.015117978;0.056981865;0.11458158;0.14048512;0.11924612;0.07494977;0.035641916;0.040397737;0.08679144;0.14113155;0.17484939;0.1923479;0.16656049;0.13294433;0.103082046;0.08873815;0.071708344;0.055473406;0.030929888;0.0103050135;-0.0024825549;0.012735616;0.03376497;0.06758003;0.10231909;0.13335381;0.14875288;0.16243477;0.17628865;0.1964569;0.19849363;0.17270789;0.12630413;0.087831035;0.079788156;0.1130824;0.18281084;0.27672228;0.35716775;0.42684928;0.45272598;0.42662722;0.35205185;0.26455402;0.18639731;0.16450074;0.17499512;0.1953611;0.19132556;0.18829286;0.18620272;0.19366153;0.1769182;0.13722195;0.07207539;0.029334223;0.019409064;0.039285693;0.05911375;0.07805524;0.09533698;0.11082942;0.11876792;0.112436555;0.087744586;0.05361022;0.022350075;0.0047930595;-0.0005991325;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0012357112;0.011833881;0.029904207;0.04183606;0.038084395;0.022766028;0.0034510856;-0.0017547094;0.00393446;0.018042276;0.044491388;0.09463877;0.123122826;0.12683012;0.09691039;0.054415226;0.017473102;0.009269688;-0.0009425543;-0.0018313015;0.015808195;0.059442148;0.118199654;0.14406979;0.12127595;0.07539136;0.035870507;0.037252422;0.075112686;0.11824493;0.14367461;0.16001903;0.14098202;0.116562426;0.08503547;0.054051034;0.024098217;0.008149012;-0.00089431327;0;-0.0010965543;0.01010834;0.028610604;0.06151558;0.09872329;0.13455054;0.15484406;0.1642594;0.16650538;0.17185345;0.16526966;0.13819146;0.10275957;0.075524755;0.07544869;0.106037736;0.15637662;0.20792545;0.24470492;0.27177447;0.28217506;0.27739376;0.24871857;0.20602252;0.15875101;0.14059396;0.1449905;0.16321403;0.16812535;0.18096581;0.19179867;0.19907565;0.17451727;0.12612753;0.061547045;0.024686897;0.018743139;0.037343577;0.056292154;0.07448068;0.09114102;0.10611124;0.11382102;0.10781756;0.08416902;0.051435333;0.02144429;0.004598746;-0.0005748433;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0018480002;0.017032772;0.050586224;0.083249085;0.092820264;0.08264791;0.064206876;0.06772154;0.084800504;0.10534759;0.11609172;0.113540694;0.09644892;0.079978645;0.07340487;0.07717264;0.071577355;0.0676305;0.087793;0.14016342;0.19782695;0.20789078;0.15566324;0.08403244;0.043877024;0.045206614;0.058947124;0.06726498;0.0705424;0.07753919;0.08405062;0.091570646;0.08329398;0.08834073;0.0846065;0.06842351;0.03883398;0.013806194;-0.0028462172;-0.0006122893;-0.0011596387;0.011663183;0.029927958;0.041008536;0.03518251;0.02100783;0.029552236;0.06629423;0.10069096;0.10185433;0.07008485;0.0264303;0.0045003262;-0.0029946512;0.0060644466;0.014541312;0.01799685;0.012775693;0.007164897;0.016331421;0.03232887;0.038120013;0.02917391;0.012374922;-0.0012735616;-0.0013173497;0.0126947975;0.030132053;0.05079403;0.07448035;0.093487285;0.100786515;0.0940736;0.06514386;0.030106077;0.00870564;-0.0009907953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
