;meta[fps=30]
;meta[frames=31]
jaw_open_a;0;-0.011556571;0.00464457;0.04041143;0.085824005;0.12661943;0.15117715;0.12946285;0.10357028;0.069072;0.05347086;0.06271087;0.11177258;0.12230401;0.100339435;0.05239772;0.008427431;-0.020932572;0.003611427;0.02793143;0.047485717;0.09017943;0.13641372;0.1690583;0.20380342;0.22326972;0.19041827;0.1421463;0.08071772;0.02573143;-0.0023337149;-0.0035657145;-0.0014628571;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026514286;0.0039771427;-0.0022857147;0.009859047;0.046125717;0.10130288;0.12814935;0.121273905;0.08393142;0.07028419;0.08540954;0.124857925;0.12203886;0.08037182;0.033868194;0.0032457155;-0.008243809;-0.0008380958;0.00009142858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.001094964;0.010181496;0.02925391;0.04602427;0.047448445;0.03410133;0.012645761;0.0021183619;-0.00051766273;0.000019084342;0;0;0;0;0;-0.00072838564;0.0065268446;0.022137837;0.033349887;0.033493016;0.022424098;0.0068417364;-0.00075701217;-0.0005916145;0.0059447717;0.011555569;0.014122411;0.010925784;0.005105061;-0.001068723;-0.0000667952;0.000009542171;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.002018169;0.018695973;0.054095514;0.09016205;0.11103652;0.11667308;0.11448315;0.12518087;0.12771502;0.12349905;0.115480766;0.12926514;0.13154455;0.11336958;0.068323605;0.026149364;-0.00446335;0.0064314227;0.03008169;0.06817881;0.10529785;0.12968285;0.13472927;0.13340096;0.12838991;0.11545788;0.10440804;0.08400449;0.059441518;0.03368052;0.013511713;-0.0014170123;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016698797;0.013274219;0.06764338;0.11023857;0.11901206;0.08519037;0.032575905;-0.0034245786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.10485234;0.09234297;0.074077;0.047164243;0.029213367;0.015226732;0.007155954;0.0015721414;0.0013451296;0.0039168;0.006207248;0.010368001;0.012570354;0.016087344;0.013295437;0.012224754;0.009880096;0.010496754;0.014196707;0.020746166;0.030256944;0.04613422;0.06465431;0.08633225;0.095040016;0.093871064;0.07294194;0.053527348;0.032466076;0.019495908;0.0089652715;0.0032628712;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0014726749;0.013005978;0.044768684;0.08846227;0.12589304;0.14393409;0.12610613;0.0922696;0.057443865;0.031018414;0.016285306;0.010709497;0.0044371095;-0.0004612049;0;-0.0013200002;0.011636146;0.04019374;0.081468925;0.11495665;0.11572532;0.08262459;0.04201206;0.009287712;0.01226169;0.036610126;0.051368684;0.047869887;0.029421693;0.0058843386;-0.0011132532;0.00003180723;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0.00008906026;-0.0008683375;-0.0026885066;0.0022153743;0.028018355;0.0795965;0.1634612;0.2537661;0.30665782;0.33286715;0.32844424;0.29342458;0.22829707;0.14328127;0.07633132;0.11134091;0.20375465;0.28475535;0.28544182;0.20824143;0.106731296;0.04305692;0.010824532;0.0018702652;-0.0015251568;-0.0019927232;-0.0022821692;-0.0015585545;-0.0006122893;0.00034510845;-0.00015585546;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0.00007792773;-0.00076257845;-0.0022821692;0.001694928;0.02266138;0.06463993;0.132933;0.2078789;0.25467837;0.28105804;0.28294834;0.2577031;0.20301507;0.12916353;0.064996734;0.070973225;0.12118967;0.17550066;0.18829936;0.14891617;0.08720483;0.03896015;0.00857576;-0.0010798556;-0.0011466508;-0.0017700724;-0.0020038553;-0.0013359035;-0.0005009638;0.00033397594;-0.00015585546;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0014360966;0.013603955;0.036113933;0.052868396;0.050764345;0.03306362;0.008583182;0.00013359022;-0.00062342186;0.00004453013;0;0;0;0;0;0.00007792773;-0.0013581689;0.0032506993;0.018268486;0.043609686;0.06272447;0.06816037;0.057964645;0.04558438;0.040496256;0.039212342;0.031512193;0.019411018;0.007813701;0.00038963862;-0.00023378318;0.000011132533;0;0;0;0;0;0;0;0;0;0
