;meta[fps=30]
;meta[frames=137]
jaw_open_a;0;0.00054857146;-0.004114286;-0.00576;0.010971428;0.043766864;0.07596115;0.10639086;0.11199316;0.08741943;0.04665829;0.020589715;0.052022867;0.07744001;0.08598858;0.06514286;0.01769143;-0.017462859;0;-0.01344;0.007085712;0.04859429;0.09549715;0.12836573;0.12745143;0.07753143;0.039085716;0.010468571;-0.0026971428;-0.0033828574;0;0;0;0;0;-0.009577143;0.0069599994;0.039017145;0.057428576;0.056434285;0.03809143;0.0024;-0.007542857;-0.0015085716;-0.009901715;0.0044754283;0.043008007;0.06839315;0.08408228;0.09486401;0.09626972;0.095984004;0.10827429;0.09625829;0.077133715;0.06993677;0.060385533;0.052982863;0.07457219;0.12906666;0.13014856;0.13184763;0.11161524;0.08724572;0.06370286;0.07712;0.075485714;0.07776;0.07149714;0.046811428;0.008948572;-0.012182857;0;0;0;0;0;-0.003908572;0.00037714306;0.010217143;0.034996573;0.06629029;0.093328014;0.0995703;0.08450286;0.050779432;0.02144;0.002011427;-0.014866287;0.0056868587;0.04118857;0.07748571;0.10363429;0.08509714;0.055965714;0.052000005;0.048640005;0.069668576;0.07378286;0.04379429;0.026;0.009188571;-0.008822857;0;-0.010560001;0.0055817147;0.03650743;0.07671772;0.099949725;0.11016534;0.10096457;0.08251887;0.056213338;0.05554857;0.05012858;0.06069905;0.09174763;0.10885143;0.09255143;0.07194477;0.035428576;0.0021942854;-0.0090209525;-0.004482613;-0.0020832655;0.01573943;0.04788637;0.08590955;0.111239195;0.09103739;0.08230989;0.07964866;0.0774289;0.07233828;0.054260246;0.013302858;0.00091428595;-0.0018285715;-0.0010971429;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.010034286;0.0056342874;0.035611432;0.06794971;0.09102629;0.10470171;0.092662856;0.09612344;0.11104458;0.14402515;0.13612343;0.105234295;0.04805486;0.009444575;0.010157713;0.055157024;0.08779977;0.11262811;0.111680016;0.10661305;0.081027664;0.046142176;0.016885946;0.00027154386;-0.0052900575;0;0;0;0;0;0;0;0;0;-0.009819428;0.0073600006;0.036873143;0.06089143;0.061695997;0.05407086;0.035547428;0.049033143;0.07623315;0.10704914;0.12776688;0.12511544;0.094870865;0.05294172;0.0030765731;-0.0005455251;0.03421257;0.057069715;0.06766933;0.06962286;0.060068574;0.07454172;0.10440229;0.097215995;0.069281526;0.034377143;-0.0044342848;-0.0021333348;0.028342858;0.05773714;0.08187429;0.09296153;0.07893486;0.09284114;0.10658895;0.13349259;0.14805487;0.14369296;0.116160005;0.09221715;0.059908573;0.0352;0.0073142867;0.00144;0.021302858;0.06742857;0.08301715;0.07254857;0.03602286;0.0045028585;-0.009462858;0;0;0;0;0;-0.009935239;0.011001905;0.03067429;0.04691048;0.060281914;0.06813715;0.06840076;0.086279616;0.09577144;0.103899434;0.12027428;0.124736;0.14448458;0.13910857;0.13634287;0.13018058;0.122054875;0.10414629;0.110873915;0.10588344;0.090139434;0.05233676;0.028770288;0.032763433;0.06070705;0.087970294;0.092545524;0.08761372;0.07344915;0.05465981;0.03156572;0.005942858;-0.016729252;0.0013864487;0.030034939;0.06578091;0.092626296;0.09674254;0.057555597;0.048840173;0.05437519;0.05392882;0.046075433;0.02761306;-0.005028571;-0.0053028576;0.00013714285;0.00009142858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0011736869;0.010696772;0.033440534;0.054454297;0.057613708;0.05262984;0.035911955;0.02544897;0.017094798;0.008575549;-0.00086070376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000050096398;-0.0008826508;0.0017080485;0.017450243;0.030678075;0.034805067;0.0260048;0.01068723;-0.0011068917;0;-0.00075065065;0.0074365307;0.015343808;0.022926653;0.03214757;0.048214674;0.06736772;0.097388655;0.12494072;0.14411223;0.1491314;0.1328442;0.09463924;0.052441854;0.019181669;0.01951851;0.03644791;0.06096254;0.08220581;0.082969174;0.061062414;0.041394252;0.031767473;0.0300634;0.03531239;0.026950272;0.014341564;0.010755935;0.031966273;0.04503904;0.044561937;0.02994333;0.011183423;-0.001183229;0;0;0;0;0;0;0;0;0;0;0;-0.00037850608;0.002598651;0.018678002;0.04043336;0.05532471;0.0543487;0.04642902;0.033024658;0.025210414;0.01653658;0.0070683626;-0.0007294989;0;0;0;0.00012404822;-0.0014694942;-0.0011577833;0.011148436;0.022583136;0.02751326;0.020941883;0.01620865;0.02750833;0.05769037;0.084036306;0.09553541;0.08117842;0.053717326;0.026531845;0.0068862657;-0.00080472295;0;0;0;0;0;0;-0.0007967712;0.0077864104;0.017786603;0.023173157;0.019609159;0.010448676;0.00001431324;-0.0007538314;-0.00005725303;0.000009542171;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0021147833;0.019444555;0.05873086;0.09291091;0.09682916;0.07015284;0.026869562;0.004272506;-0.0005975784;-0.001502892;0.011951569;0.060831334;0.09911929;0.10699158;0.07657592;0.028051976;0.007616369;0.037415422;0.07696896;0.11910634;0.15117376;0.1637846;0.16002391;0.13391253;0.091859035;0.049208973;0.017333353;0.0025477593;-0.00037214466;0;0;0;0;0;-0.002676579;0.022886897;0.089460716;0.17216554;0.2147847;0.21448413;0.17280391;0.14089967;0.11502418;0.08415478;0.058150467;0.06934415;0.08829131;0.101541825;0.098008834;0.09124605;0.10243876;0.12938729;0.13629177;0.12150641;0.10018801;0.08323158;0.08978419;0.12639463;0.17807694;0.18734619;0.16880694;0.14056334;0.12498692;0.118467234;0.123340905;0.11058731;0.1078611;0.115225285;0.10262008;0.07371565;0.057547636;0.068223655;0.10014985;0.13070388;0.12341365;0.0859511;0.04267497;0.01863586;0.022436026;0.051715225;0.07924105;0.08533419;0.0647689;0.03386516;0.007922387;-0.0029971958;-0.001127885;0.00017748433;-0.000005725296;0;-0.0019466028;0.01771504;0.055930234;0.087742634;0.101496495;0.10710489;0.11017389;0.10980295;0.09374109;0.053653236;0.015139845;-0.0017175907;0;0;0;-0.003191856;0.029027283;0.090749614;0.15591191;0.1913062;0.1915412;0.16496982;0.15678555;0.14072993;0.10876046;0.0850264;0.08902724;0.11533561;0.12797058;0.102109805;0.0521241;0.014518413;-0.0019459896;0.0025798625;0.0081759365;0.014968599;0.02464027;0.04294222;0.084082805;0.109032646;0.10613279;0.08640299;0.07142212;0.060178444;0.059256874;0.036820848;0.01020535;-0.0011593738;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;-0.0011895908;0.012111666;0.021634227;0.025424587;0.01839784;0.007580726;-0.0033471817;0.00021575908;0;0;-0.0019402413;0.019068439;0.042240005;0.05423133;0.04524579;0.023696389;-0.00050891587;-0.0012881929;0.00009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000015903615;0.0000039759034;-0.003188675;0.0055344584;0.04985386;0.11581013;0.18254966;0.23758812;0.26068413;0.24369113;0.19356292;0.11728123;0.045007236;0.0076178326;-0.0018845787;0.0059638564;0.041508436;0.0703735;0.07848435;0.057849403;0.022614943;-0.004850603;-0.0029819282;-0.0023855425;-0.0011927712;0.00011927713;0;0;-0.00003180723;-0.00038168684;0.0057571093;0.033556636;0.055662666;0.061228927;0.04449832;0.01793928;-0.0013645305;0.008451182;0.03334035;0.07378642;0.11501735;0.12673075;0.10037647;0.05366649;0.013518471;0.008971231;0.021730704;0.0299652;0.024031958;0.012039039;-0.0012033738;0;0;0;0;0;-0.0038645794;0.038804825;0.075701214;0.0936299;0.07039471;0.04113736;0.0088318065;0.020224096;0.017228916;0.009791326;-0.0009595182;0;0;0;0;-0.00015903616;0.0006997591;0.008927231;0.05091278;0.113339774;0.14779761;0.13175617;0.09951423;0.060348924;0.046035666;0.037013017;0.033826992;0.06883085;0.11466507;0.1231735;0.08778796;0.033143133;-0.0034934944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000005421193;-0.00041200948;-0.00071288494;0.0016670119;0.0041472;0.008917837;0.014707655;0.026070444;0.03378207;0.043518502;0.035665926;0.031239538;0.021435337;0.018694932;0.016480379;0.020822743;0.023527907;0.030616099;0.02989779;0.02977581;0.025330449;0.024517272;0.017591719;0.01340386;0.007074635;0.004065883;0.0014772706;-0.00036592936;-0.0023582117;-0.003930353;-0.0047164233;-0.006208603;-0.0034641314;-0.001425769;0.003277102;0.006567757;0.014241435;0.017452126;0.024419695;0.019410525;0.016905941;0.010018336;0.0068876054;0.0034438027;0.0018784379;-0.00005421177;-0.00062343536;-0.0016128002;-0.0014908237;-0.0018432004;-0.001490824;-0.00089449383;0.00349666;0.0073050354;0.014528753;0.012550024;0.011980802;0.007291483;0.005421177;0.0030494123;0.0019516237;-0.00015043758;-0.00038219304;-0.0014962449;-0.0020410733;-0.003456;-0.003919511;-0.00485873;-0.0038381938;-0.0032120473;-0.0018784379;0.0062560383;0.018632585;0.038963355;0.0635362;0.10357159;0.13707446;0.17111944;0.1628386;0.13737263;0.09657826;0.06307539;0.036538735;0.019028332;0.0057600006;0.0007589648;0;0;0;0;0;0;0;0;0.0013417412;0.004919718;0.01248226;0.025750592;0.044345226;0.0681984;0.094206505;0.11605384;0.12152923;0.114169985;0.086847246;0.062180895;0.037202828;0.021400096;0.009581931;0.0034695533;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0.00003180723;-0.000826988;0.0027735909;0.024357982;0.06252189;0.09977294;0.12884155;0.1399598;0.13299559;0.11774401;0.08989202;0.05271413;0.023305159;0.0064409645;-0.00074428925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015479521;0.013931568;0.04643856;0.06965784;0.06965784;0.04643856;0.013565785;0.0005884336;0.022530124;0.039573498;0.045351814;0.03236121;0.030370606;0.049131572;0.089211345;0.106951825;0.09224097;0.052585308;0.020690605;0.0040554223;-0.00052481936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014419279;0.013857352;0.034457833;0.047286753;0.042886753;0.024361689;0.017138798;0.02536097;0.03240362;0.025922896;0.012961448;-0.0012961449;0;0;0;0;0;0;0;0.00009542171;-0.0015479521;0.002311325;0.024728004;0.06498748;0.10834603;0.13175085;0.116154715;0.07490603;0.03384608;0.007872291;-0.00095421704;0;-0.0027140658;0.023986742;0.08290146;0.1577557;0.21357149;0.2255074;0.18399554;0.14241418;0.11383741;0.096705124;0.0772366;0.051279847;0.020237355;0.0034987961;-0.00085084356;0.00003180723;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.001781205;0.017556002;0.03819683;0.04963884;0.040384367;0.023361616;0.0036570374;0.004764725;0.0047881026;0.00096741726;0.017351165;0.073363386;0.11550002;0.12095495;0.084273264;0.029645931;-0.0031727715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010843086;0.010382198;0.025780715;0.039852235;0.05965924;0.06524777;0.054222114;0.03701122;0.015650114;-0.0034778032;0.016544055;0.056850128;0.09852661;0.11163889;0.087932155;0.055059273;0.052635718;0.076885715;0.09526848;0.08534569;0.059536777;0.047224198;0.07313701;0.12739772;0.19267815;0.20553252;0.17314056;0.1032394;0.044608057;0.023367185;0.036982268;0.05359424;0.061712824;0.060976584;0.044763908;0.038136344;0.043654364;0.06648199;0.09085407;0.12241748;0.14734471;0.16642474;0.17691597;0.16752683;0.13515228;0.09047231;0.045274228;0.013313839;-0.0010241929;-0.00070134946;0.000055662655;0;0;-0.0019370605;0.016954847;0.060583238;0.118272014;0.15930654;0.18018837;0.17319436;0.16987132;0.15945403;0.14354287;0.10573123;0.066803545;0.029490076;0.009529447;-0.0010575905;0;-0.0012307016;0.009784384;0.047556512;0.102021314;0.15057863;0.1897271;0.20432223;0.21491611;0.2320912;0.24407555;0.23399878;0.19329228;0.12119616;0.07521322;0.10101473;0.13811427;0.14896479;0.10472002;0.037976775;-0.004012907;-0.00028981696;-0.0009755809;0.006988263;0.04259901;0.105779104;0.17786948;0.20519818;0.17073259;0.09764139;0.03326438;0.00006271227;-0.0011772652;0.00015585548;-0.00013915665;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0015474219;0.015273834;0.033025768;0.041999333;0.033349723;0.024135327;0.01257976;0.016515108;0.014278585;0.005343614;0.016361482;0.069541216;0.1090246;0.113737375;0.07896676;0.027460247;-0.0029464103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008995086;0.008600994;0.021465747;0.03364028;0.050975863;0.056163624;0.04691472;0.031912517;0.013361266;-0.0031582995;0.015784815;0.054200586;0.0939864;0.1065105;0.08392445;0.052469473;0.04994091;0.072783016;0.08999985;0.08027298;0.06018246;0.057169262;0.09305461;0.14874397;0.20533288;0.20625243;0.16075377;0.08319712;0.024940582;0.009280822;0.029961359;0.053900007;0.061433025;0.05034873;0.02597962;0.020906894;0.0360694;0.06893263;0.095672965;0.11410199;0.128141;0.14525378;0.16010028;0.1571546;0.12934667;0.08615489;0.043210924;0.0128126545;-0.00085720484;-0.0005120964;0.000038963863;0;0;-0.0015808197;0.013815473;0.049628828;0.09717586;0.13123399;0.14864899;0.14283966;0.13955648;0.13047698;0.11726081;0.08641165;0.05475536;0.024291186;0.007884616;-0.0008739038;0;-0.0010164002;0.0080699725;0.039376322;0.084473655;0.1251241;0.15970454;0.17370313;0.18265589;0.1947141;0.20379823;0.19048928;0.1541633;0.092632875;0.05727594;0.08374261;0.12069018;0.1288355;0.09024772;0.03234371;-0.0034228826;-0.0002816531;-0.00090210617;0.005726947;0.035304602;0.087757386;0.14741181;0.17067136;0.14252014;0.08222413;0.028565709;0.0005451228;-0.001107687;0.0001502892;-0.00013915665;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.001463928;0.013459231;0.04076177;0.063371934;0.06512531;0.046172176;0.0166821;0.001992723;-0.00031727715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00021151813;0.0015964052;0.008645525;0.022265064;0.043895572;0.05429336;0.04853784;0.029694915;0.010471259;-0.0011243859;0;0.00008906026;-0.0011318075;-0.0003599517;0.011113978;0.037004538;0.06554166;0.08305092;0.0867202;0.08451076;0.08458127;0.08776518;0.09747719;0.091136836;0.07226646;0.041672777;0.034852244;0.051051937;0.08805554;0.1037552;0.09903778;0.08371385;0.071821526;0.054663513;0.03205891;0.010909881;-0.0011828316;0;0;0;0;0;0.00007792773;-0.0010538797;0.000111325295;0.014305304;0.026829401;0.03161639;0.024346847;0.010486845;-0.0010761447;0;0;-0.0011466509;0.010319857;0.033408727;0.06038285;0.08212469;0.0861324;0.07735996;0.06453529;0.047836486;0.027319234;0.011934075;0.000022265109;-0.001591952;-0.0006679519;0.0000667952;0;-0.0012858076;0.01153553;0.037606806;0.07107009;0.09306798;0.10080324;0.09161703;0.074471444;0.0508508;0.037316617;0.04376439;0.07155805;0.10277182;0.11106463;0.0895575;0.05482809;0.023948487;0.0051135425;-0.0006382651;-0.0004600917;0.0035652735;0.01816575;0.044781085;0.07564922;0.09585652;0.09193395;0.07620425;0.05809019;0.042514425;0.029168509;0.016456904;0.003665387;-0.0004286025;-0.0001335904;0.000011132533;0;0;0;0;0;0;0;0;0;0
