;meta[fps=30]
;meta[frames=101]
jaw_open_a;0;-0.009996192;0.005241905;0.03602286;0.07286858;0.09539047;0.07977144;0.048132572;0.05003734;0.08011658;0.12485107;0.15212686;0.12168457;0.072968006;0.026352;-0.0012240013;-0.007504;0;0;0;0;-0.003931429;-0.012534857;0.026642285;0.08583315;0.110112;0.11438172;0.10205945;0.0824823;0.08300573;0.09814857;0.06940572;0.036114287;0.006278096;0.007552002;0.022415085;0.066223696;0.10105601;0.114040695;0.111919254;0.10351452;0.07130651;0.07217327;0.09400504;0.08239544;0.087484956;0.06819201;0.05528991;0.08451353;0.10989715;0.09902477;0.09630477;0.07860572;0.09296762;0.10860952;0.10372573;0.086308576;0.0673981;0.030986974;0.02290286;0.04313235;0.07014583;0.07334522;0.086356126;0.07157852;0.052291054;0.05276161;0.06464823;0.08789333;0.119611435;0.15211429;0.14429715;0.10171429;0.07072;0.04864;0.016365713;0.004553142;0.014180573;0.028828349;0.068418756;0.088392235;0.07619017;0.041504;0.017010286;0.010009598;0.02753402;0.052580576;0.075222865;0.0898042;0.07984687;0.05226057;0.026647618;0.0043428577;-0.0016571429;-0.0020342858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.00896;0.008624761;0.026361909;0.045653336;0.08460192;0.08947048;0.058995053;0.04251962;0.028872762;0.042652186;0.087528385;0.12072609;0.14773487;0.13116267;0.09160954;0.047691435;0.0039923843;-0.012373336;0;0;-0.010240001;0.015360001;0.030720001;0.033508573;0.030194288;0.020068573;0.014910476;0.05255619;0.069249526;0.06875428;0.06695619;0.06840382;0.08150858;0.09930271;0.10750645;0.10535329;0.099852785;0.08306834;0.06387932;0.05515429;0.07473966;0.116495095;0.13505647;0.11105373;0.062084578;0.008950859;0.006105905;0.033115428;0.06790858;0.09015619;0.09145143;0.060655244;0.04595048;0.026582858;0.016921904;0.010559998;0.030491428;0.028495241;0.052937143;0.058560006;0.042720005;0.017371431;0.0095542865;-0.0076495246;0;0;0;0;0;0;-0.010971429;0.010971429;0.04114286;0.054857146;0.05211429;0.03291429;-0.0027428574;-0.0054857144;0;0;0;0;0;-0.009721906;0.0046171434;0.035337146;0.070049524;0.09782858;0.09258286;0.07037524;0.06683428;0.06897714;0.06876571;0.059748575;0.02937143;0.008382859;-0.0016000001;-0.0036971432;-0.0019885716;-0.00018285714;0.00032000002;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0011132531;0.009593061;0.036657836;0.06771442;0.09004627;0.08558214;0.056373674;0.025344448;0.011287815;0.017690228;0.043904476;0.057931464;0.052697394;0.031897373;0.010227678;-0.0011221592;0;0;0;0;-0.0012023136;0.012023135;0.02404627;0.030057834;0.02404627;0.01129793;0.004981012;0.0233147;0.056343332;0.09598787;0.13362537;0.14539722;0.12419772;0.088497266;0.056613218;0.04339197;0.0531391;0.07615367;0.07976633;0.06960487;0.041610062;0.01410514;-0.0015289419;0;0;-0.00035624107;0.0026972536;0.015776388;0.02620916;0.02875374;0.020865545;0.008295327;-0.0008651568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001323181;0.012465256;0.03412916;0.048410613;0.045627475;0.028562898;0.0063423626;-0.0007665544;-0.0012595665;0.0116700735;0.03364569;0.05801639;0.06436194;0.050627578;0.02819075;0.027669113;0.032335237;0.037513454;0.038804825;0.03241793;0.024631523;0.019052533;0.008056772;-0.00083016884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.00087310857;0.0055535426;0.047591574;0.10049813;0.14304666;0.14210415;0.100620046;0.042644918;0.011809869;0.0024110684;0.02687075;0.04761161;0.053157285;0.038293682;0.015284408;-0.0043984638;0.024795327;0.08869447;0.13530798;0.13757424;0.09165254;0.041568078;0.06505637;0.14556223;0.18862721;0.184437;0.14729412;0.12643614;0.13362403;0.14476785;0.13394107;0.12658167;0.1085231;0.09312681;0.07715541;0.06468212;0.065954;0.085041724;0.08158675;0.07744163;0.069469675;0.08758239;0.12596138;0.15220715;0.14215209;0.114062324;0.09289779;0.11291178;0.15140323;0.1772649;0.20058239;0.19935502;0.20219623;0.20636255;0.20763761;0.19821472;0.17513223;0.1376334;0.11798273;0.11194111;0.10219234;0.08278071;0.053202372;0.023186997;0.0052992445;0.024196079;0.044629205;0.05699061;0.04499133;0.032271624;0.03614097;0.07749196;0.11608908;0.1361219;0.13512;0.12995777;0.1288757;0.12664196;0.118254684;0.09988219;0.08044766;0.08307328;0.1096759;0.15720506;0.21016249;0.23391916;0.2162041;0.17637843;0.12645364;0.09415005;0.08881534;0.09302582;0.10531694;0.118962236;0.119343914;0.10643178;0.081354946;0.050866127;0.024357976;0.007729158;0.0009542169;-0.00015267472;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.002624097;0.026415909;0.050732538;0.060619287;0.06306844;0.05132627;0.029766265;0.02567374;0.010920483;-0.0039228923;-0.0005195182;0.00006361446;0;0;0;-0.0012987952;0.013125784;0.02459759;0.029713254;0.022530122;0.008235422;0.01728193;0.04005591;0.050008923;0.038507957;0.019195665;0.01432651;0.05388676;0.08312291;0.08620292;0.059792303;0.023198076;0.00019084325;0.005248193;0.045113254;0.077662654;0.08765543;0.06509881;0.027523858;-0.002836145;0;0;0;0;0;0;0;-0.0028732538;0.0276935;0.06744193;0.09674701;0.088519536;0.09062411;0.09095544;0.10634749;0.09185664;0.053740975;0.0038317132;0.021474652;0.056612633;0.07643384;0.06315591;0.031051807;-0.0044434713;-0.007207519;-0.002291711;0.0002449157;0;0;0;-0.0006838556;0.006949881;0.012563859;0.014869882;0.010893978;0.004769495;-0.0035465066;-0.0024952774;0.009096868;0.050732538;0.08283399;0.0894642;0.06262845;0.024159184;-0.002536627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.05211106;0.06230287;0.05101328;0.04318645;0.025425319;0.017130917;0.0077929404;0.0038761408;-0.00009487071;-0.0000609883;-0.0003794824;-0.000013552944;0;0;0;0.0012617788;0.0065982495;0.014856734;0.028423227;0.04644119;0.07176554;0.093614236;0.11156036;0.10587287;0.09336757;0.06851757;0.048923407;0.028852856;0.016292667;0.006119154;0.002500518;0.00045741178;0.00009487061;-0.00017618824;0;0.0007155954;0.0014311908;0.0035942406;0.0057572904;0.013187013;0.019185547;0.030467013;0.035991192;0.049170073;0.050319362;0.056735326;0.043065827;0.034679268;0.020085461;0.013146354;0.0062072473;0.0076980703;0.013333384;0.034225244;0.06725241;0.120302245;0.18263403;0.25966355;0.31629947;0.35079038;0.34068123;0.28997877;0.22292425;0.14978261;0.09238047;0.04946237;0.023034582;0.0074947765;0.0020826354;-0.00005421177;-0.000027105885;0;0;0;0;0;0;0;0;-0.00007454119;-0.00051501184;0.00037270592;0.00089449424;0.0026699293;0.003862589;0.008518024;0.01044932;0.015904378;0.012726213;0.011533553;0.0068035778;0.004804518;0.0024395296;0.0014027295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0012881929;0.0119118085;0.03391711;0.0663976;0.08786748;0.084627114;0.057435907;0.035564855;0.029195067;0.051369347;0.08495514;0.09501616;0.07805297;0.04400968;0.01335904;-0.0014889763;0;0;0;0;-0.0014472291;0.01193964;0.052462056;0.10492411;0.12844157;0.10886687;0.0736735;0.05754326;0.059896998;0.060433745;0.039440967;0.010814458;-0.0012298797;-0.0014193978;0.012327053;0.045380652;0.08848024;0.11836028;0.12806706;0.11140563;0.09314288;0.09956905;0.11904302;0.12038242;0.09764822;0.052264586;0.02910097;0.0441829;0.083284594;0.10912135;0.11738196;0.09273664;0.08056003;0.06893581;0.062307175;0.047706872;0.029453496;0.0033531187;0.011932167;0.04341242;0.07724578;0.0895363;0.08989148;0.07388778;0.058623057;0.039478395;0.03970794;0.06712652;0.1131463;0.15576005;0.1632745;0.12795255;0.07908869;0.037635908;0.005343615;-0.0015267472;0.00006361446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0031616394;0.030558802;0.072895825;0.10937712;0.107373275;0.073719636;0.03094621;0.029828502;0.047356673;0.07590159;0.091576196;0.08180741;0.057074264;0.02697858;0.006522551;-0.00077927735;0;0;0;0;-0.001987157;0.019871568;0.03988341;0.048276223;0.03681157;0.016572628;0.008173136;0.023793934;0.030539505;0.028948296;0.01846516;0.006145157;0.003310072;-0.0024046274;0.009281609;0.024836957;0.035356503;0.044991434;0.043878876;0.041711506;0.04165223;0.02968796;0.01881078;0.016526243;0.010459012;0.008371662;0.022511834;0.050528705;0.0872809;0.10663667;0.1142068;0.12272688;0.16347383;0.21852976;0.26323056;0.26778567;0.22570838;0.16431506;0.12003096;0.09268389;0.069942355;0.045309406;0.016626436;-0.0009807767;-0.00024120508;0.018782435;0.032156687;0.039594702;0.031308386;0.01433499;-0.0017923375;0.0016513251;0.023508195;0.045819648;0.07779877;0.12674202;0.16905381;0.1914033;0.19283402;0.17350422;0.14342228;0.13015413;0.10526995;0.0742538;0.047767837;0.053548407;0.057582088;0.072855;0.09038595;0.09944939;0.11292593;0.1420972;0.173999;0.21471004;0.25363868;0.26176664;0.23621625;0.17727195;0.10657049;0.046160422;0.01063033;-0.0012963215;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.002070651;0.019927233;0.048526708;0.074187204;0.074031346;0.051651236;0.024614397;0.026905008;0.04538547;0.07248158;0.08772389;0.07858362;0.055015028;0.02601812;0.0062731826;-0.00075005443;0;0;0;0;-0.0023823618;0.023823617;0.047768027;0.058351163;0.045116443;0.020970907;0.005803761;0.036661282;0.057434775;0.061492387;0.04348738;0.017236868;-0.00041932595;-0.0017700727;0.011689159;0.026441991;0.033794913;0.04218227;0.040986635;0.04070888;0.041053433;0.029432187;0.011273804;0.004647832;-0.0029445547;-0.0013915664;0.010332844;0.032104366;0.06094134;0.08074426;0.09315888;0.10482207;0.13673718;0.17876062;0.21511947;0.21868743;0.18427308;0.13422604;0.09862755;0.076705374;0.057930354;0.037661355;0.014060386;-0.00045161045;0.00009351274;0.01778088;0.0304497;0.03762796;0.029824052;0.013681882;-0.0016810123;0.0015028915;0.019665617;0.03880244;0.067582816;0.11171496;0.15095156;0.17354855;0.1771687;0.16239026;0.13649598;0.12361564;0.09998127;0.07080457;0.04604601;0.051399827;0.05480453;0.06720524;0.07923858;0.08315692;0.09182794;0.11594811;0.14194906;0.17522977;0.20710099;0.21375576;0.19284019;0.14467219;0.08695249;0.03766135;0.008687086;-0.0010588275;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0010761447;0.009640773;0.03160526;0.059918996;0.07844724;0.074146375;0.04844507;0.022517402;0.004738748;-0.0010872773;-0.00022265063;0.000022265065;0;0;0;0;0;0;0;0;-0.0016921448;0.014435553;0.056932878;0.10943834;0.13321187;0.12402197;0.09391588;0.0707977;0.06933081;0.07846023;0.083451316;0.08316372;0.07166196;0.050229095;0.044872787;0.06344987;0.100065656;0.13270313;0.14288716;0.120694675;0.08149214;0.062935546;0.07146172;0.08417308;0.08014496;0.054601364;0.04089128;0.05925921;0.082740694;0.086980335;0.079777576;0.073964536;0.08283532;0.09001951;0.081115335;0.05872596;0.03199861;0.008864166;0.007992713;0.028219633;0.05452803;0.06628458;0.072327696;0.06738938;0.06054012;0.062045094;0.056517042;0.041021526;0.02714668;0.0122569185;-0.0011744822;-0.001380434;0.0044530127;0.0100749405;0.013470363;0.011243858;0.006089495;-0.0006011568;0;0;0.00008906026;-0.0008961688;-0.0022877352;0.0023294822;0.020498704;0.04462661;0.06676272;0.08014772;0.08288541;0.07098009;0.051822864;0.027046487;0.0074532297;-0.00085442176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
