;meta[fps=30]
;meta[frames=107]
jaw_open_a;0;-0.009660953;0.0076647615;0.037485715;0.057295244;0.057523813;0.039817147;0.004312382;-0.0055161915;-0.0065462864;-0.001057524;0.013557334;0.052561145;0.069645725;0.06130629;0.037417147;0.015802287;0.030484568;0.07150629;0.07679543;0.05658514;0.02239543;-0.0065279985;0.0067062876;0.05417143;0.097074285;0.13033144;0.12532571;0.08658286;0.039405715;0.011154287;-0.012891429;0.0018438087;0.026956191;0.042910483;0.06150095;0.06652191;0.08728763;0.09366096;0.06854476;0.055718105;0.053108573;0.046590477;0.06890667;0.060068574;0.025264762;0.014278097;0.006811429;0.0000761907;-0.0019809525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.009325715;0.005699047;0.03215238;0.060449522;0.085211426;0.104609534;0.101958096;0.09330286;0.0728381;0.052426673;0.029866667;0.03529143;0.041927617;0.05726476;0.072434284;0.07118476;0.047139045;0.02592;-0.0023466663;-0.0060952385;-0.0068571432;0.011017144;0.017828574;0.030537145;0.029440003;0.019474288;0.00064000004;0.002971429;-0.004205715;0.0011885716;-0.00018285715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0063390476;0.0026819047;0.020845715;0.04483047;0.07264;0.10756572;0.0992762;0.07629715;0.040822856;0.0063238093;-0.011184762;0;0;0;0;0;0;0;0;0;0;0;0;-0.008594286;0.0027657137;0.02826286;0.051862855;0.14083429;0.17072001;0.14152001;0.08715429;0.027405716;-0.009721906;0.046308573;0.07558858;0.098095246;0.1066336;0.10095727;0.0864797;0.073547885;0.050565034;0.028464459;0.015166172;0.0030875425;-0.0048475433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.008544;0.012816001;0.025632001;0.022589713;0.027552003;0.048336;0.04421029;0.05362286;0.038125716;-0.007817144;0.005120001;0.05266286;0.070125714;0.060777143;0.04044572;0.017645713;0.052651428;0.09001144;0.10819431;0.11466286;0.0927543;0.062320005;0.034285717;0.0048571434;-0.009485715;0;0;0;0;0;0;0;-0.018610284;0.0012822832;0.07394742;0.15858515;0.22529832;0.25416;0.22106284;0.17918172;0.149088;0.10176915;0.052009147;0.016457144;-0.00056000054;-0.005782857;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.0009796628;0.009109591;0.026062846;0.041941017;0.047430947;0.04297157;0.028251184;0.017888388;0.009281033;0.004269803;0.00864139;0.028392728;0.041670658;0.042090513;0.028161807;0.010425776;-0.0031054995;0.0009017351;0.0042080972;0.007063592;0.0066127237;0.0042682127;-0.0004107904;0;-0.00038884344;0.003048723;0.014811833;0.04013675;0.05601254;0.05473627;0.033514485;0.028058749;0.053009145;0.096449874;0.124840215;0.12650532;0.09942226;0.066399194;0.038101885;0.013862387;0.0021994698;-0.00031012052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001956145;0.017605303;0.05700493;0.10349438;0.13348591;0.14112392;0.11220638;0.074168906;0.059295047;0.055635624;0.05447673;0.04718603;0.025668437;0.00075383135;-0.00077927724;0.0036196625;0.022436824;0.05527461;0.09777226;0.13857777;0.16169764;0.1640776;0.1497588;0.12349714;0.0885561;0.054483403;0.024602102;0.0065745553;-0.0007657592;0;0;0;0;0;0;0;-0.0015696869;0.013996932;0.047270954;0.083604194;0.104461;0.09848473;0.07803825;0.06325123;0.05313462;0.038903907;0.022682214;0.0063884826;0.0006345541;-0.00011450602;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0017128196;0.015806606;0.046456058;0.07855115;0.09483486;0.09916223;0.09433867;0.09140207;0.08268528;0.061248805;0.042518955;0.05137266;0.07251095;0.09317213;0.10885946;0.12113308;0.14607893;0.1689131;0.15750545;0.13028759;0.08686238;0.06999659;0.09477761;0.14477621;0.15988025;0.15707009;0.118481554;0.0836073;0.05533147;0.040059224;0.011940833;0.013547496;0.029601004;0.049113553;0.0669741;0.08464622;0.11547457;0.13160798;0.11482332;0.08300733;0.06561673;0.0733101;0.10385698;0.10967532;0.085335635;0.053145118;0.023046726;0.005386555;-0.00065363874;0;0;0;0;0;0;0;0;0;-0.0016918267;0.016019395;0.0423701;0.064172044;0.0711494;0.067218624;0.0484976;0.035050657;0.034190066;0.049604733;0.06322702;0.06448121;0.043297596;0.011414822;0.016431618;0.054118425;0.08401881;0.086072765;0.06254893;0.025277209;0.023208942;0.03754367;0.054193567;0.06802374;0.086432986;0.09894873;0.11203225;0.096161224;0.06917477;0.040146295;0.020430263;0.017991763;0.021598702;0.038366683;0.049738564;0.055077408;0.040994238;0.047784805;0.065114565;0.100558124;0.10982809;0.09216734;0.047503904;0.0140645625;-0.0015028907;-0.0040127207;-0.0016256279;0.0001653181;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0037214465;0.035518076;0.091472305;0.12636484;0.113260254;0.0654964;0.0072785555;-0.005751808;-0.0013518075;0.00046120468;-0.000026506012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000037108413;-0.0010072287;0.005619277;0.011795181;0.015161444;0.012351807;0.0063985544;-0.00063614454;0;0;0;-0.0045802416;0.03953639;0.14505887;0.32107413;0.5293797;0.7184956;0.83567345;0.8408123;0.6801162;0.4275588;0.18415196;0.03192651;-0.008442833;0.0003498796;0;0;0;0;0;-0.0010019278;0.010019278;0.020038556;0.025048196;0.020038556;0.010019278;-0.0010019278;0;0;0;0;0;0;0.00015903616;-0.0030693978;0.008863614;0.053065065;0.088180244;0.099614955;0.104380734;0.08630363;0.07263712;0.08144242;0.07010313;0.04763663;0.03490844;0.012134459;-0.0032602414;-0.00077927724;0.00007951808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.037875958;0.060888853;0.09587803;0.11971314;0.136765;0.111242555;0.08771917;0.053787112;0.034560006;0.016689094;0.0074763685;-0.000014230433;0.0014515202;0.0014372896;0.0058487733;0.0065745334;0.013213103;0.010274486;0.010288717;0.005877234;0.0044114827;0.0022057414;0.001472866;0;0;0;0;0;0;0;0;0;0.00008809412;0.0002078118;0.00002936472;-0.00041562362;0.0008041417;0.0016128008;0.0035486137;0.005163673;0.010636805;0.014235111;0.021223914;0.017501371;0.015565559;0.009315392;0.0065167085;0.0034514833;0.0018748242;0;0;0;0.0011303154;0.0021847344;0.004285441;0.006340067;0.010571295;0.012419918;0.015382589;0.011620294;0.00930003;0.005082354;0.0030141745;0.0008023341;-0.00031713894;-0.0015477461;-0.0011628425;-0.0009188895;-0.00056922354;-0.0003794824;-0.0001897412;-0.00023040002;-0.00027105885;-0.0006460236;0.00053760025;0.0013462593;0.006704189;0.018721132;0.047272664;0.086564906;0.14933988;0.21928659;0.30498186;0.37397534;0.41410562;0.39524218;0.33991683;0.25198987;0.17201778;0.10263847;0.05494408;0.02385318;0.009011352;0.00413681;0.005738994;0.010337507;0.016243203;0.024606725;0.03007127;0.033230457;0.026849058;0.020815287;0.012775003;0.008099238;0.00402929;0.0016670119;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000015903615;-0.000646747;0.002454988;0.028927617;0.06865061;0.09158628;0.083711326;0.049632538;0.014602699;0.013913279;0.046677113;0.06770965;0.067729525;0.04485615;0.016046748;-0.0017136147;0;0;0;0;-0.00016698797;0.00077132543;0.010492411;0.040474705;0.06246145;0.06546326;0.045476396;0.017430365;-0.001832892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016062654;0.015405305;0.036673743;0.07218652;0.10166387;0.11770266;0.10263797;0.085434236;0.053080976;0.03181121;0.015545785;0.005446988;0.013879883;0.037214465;0.05152772;0.04723374;0.028626509;0.005152771;-0.0006679518;0;0;0;0;-0.0018813978;0.016392652;0.060304917;0.10964431;0.1400528;0.13561094;0.09508296;0.05207242;0.022537813;0.004831521;-0.0008015425;0.0000166988;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0014138316;0.013169786;0.0370936;0.062575966;0.07747129;0.07792772;0.05847919;0.03974314;0.046890225;0.052705113;0.09265607;0.13862228;0.17348103;0.1778144;0.1867037;0.19275701;0.22451012;0.22791076;0.18119587;0.118344374;0.060502525;0.061479405;0.0940582;0.1209633;0.12696652;0.13694404;0.11413906;0.088486925;0.054318402;0.018780582;-0.0027608678;0.0072918083;0.014765447;0.02326328;0.034670413;0.058433734;0.10364625;0.16615713;0.21361268;0.24982332;0.27360496;0.2934697;0.30943292;0.29726923;0.2584723;0.20692359;0.15816914;0.1285325;0.12252605;0.123919;0.1246426;0.10172768;0.06384507;0.027411075;0.0047229766;-0.0012969399;0.000055662655;0;-0.0019370605;0.017912244;0.05205572;0.08899346;0.11174278;0.122324266;0.11753171;0.11450367;0.10855331;0.08774105;0.05825097;0.031037498;0.008560916;0.020543233;0.065771;0.10656616;0.11316219;0.0842844;0.03344769;0.0074921935;0.02026492;0.0527515;0.08144005;0.08723452;0.06604375;0.039052915;0.0287108;0.024486005;0.036481306;0.06016391;0.11492967;0.18047875;0.20438585;0.17815207;0.14740215;0.13785785;0.17588401;0.2120636;0.19028279;0.12773874;0.060672298;0.012357109;-0.0011800474;0.0052072424;0.023406148;0.036672786;0.039645724;0.028293328;0.011622363;-0.0012050966;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0014249642;0.013225447;0.03780608;0.06457982;0.080933504;0.082380734;0.062653884;0.042565234;0.047101744;0.051066782;0.0886966;0.13299666;0.16467611;0.1648524;0.16642393;0.16228077;0.1842345;0.18471096;0.1636408;0.12913923;0.09087022;0.084408715;0.09489407;0.09858321;0.10388693;0.11243857;0.09398361;0.0730461;0.04492533;0.015596676;-0.0023600967;0.0066906516;0.013845159;0.024870077;0.043500368;0.07688684;0.12932372;0.19132036;0.23050503;0.25134474;0.25635844;0.2574205;0.2602831;0.2479249;0.21773745;0.17833805;0.13932782;0.114872426;0.11007523;0.11312879;0.11376753;0.09279105;0.058257934;0.025080206;0.004402917;-0.001117428;0.00004453013;0;-0.0016476148;0.015162509;0.044875238;0.07833963;0.100958705;0.113774486;0.11297292;0.11209347;0.1086535;0.089884065;0.06127123;0.033097018;0.009702002;0.016550364;0.055573598;0.091370255;0.09818893;0.07404246;0.030204412;0.0067611584;0.019354833;0.05051757;0.07806874;0.08369529;0.06347399;0.03646461;0.027533535;0.024964705;0.03556844;0.054319337;0.099400334;0.155386;0.1784879;0.15983623;0.13977636;0.14027919;0.18319306;0.22058;0.19794199;0.13297848;0.06324392;0.012835808;-0.0009462644;0.008441242;0.034316026;0.052981943;0.056316692;0.039592844;0.015763663;-0.0016448315;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0011577833;0.01114589;0.027432786;0.038024276;0.03468897;0.020250076;0.0022265075;-0.002035027;-0.0015930653;-0.00082158094;0.0049038804;0.024552802;0.039921258;0.043377914;0.030035943;0.010810431;0.009964542;0.03170359;0.04482699;0.042349078;0.025442474;0.0081096785;0.014386943;0.044523638;0.07796112;0.103796944;0.0996111;0.07093093;0.034830905;0.0106427;-0.0021931087;0.008805834;0.03129355;0.056965165;0.07810027;0.09057427;0.103365555;0.102513924;0.08441427;0.062524006;0.04654697;0.03649986;0.03359798;0.018702656;0.0011132527;-0.0017515181;-0.00036366266;0.00008534937;-0.000003710841;0;0;0;0;0;0;0;0;0;-0.0011243859;0.010119472;0.03276304;0.05951452;0.07684285;0.081373245;0.06482473;0.042924255;0.03447745;0.030564364;0.028277187;0.02326699;0.0105647715;0.008354966;0.03258492;0.053996492;0.06745943;0.07835448;0.08492638;0.09737997;0.1068018;0.092236735;0.062041596;0.03206169;0.007751952;0.009087857;0.028128197;0.04013649;0.0378135;0.02352675;0.004972531;-0.0009611086;-0.0022487715;0.0029167233;0.0075478572;0.015808195;0.017233161;0.014227376;0.00532135;0.0024491574;-0.0010798555;0.00033397594;-0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
