;meta[fps=30]
;meta[frames=48]
jaw_open_a;0;0;-0.011337143;0.004571428;0.039588574;0.08315428;0.12095087;0.15625145;0.15042743;0.13056915;0.09544228;0.051200002;0.011922289;0.0020388577;-0.0019839997;-0.0018148575;-0.0033097146;0.029033145;0.04631772;0.048544005;0.035712004;0.014610288;-0.011264001;0;-0.0025600002;-0.0023771431;0.004132573;0.030628573;0.08540801;0.12706058;0.12413714;0.0864663;0.029362293;-0.011417143;-0.0056731426;0.022354286;0.06528;0.08082286;0.06939429;0.02857143;0.015168;0.029549712;0.06567314;0.070482284;0.051282287;0.010541715;-0.004013715;-0.00489143;-0.0009874282;0.00054857146;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;0;0;-0.005874286;0.0009485724;0.0192;0.059474286;0.06805028;0.07008457;0.07434057;0.063641146;0.04693486;0.040690284;0.0014293322;-0.011885714;0.019108573;0.053104766;0.097536;0.13899429;0.15128076;0.1216663;0.09539658;0.055344004;0.032;0.039275426;0.064160004;0.0687232;0.10339657;0.13026378;0.16268343;0.21668056;0.24845718;0.26173902;0.26178592;0.21694143;0.15144046;0.09008763;0.025683811;0.0009600002;-0.0005485703;-0.0030476195;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.0011546025;0.010629978;0.031632297;0.053159427;0.060707286;0.049762417;0.025754314;0.0093894955;0.0012881929;-0.00041985553;-0.0009828436;0.009484918;0.025186557;0.03769157;0.036921524;0.028903235;0.02179432;0.022676969;0.022004245;0.0154296905;0.0053846473;-0.0005773013;0;0;0;0;0;0;0;0;0;0;0;-0.00040306128;0.0035141902;0.01246341;0.02698831;0.04558899;0.06312368;0.07469445;0.07938048;0.07392261;0.058935497;0.039433017;0.020375716;0.00716935;0.0011132527;-0.00015903612;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.0021040486;0.019365834;0.057625167;0.09704387;0.11742594;0.11737156;0.10710895;0.113979325;0.11915785;0.1034419;0.06853187;0.03661617;0.029216217;0.049161736;0.0777682;0.10963953;0.13087326;0.13263378;0.113403924;0.08756133;0.07041597;0.08233939;0.10403351;0.1096777;0.10481215;0.11282662;0.15075698;0.18814057;0.18515629;0.13029236;0.058799807;0.0124215195;0.011164579;0.03483846;0.060373314;0.068388745;0.056232017;0.031284012;0.0099524865;0.004389398;0.017877255;0.043755617;0.06870362;0.07441462;0.058154758;0.029428054;0.00606882;-0.0007586025;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;-0.000009542172;0.00028626513;-0.0028912774;0.0032077609;0.06591732;0.14947811;0.19286159;0.19451715;0.13846803;0.09613259;0.11253876;0.13927592;0.1239687;0.094189174;0.039019525;0.0068226517;-0.000914458;0;0;0;0;0;0;0;-0.0007724615;0.006131981;0.028965034;0.07217744;0.13085951;0.19436492;0.23833843;0.22663563;0.1665654;0.086127184;0.023385135;-0.0026922554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.11159493;0.1385246;0.12822439;0.10527925;0.06926909;0.04273243;0.022782497;0.011533556;0.0031849411;0.0016412614;0.0017510402;0.0025127158;-0.00011384452;-0.002642824;-0.0054049133;-0.0074473424;-0.006462043;-0.005502495;-0.0035562923;-0.0029721605;-0.0031754547;-0.0025642172;-0.0025642172;-0.002504585;-0.0022660524;0.0025791246;0.006932328;0.016294703;0.01419264;0.0139541095;0.008408246;0.0062465505;0.0034736192;0.0020424284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0014313257;0.012675184;0.043162417;0.08506846;0.12357111;0.15275423;0.14696532;0.11600098;0.068051584;0.024475666;-0.00087469915;-0.0019879523;-0.0019322897;0.016078558;0.04286979;0.081927486;0.096821226;0.0835735;0.045174226;0.0171441;-0.0018193737;0;-0.0007315664;0.005773013;0.027774874;0.069575146;0.12187021;0.1527105;0.13941905;0.092324466;0.038287167;0.005419953;0.007714049;0.032650128;0.06854459;0.085545555;0.07578073;0.04511856;0.014869881;-0.0016221688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0.00008906026;-0.0007792773;-0.0031393738;-0.0031282417;0.009340195;0.043942332;0.11159028;0.20090212;0.26970673;0.2787597;0.23123382;0.16207519;0.10954003;0.104256906;0.11450124;0.10941348;0.082451224;0.04650522;0.011804195;0.0007291809;-0.0001775639;0;-0.0003785061;0.003929784;0.006122893;0.0068825036;-0.000035994843;0.0030540256;0.0073715923;0.013579836;0.008924582;0.0025742138;0.0013147518;0.025148388;0.06272068;0.08231393;0.07504439;0.045799233;0.015518747;-0.0016810121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0.00007792773;-0.000690217;-0.0026495426;-0.00263841;0.007536725;0.035648596;0.09071901;0.16369274;0.22057666;0.2313741;0.19805887;0.14771424;0.10941424;0.10493896;0.10894703;0.09874481;0.07133355;0.038678125;0.009648194;0.00031913279;-0.00012245786;0;-0.00034510848;0.0036069402;0.005343615;0.005510603;0.0030057833;0.00033397577;-0.0017700726;-0.001046458;-0.004163567;-0.0051320973;0.00268294;0.023957208;0.059636973;0.07856228;0.07209428;0.04440767;0.0152627025;-0.0016476148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.001569687;0.014661545;0.041268297;0.06465775;0.06767466;0.049484104;0.019415135;0.0041969647;-0.0005900242;-0.000523229;0.000100192796;-0.0008052531;0.00046014486;0.012681808;0.022156335;0.041687623;0.060369868;0.06496018;0.05210025;0.033269573;0.0077582607;-0.0009240001;0.00008906026;-0.0014583617;0.0021329927;0.024533873;0.06900055;0.108798236;0.11582128;0.08806548;0.05022871;0.032986645;0.044726852;0.06717688;0.07914276;0.07256502;0.050942462;0.02348328;0.01838776;0.03604873;0.058314428;0.061162125;0.04420728;0.016509544;0.0020706502;-0.0015696876;-0.00068799045;0.0000667952;0;0;0;0;0;0;0;0;0;0
