;meta[fps=30]
;meta[frames=53]
jaw_open_a;-0.012388571;0.014651429;0.025371427;0.063771434;0.11948191;0.15708953;0.1525943;0.13445334;0.06460953;0.017371431;-0.002300952;-0.016548574;0.00021333496;0.049037717;0.08788191;0.108599626;0.09376687;0.043383624;0.0046270504;0.000125714;-0.0038720004;0;0;0;0;0;0;0;0;-0.014659049;0.0052266675;0.06528001;0.1037181;0.11028953;0.095451444;0.06694278;0.08822781;0.15368779;0.17746334;0.16918081;0.14553738;0.11852161;0.08857478;0.08573624;0.07990857;0.06607238;0.03776;0.031725712;0.045318097;0.09430858;0.11744;0.09787429;0.041554287;0.0015542833;-0.010605714;0;0;0;0;0;0;0;0;0;0
jaw_open_o;-0.011428572;0.006902857;0.040929526;0.07282286;0.112731434;0.11128382;0.06848;0.03574857;0.0077409525;-0.010971429;-0.006765715;0.010148572;0.012452571;0.025389716;0.048256006;0.07350401;0.09234973;0.117970295;0.09996572;0.06888229;0.03467657;0.0079085715;-0.0031542857;-0.00256;0;-0.008196573;0.0053920015;0.024521146;0.05657372;0.08127543;0.09874058;0.10284343;0.13540572;0.12601145;0.09869715;0.05152001;0.008274289;-0.014354287;0;0;0;0;-0.006064762;0.0006552381;0.030857142;0.046552382;0.04230096;0.03334857;0.02497524;0.055992387;0.084022865;0.077142864;0.043794293;0.008457144;-0.011794287;0;0;0;0;0;0;0;0;0;0
jaw_chew;-0.0010687232;0.009484918;0.03188993;0.06584097;0.081585556;0.07242508;0.04110767;0.013874317;-0.0015076629;-0.00096185075;0.009618508;0.019237015;0.024046266;0.019237015;0.009618508;-0.00096185075;0;0;0;0;0;0;0;0;0;-0.0007452435;0.0074524353;0.01486034;0.018265307;0.023906317;0.024873257;0.018828928;0.022296868;0.020614266;0.015840001;0.013836146;0.00743335;-0.0007347471;0;0;0;0;-0.0008269881;0.0070198565;0.029040003;0.04567519;0.047790367;0.033270366;0.011673254;-0.0012500243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0008158555;0.0065840976;0.030301163;0.068045214;0.10211077;0.14107622;0.18747026;0.220615;0.22863516;0.20318143;0.15201628;0.096776694;0.09222984;0.13195796;0.17991428;0.19236061;0.16664803;0.1021871;0.05659699;0.03642652;0.018275164;0.010862329;0.040420637;0.06408043;0.06968408;0.04930916;0.026203277;0.022813896;0.055199068;0.08392577;0.13370012;0.15679933;0.14659873;0.099610716;0.044896483;0.003404598;0.0135921035;0.03571205;0.067572154;0.09188751;0.10499832;0.11017527;0.1127987;0.11657144;0.11785534;0.09698662;0.061124757;0.05111264;0.086602345;0.16822605;0.21298122;0.1905452;0.109646685;0.03508179;-0.0038574222;0;0;0;0;0;0;0;0;0;0
jaw_back;-0.00095421704;0.0075462665;0.037687596;0.07733134;0.0960976;0.08335482;0.046120483;0.011561929;-0.0013557833;0;0;0;0;0;0;0;0;0;0;-0.0039576152;0.031427134;0.15487719;0.31619766;0.43031603;0.4302654;0.31137928;0.1590795;0.06112933;0.011971447;-0.0032522895;-0.00455241;0.028435666;0.054072294;0.06603977;0.05097109;0.02393494;-0.0048744585;0.00020674702;0.00014313255;-0.0013040965;-0.004564338;-0.0034669884;0.017690122;0.049327716;0.098560005;0.11895375;0.104269415;0.061605304;0.024210604;-0.0025445786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.092200674;0.10933159;0.0901194;0.07406503;0.04397568;0.027592883;0.010038213;0.0009333465;-0.007813271;-0.006177431;-0.0040613646;0.00017980288;0.004224905;0.009272924;0.01568663;0.020505602;0.023839628;0.019489132;0.015522637;0.009514166;0.0061440007;0.0031397652;0.0013869179;-0.00027105885;-0.00009487058;-0.00018974116;0.00016263538;-0.000027105669;0.0012197649;0.0013010827;0.0034560007;0.0026563772;0.0028461178;0.0015992473;0.0012468708;0.0006234354;0.00044724712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;-0.00089060253;0.0074587967;0.03064627;0.06759036;0.085158564;0.09394797;0.08636725;0.071046755;0.050552294;0.032178316;0.0065151816;-0.0006679519;-0.0027513255;0.010337351;0.02282169;0.030137353;0.024968676;0.013343134;-0.0013200002;0;0;0;0;0;0;0;0;0;0;-0.0022265064;0.019943139;0.06673953;0.1116434;0.12686315;0.11748399;0.10566634;0.13011989;0.17782329;0.20229481;0.19376807;0.16387802;0.12770079;0.09082365;0.0638651;0.05564676;0.055742178;0.05205254;0.052768204;0.06625447;0.09349736;0.11172291;0.09295664;0.047838077;0.012802412;-0.0014790363;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.003448302;0.03249586;0.08837004;0.13062635;0.1279963;0.08591532;0.025774594;0.002688507;-0.0004675664;0;-0.00008906026;0.00089060253;0.00084440253;0.010223004;0.033271242;0.060125884;0.08397269;0.0902097;0.071135215;0.041965745;0.023368016;0.022339927;0.05456573;0.110866375;0.18126906;0.24865848;0.28889853;0.2855863;0.23505747;0.15423828;0.09724117;0.061244883;0.061592586;0.06476907;0.056050185;0.029257294;0.014133417;-0.0017289947;0.01589113;0.043225385;0.082021266;0.12085242;0.14434731;0.1526345;0.14396219;0.11134015;0.0693464;0.037041645;0.02930268;0.056974445;0.07887398;0.07533941;0.047296558;0.016119905;-0.0017422411;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0035262299;0.032879937;0.09372758;0.14200938;0.1424964;0.0984255;0.03271016;0.0038240242;-0.00062063866;0;-0.0000667952;0.0006679519;0.0004327771;0.009390848;0.031582993;0.057467524;0.080362044;0.08616674;0.06776975;0.039909802;0.02189843;0.020572312;0.04881397;0.09687668;0.15562515;0.2123234;0.24782296;0.24882819;0.20886707;0.14020681;0.08857784;0.053951956;0.05323206;0.057102468;0.050952375;0.027923064;0.013569666;-0.0016688792;0.012957151;0.03534022;0.0670912;0.09896976;0.11838765;0.12546742;0.11890658;0.09246681;0.05798936;0.03121562;0.024641858;0.04726502;0.065403625;0.062425666;0.039153114;0.013336773;-0.0014416629;0;0;0;0;0;0;0;0;0;0
corner_right_spread;-0.0011355182;0.009663038;0.03762796;0.08183301;0.10810059;0.117028885;0.09924281;0.07169722;0.042901065;0.023869632;0.004026266;-0.00040448195;-0.0026384098;0.010353255;0.022710366;0.029890848;0.02471422;0.013158652;-0.0013025062;0;0;0;0;0;0;0;-0.00021151813;0.0011800487;0.012140027;0.0364108;0.0741204;0.11964688;0.13360152;0.11055717;0.06424028;0.020862365;-0.00228588;0;0;0;0;0;-0.00019667472;0.0010241929;0.013359037;0.023767956;0.025916534;0.034666706;0.05899129;0.092236735;0.10954411;0.09117544;0.046957016;0.012512965;-0.0014472291;0;0;0;0;0;0;0;0;0;0
