;meta[fps=30]
;meta[frames=25]
jaw_open_a;0;0;0;-0.017554287;0.014140953;0.07094858;0.09801143;0.09532954;0.06290286;0.00073142844;-0.012190477;0;0;0;0;0;0;0;0;0;0.00054857146;-0.0008228572;-0.0016457144;-0.0019200001;-0.0016457144;-0.0008228572;0.00054857146;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.16005257;0.224208;0.23366174;0.17895086;0.09700114;0.039652575;0.022217143;-0.0077485717;-0.0025257135;0.030514289;0.06275429;0.094960004;0.12045143;0.12950857;0.14915544;0.16347888;0.17342514;0.18171887;0.19305375;0.21404803;0.25663546;0.28105602;0.23983088;0.15754974;0.064032;-0.0046674297;-0.015862858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.042486507;0.065688305;0.08279741;0.09655053;0.09227279;0.07318844;0.042319525;0.014551809;-0.0015744582;0;0;0;0;0;-0.00037786993;0.003337851;0.011430566;0.022903116;0.03546729;0.048713736;0.061818;0.07272375;0.06864542;0.050231893;0.025610233;0.0067329546;-0.000782458;0;0;0;0;0;0;0;0;0;0
jaw_front;-0.0004401326;0.0031703862;0.019820279;0.04477067;0.10048383;0.16289079;0.18432012;0.15135075;0.09916342;0.061026946;0.07773529;0.1188859;0.13533184;0.11751183;0.08044049;0.04046357;0.012509785;0.000729976;-0.00085879536;0.000057253023;-0.0009160483;0.009160482;0.018320965;0.022901205;0.018320965;0.009160482;-0.0009160483;0;0;0;0;0;0;0;0;0;0
jaw_back;-0.001208675;0.009828435;0.044196147;0.10098796;0.13184099;0.12126507;0.07258411;0.022065131;0.008094939;0.045218527;0.09416986;0.12892835;0.12578626;0.08417102;0.03582857;0.0053004446;-0.0033533918;-0.0017539416;-0.000022719449;0.000015903615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.035300896;0.053226918;0.064593315;0.07263021;0.058584847;0.046016753;0.02809073;0.017926024;0.008963012;0.003880659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.0024120484;0.022397593;0.06546989;0.09475905;0.09131326;0.058578324;0.014816871;-0.0017228919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.00088503625;0.0077315434;0.027970485;0.053686634;0.064173475;0.052851688;0.026000027;0.0027823367;0.014508074;0.050249066;0.08172869;0.086483866;0.06458458;0.026810313;0.00664771;-0.0003403381;-0.0007697351;-0.00012722891;0.000015903615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.00094626524;0.008338267;0.02928969;0.054939043;0.064739384;0.05278676;0.02558627;0.002638874;0.01681662;0.056776382;0.09270291;0.099181116;0.07487046;0.03181817;0.007911055;-0.00047730724;-0.00091843394;-0.000037572318;0.00010854219;-0.0000083494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;-0.0023675186;0.021990461;0.06419761;0.092882425;0.08946846;0.05736965;0.014479713;-0.0016847232;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0006679519;-0.0013359038;-0.0016698798;-0.0013359038;-0.0006679519;0.0000667952;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;-0.0023229884;0.021578558;0.062973015;0.091101214;0.08774291;0.056256395;0.014190269;-0.0016513256;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0006679519;-0.0013359038;-0.0016698798;-0.0013359038;-0.0006679519;0.0000667952;0;0;0;0;0;0;0;0;0;0
corner_right_out;-0.0011689159;0.0100749405;0.03803986;0.07594242;0.096378036;0.09520169;0.067444585;0.033740386;0.05125232;0.11201739;0.176093;0.20670746;0.18733826;0.13475095;0.111094594;0.10616539;0.10804151;0.1061011;0.09599861;0.07680473;0.051125046;0.038646586;0.032277662;0.02998102;0.022860654;0.01152217;-0.001152217;0;0;0;0;0;0;0;0;0;0
corner_left_out;-0.0011466509;0.00989682;0.03720492;0.07402763;0.092867576;0.09039616;0.06264275;0.029996606;0.050772697;0.115705974;0.18357733;0.21732791;0.20114537;0.15125771;0.1299236;0.12659469;0.12944518;0.12811792;0.11747716;0.095210984;0.06362799;0.045210324;0.034604363;0.030311657;0.022811674;0.01152217;-0.001152217;0;0;0;0;0;0;0;0;0;0
corner_right_in;0.4802156;0.6464243;0.6334688;0.44339594;0.24463977;0.13858593;0.11958193;0.087627865;0.046207428;0.011832822;0.019115621;0.06920937;0.1396481;0.21043347;0.25531763;0.28107402;0.3063334;0.34993637;0.42434207;0.53950304;0.69571984;0.7197706;0.5870752;0.33958787;0.11043249;-0.012098837;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0.4325489;0.58313024;0.5732307;0.40490574;0.22964093;0.13768084;0.12078425;0.08925321;0.047214124;0.012184291;0.016882753;0.062157705;0.12564813;0.18951385;0.23003101;0.25341445;0.2762543;0.3156089;0.38264996;0.4864018;0.6270577;0.6486838;0.52900565;0.30596095;0.099472515;-0.010898749;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;-0.00023100003;0.0014750604;0.011689159;0.03527621;0.051098324;0.051014826;0.033723224;0.010684446;0.010470146;0.035725687;0.060700126;0.07033952;0.05925986;0.033341933;0.017671505;0.010287851;0.008015423;0.0057429946;0.0023934944;-0.00024769883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;-0.00023100003;0.0014694942;0.011725339;0.035582352;0.051627114;0.0516132;0.034168523;0.010914055;0.010058243;0.03481421;0.059399012;0.06911494;0.05845136;0.033194426;0.017988779;0.010921014;0.008704249;0.006243959;0.0025938798;-0.00026857233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;-0.0013470362;0.012509255;0.036551807;0.05289808;0.050968442;0.032692533;0.008264049;-0.0009611086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;-0.0014323859;0.013303376;0.03885254;0.056219287;0.05415977;0.0347335;0.008772436;-0.0010204822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0.04358386;0.05590757;0.050497163;0.029516794;0.00901735;-0.0010019278;0;0;0;0;0;0;0;0;-0.00037786993;0.003337851;0.011430566;0.022903116;0.03546729;0.048713736;0.061818;0.07272375;0.06864542;0.050231893;0.025610233;0.0067329546;-0.000782458;0;0;0;0;0;0;0;0;0;0
