;meta[fps=30]
;meta[frames=53]
jaw_open_a;0;0;0;-0.014811429;0.012891429;0.05377829;0.08619887;0.09239772;0.06752914;0.013485714;-0.002669714;-0.0056228573;-0.0016274289;-0.006281143;0.0006674294;0.03408;0.046217144;0.04664838;0.061461337;0.08101028;0.10864152;0.12593904;0.09332571;0.048803817;0.031276196;0.042937145;0.067679994;0.08462173;0.09572801;0.105936006;0.10369714;0.10609449;0.113196574;0.09645487;0.06752877;0.026306288;0.012594285;0.017036188;0.044335235;0.088411435;0.096845716;0.069638096;0.049782854;0.011977142;-0.013653333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;-0.009417143;0.004708572;0.042377144;0.061211426;0.055131424;0.039241143;0.041332573;0.041316576;0.06625601;0.07221943;0.05783543;0.041869715;0.065142855;0.051154286;0.050605718;0.055908572;0.06601144;0.07782858;0.10425145;0.11515202;0.11805487;0.12697257;0.10839085;0.06644686;0.039121527;0.041397713;0.031942863;0.058118094;0.072335236;0.079420954;0.09624381;0.10017525;0.04544061;0.03601097;0.04646004;0.0709181;0.08750721;0.06891155;0.021653034;0.0048374874;-0.0025344002;-0.0018102862;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;-0.0010973497;0.008874219;0.040344294;0.092826225;0.14983752;0.18712673;0.18844831;0.16546124;0.122955635;0.076461405;0.036093738;0.01518366;0.019537592;0.032006826;0.046186484;0.04688545;0.036699664;0.021179324;0.011068918;-0.0011068917;0;0;0;0;0;0;0;-0.001160964;0.010804918;0.03126651;0.04511856;0.043337356;0.0277041;0.0068862657;-0.0011768676;0.0025318556;0.019338798;0.033095423;0.03718265;0.027513254;0.01152376;-0.0011895905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.0017533738;0.017533738;0.035067476;0.043834344;0.035097536;0.015369573;0.014663928;0.051162723;0.09214873;0.121519536;0.13427407;0.118925974;0.09270695;0.056866564;0.023402173;0.002748145;-0.0011164339;0.000057253023;0.00006011567;-0.00068131095;-0.0015079012;0.009239205;0.040182073;0.08641507;0.12895574;0.15357502;0.1370456;0.095901206;0.054803073;0.04821539;0.07179052;0.09515929;0.08567079;0.050874084;0.013685858;-0.001569687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019084341;0.016810123;0.06094266;0.09071423;0.11601688;0.10703134;0.0742699;0.040665552;0.021660728;-0.0021628924;0;0;0;0;0;0;-0.0017918074;0.014424579;0.07077109;0.1123829;0.14542265;0.13695665;0.11993183;0.1376246;0.1635952;0.14034677;0.095750384;0.034961447;-0.003716145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0.000948706;0.003930353;0.009636142;0.018712547;0.0314618;0.047717202;0.06440629;0.07656058;0.07807037;0.07170184;0.059550274;0.050552476;0.047519326;0.04878788;0.05394613;0.052486483;0.04763182;0.03561713;0.025140708;0.0150031075;0.008633224;0.0035644236;0.0011316707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.0023272291;0.021809159;0.06117591;0.08744338;0.0831229;0.05253494;0.012304098;-0.0014631327;0;0;0;0;0;-0.001160964;0.009791327;0.03948868;0.08452772;0.106951825;0.095819294;0.05529688;0.017319039;-0.0019137352;0;0;0;0;0;-0.00095421704;0.009605785;0.018448196;0.022583136;0.01749398;0.008269881;-0.0015903617;0.00012722892;-0.0021787954;0.01415422;0.029262656;0.03729398;0.030216873;0.015490125;-0.001542651;-0.001736675;0.0155569175;0.051276445;0.094531104;0.1174482;0.105170615;0.063372724;0.026466796;0.0048060734;-0.00063614466;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014249639;0.013470363;0.03389021;0.073830955;0.10924076;0.12531056;0.104306266;0.06989838;0.026542738;0.006089494;-0.00074866274;0;0;0;0;0;-0.002397205;0.01993465;0.08831809;0.14084509;0.14673048;0.10350658;0.06833519;0.074279964;0.10737327;0.09566452;0.09202151;0.12385855;0.20370932;0.28769583;0.32754248;0.32011637;0.3098117;0.29290825;0.2398366;0.16539156;0.08253882;0.022066906;-0.0025560295;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016865785;0.01591952;0.04066157;0.084857725;0.12287532;0.13779292;0.11242187;0.074337475;0.028081812;0.005955904;-0.0007514458;0;0;0;0;0;-0.0021300244;0.017852869;0.07707423;0.12234281;0.12694797;0.08895635;0.05810068;0.06277264;0.09069303;0.08049926;0.07778241;0.10657945;0.18033262;0.2638432;0.31090492;0.31563354;0.31321248;0.29994336;0.2472284;0.17205328;0.08611681;0.023035435;-0.0026673547;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;-0.00063455437;0.005137664;0.023270702;0.053532638;0.08652761;0.10829543;0.108794525;0.09512563;0.07020361;0.043346368;0.020232078;0.009492524;0.02007752;0.033461608;0.048815224;0.06854857;0.09586835;0.11113997;0.1185225;0.094648786;0.06893821;0.054272946;0.05846249;0.067079075;0.083742514;0.09533455;0.10359405;0.10497004;0.10417173;0.09632376;0.077298634;0.05047972;0.023383234;0.0147598805;0.025474943;0.043712817;0.059688926;0.059957955;0.044300985;0.02668839;0.009692724;-0.0010353255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;-0.00063455437;0.005137664;0.023270702;0.053532638;0.08652761;0.10829543;0.108794525;0.09512563;0.07020361;0.043346368;0.020232078;0.009500317;0.019999592;0.033316888;0.048546188;0.06783609;0.09467717;0.106561154;0.1102733;0.08489668;0.061228927;0.050714247;0.059481118;0.0694336;0.08651759;0.0986025;0.1072714;0.1088873;0.10750964;0.09850342;0.07817932;0.050526664;0.023109464;0.015184773;0.026562221;0.046157334;0.06326989;0.0637523;0.047111023;0.028261788;0.009978461;-0.001072434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.003113398;0.029178366;0.0810582;0.12452849;0.12734279;0.09008445;0.031159954;0.011503615;0.031674277;0.053647667;0.058887195;0.045481957;0.036258653;0.06416512;0.117002904;0.15334228;0.1456063;0.11648803;0.10226066;0.10363274;0.10232186;0.09495771;0.082185924;0.08239465;0.10250501;0.11353013;0.118830025;0.115744;0.10550578;0.09481068;0.09401832;0.09620882;0.08607163;0.07607787;0.06176978;0.0646327;0.08372406;0.09003899;0.066813044;0.06573188;0.10041503;0.18322797;0.2518268;0.27893117;0.23518278;0.1616034;0.085428596;0.035015382;-0.00059002434;-0.002092916;0.00002226507;0.000011132533;0;0;0;0;0;0;0;0;0;0
