;meta[fps=30]
;meta[frames=46]
jaw_open_a;0;0;0;-0.019460574;0.009478857;0.087949716;0.12724802;0.12737373;0.088326864;0.01010743;-0.019712001;0;0;-0.005965715;0.00081142853;0.01928381;0.05198095;0.08109714;0.10881524;0.11770667;0.11240001;0.083398096;0.041055243;0.02573714;0.021938287;0.06085943;0.11082058;0.11855544;0.08513829;0.05418058;0.004013715;-0.01554743;0.007908572;0.018468574;0.021440003;0.018377146;0.009188573;-0.0061257146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.00958781;0.0023131426;0.03574248;0.07358781;0.11101867;0.1366522;0.14047697;0.11873525;0.082590476;0.037379052;-0.0012190477;-0.011428572;0.012297142;0.0536;0.07209143;0.067771435;0.040822856;0.008312382;-0.020525714;-0.002560001;0.046186667;0.109120004;0.1820983;0.19726785;0.14261945;0.076713145;0.0454461;0.044064004;0.08061258;0.10037335;0.10305524;0.09659429;0.07065905;0.024806092;0.018475428;0.04581638;0.10235581;0.16320229;0.164976;0.104496;0.052128002;0.0065760002;-0.013199999;-0.0027840002;0.0007680001;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;-0.00083493994;0.0083494;0.0166988;0.0208735;0.0166988;0.0083494;-0.00083493994;0;0;0;0;0;0;-0.00072838564;0.0063582663;0.023766365;0.03732261;0.03856627;0.026654463;0.007945446;0.007595568;0.0342723;0.07122912;0.104432695;0.119417086;0.11451242;0.097342856;0.07197341;0.043130606;0.018744;0.0028594695;-0.00097012054;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0015744582;0.014154378;0.04739119;0.07116551;0.07124423;0.0466469;0.021820558;0.029702153;0.07094365;0.1141246;0.13895665;0.13704942;0.1247293;0.11249145;0.09418838;0.06939567;0.036899574;0.01001928;-0.0010758799;-0.0017080485;0.007920001;0.0136787;0.05290227;0.10619958;0.14212109;0.14084242;0.11086094;0.05703355;0.03902557;0.047973264;0.051332098;0.047522385;0.03026299;0.0062971166;0.026216872;0.08688217;0.16348456;0.22352506;0.22460717;0.1610198;0.08691223;0.026315635;-0.0023595397;-0.0018335278;0.00015028917;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.0024862655;0.021581206;0.08190892;0.134094;0.14437835;0.10626268;0.042945072;0.0030269893;-0.0005354219;-0.0022583136;0.0082433745;0.05258796;0.08847712;0.09735664;0.07091953;0.027587475;-0.0028891573;0;0;0;0;0;-0.0017414462;0.015140246;0.05577929;0.1061328;0.13557833;0.12380966;0.07698146;0.031759523;0.0062660235;-0.004691832;0.028411811;0.1702013;0.41588593;0.67462903;0.8218385;0.8168002;0.6406255;0.41318077;0.20260651;0.061640028;-0.0069109164;0;0;0;0;0;0;0;0;0;0
jaw_up;0;-0.00005421177;-0.00010842354;-0.00021684708;-0.00032527064;-0.0005421177;-0.00066409423;-0.0013372237;-0.000948706;-0.0011113412;-0.00044272924;-0.000849317;0.0012242831;0.0013281896;0.005150119;0.003948425;0.0044634365;0.0017840196;0.0013065038;-0.0003686401;-0.00059181167;-0.0027132991;-0.0012522916;-0.0019231621;0.0023256852;0.0015802734;0.002951831;0.001490824;0.0014610073;0.00073050364;0.0007155954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017812051;0.01636482;0.048203863;0.09095279;0.12334845;0.13080725;0.10098796;0.077418804;0.07042121;0.08054387;0.111683145;0.1375663;0.12873183;0.096240744;0.05410411;0.012333254;-0.0014869883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0026272775;0.02426892;0.07127492;0.11832769;0.13405794;0.10779259;0.072016336;0.07734141;0.100271456;0.115281075;0.11326145;0.10270132;0.12500478;0.17611757;0.2345346;0.27828825;0.28622204;0.2397567;0.16412821;0.10295551;0.11970163;0.21143089;0.3067142;0.34215003;0.2837749;0.17394915;0.07341163;0.014288603;0.0065106754;0.042685837;0.08196624;0.10591083;0.10605591;0.078649476;0.049190942;0.023560146;0.006160743;0.003416574;0.025297008;0.061900772;0.10051841;0.122482345;0.1217526;0.09545199;0.061558448;0.030173056;0.009192687;-0.0010303158;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0028076246;0.025609275;0.07894301;0.13754465;0.16318065;0.1382846;0.09332178;0.084504075;0.09775329;0.11173203;0.11324754;0.106586576;0.13063842;0.18031734;0.23251407;0.26538286;0.26264983;0.21308501;0.14191751;0.08136024;0.07573369;0.12365275;0.17852686;0.20594907;0.17764181;0.11656875;0.056300923;0.016611593;0.011091713;0.042173736;0.07637102;0.09969553;0.10783712;0.08825686;0.061703913;0.03271109;0.009835035;0.0027258;0.023161232;0.05661393;0.09188513;0.11199382;0.11133589;0.08733304;0.056299992;0.027583074;0.008382796;-0.00094014226;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;-0.0004726874;0.004246839;0.014254096;0.02141788;0.021454617;0.01432757;0.004327661;-0.00048003483;0;0;-0.00013915668;0.00064012076;0.008983953;0.03061632;0.05677127;0.0824327;0.09488907;0.08742285;0.06415493;0.036385756;0.026626233;0.033773877;0.06620128;0.10003136;0.110290006;0.08643855;0.06196182;0.047856532;0.06892039;0.09919642;0.101027735;0.072595246;0.03543485;0.008464435;-0.0010130603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
