;meta[fps=30]
;meta[frames=33]
jaw_open_a;0;-0.009531429;0.01032;0.033577144;0.046765715;0.045462858;0.029668573;-0.00061714294;-0.0025028572;-0.0009828572;0;0;0;0;0;0;0;0;-0.0056685717;0.001645714;0.017874286;0.043840006;0.07460572;0.101622865;0.10475429;0.112937145;0.105028585;0.08450286;0.063428566;0.043817144;0.020525714;0.012891429;0.0058057145;-0.0009600002;-0.0013714286;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.009295238;0.01159619;0.031680003;0.03916191;0.035276193;0.013348574;-0.0058819046;0.031207617;0.05152;0.052556198;0.037897144;0.0015359992;-0.008641524;0.018605718;0.04732115;0.087094866;0.1181783;0.10106516;0.072313145;0.042848002;0.03209143;0.06907429;0.09090743;0.06536228;0.050596572;0.040265143;0.04187429;0.060416013;0.046372574;0.013312001;0.00073142844;-0.0038765715;-0.00128;0.0003657143;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.00008826508;0.0004961929;0.0044037113;0.022197474;0.035950128;0.038400877;0.03669044;0.03178656;0.02561914;0.023823617;0.013867955;0.0013914075;0.002510227;0.013409135;0.03445439;0.047181264;0.045318153;0.0286184;0.010013554;-0.0010758798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0010878075;0.009067446;0.03899646;0.07206724;0.08434086;0.06785677;0.041971233;0.036095645;0.04734109;0.06284951;0.078403234;0.10073073;0.13214856;0.15850165;0.16710366;0.1506446;0.13219246;0.11711248;0.109796986;0.10741096;0.11381542;0.11019776;0.09509011;0.064829744;0.05534077;0.06991595;0.099384084;0.12191316;0.11532906;0.0795316;0.04903006;0.021791931;0.0041365307;-0.0005367471;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0.00009542171;-0.0023855425;0.008953737;0.05659699;0.1444446;0.19589545;0.19880447;0.13614872;0.094827436;0.102441825;0.1431792;0.13463472;0.0954217;0.032462463;0.00093513285;-0.0042621708;-0.001183229;0.00022265063;-0.0017613256;0.003944097;0.032860853;0.09345364;0.13227834;0.12957074;0.08300495;0.028594704;-0.003081326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;-0.000009035446;-0.000018070892;0.00000903485;-0.000009036047;0.00009035208;0.00007996124;-0.0002060056;0.00038670993;0.0006134961;0.0018260328;0.002246174;0.005775813;0.0062162825;0.009934308;0.0073402734;0.0062289336;0.0023500805;0.00073592586;0.001967888;0.0040875687;0.00958193;0.008484144;0.008728095;0.005244989;0.0039981185;0.0022497887;0.0013688472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016301209;0.014520003;0.049269408;0.08645207;0.113376886;0.112279534;0.08096531;0.045746755;0.01881398;0.0012484337;-0.00093036157;0.00039759043;0.00025445785;-0.000023855428;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0018674821;0.0155744115;0.06679519;0.12232148;0.16459152;0.16796578;0.14098889;0.108280584;0.10566258;0.12181403;0.15873952;0.1893291;0.20243877;0.17676884;0.13274431;0.07887213;0.06268636;0.09712206;0.17569028;0.25302407;0.29767555;0.2818033;0.228203;0.15439987;0.08429108;0.035950843;0.010934929;0.0024992533;-0.00031449404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0015279398;0.012718916;0.054847196;0.10079265;0.1376107;0.14460881;0.12805103;0.1059984;0.10834644;0.123144;0.15118128;0.17014036;0.17354022;0.14642009;0.10842716;0.06377271;0.056528214;0.09664856;0.17400037;0.24340002;0.27633172;0.25121117;0.19717106;0.13107778;0.071198106;0.030638399;0.009863422;0.0024380244;-0.0002977952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0009796628;0.009818894;0.01939287;0.023823617;0.018591328;0.008850361;-0.0027831327;0.004475278;0.010208532;0.013359037;0.011021207;0.0058445795;-0.00057889166;0;0;0;0;-0.0000333976;-0.00012245787;0.004185832;0.019025497;0.04583263;0.07479391;0.09204377;0.10192946;0.09553381;0.07531157;0.047207497;0.020188844;0.00034510856;-0.0010631568;0.0003117109;0.00017812052;-0.0000166988;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0009573978;0.009596243;0.018947568;0.02326699;0.018146027;0.008638844;-0.0028777597;0.0043082903;0.010041544;0.013275544;0.011021208;0.0059113745;-0.000584458;0;0;0;0;-0.0000333976;-0.000111325295;0.004085639;0.018713785;0.045064487;0.07425677;0.092433415;0.10295366;0.09644947;0.075584315;0.04668983;0.0196517;0.00026161477;-0.0010520241;0.0003117109;0.00017812052;-0.0000166988;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;-0.002424109;0.020266773;0.08580121;0.16034612;0.23276566;0.2746238;0.2840308;0.2757584;0.27747372;0.27312517;0.27793404;0.2725856;0.25263426;0.20641811;0.14987727;0.10047481;0.07409721;0.081208475;0.119167075;0.15597512;0.16853316;0.15562724;0.131542;0.118786335;0.10995489;0.10806015;0.11691161;0.13819924;0.14998303;0.13762036;0.089399785;0.03777825;0.0067351814;-0.0008961688;0;0;0;0;0;0;0;0;0;0
