;meta[fps=30]
;meta[frames=57]
jaw_open_a;0;0;0;-0.011085714;0.0073028575;0.037737142;0.07573715;0.1008;0.09616;0.05472;0.026365714;0.0031771415;-0.01281143;0.007382857;0.03659429;0.049200002;0.054171424;0.06648;0.057851434;0.06089143;0.05245714;0.019554289;-0.0021257151;0.016217144;0.03225905;0.07619047;0.15238859;0.1523962;0.1534362;0.15501717;0.15681334;0.14576761;0.13705714;0.059040003;0.0074000005;-0.016742859;0;0;-0.0024685715;-0.0038857143;0.0071771434;0.03952;0.07395429;0.099568;0.106128015;0.09785373;0.09506973;0.10974858;0.090069346;0.07293715;0.065065145;0.06855619;0.08185601;0.087817155;0.05222705;0.02144;0.002011427;-0.0035291442;-0.0009874281;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.015177145;0.01243429;0.052251436;0.09083429;0.108457156;0.10811429;0.08320001;0.08987429;0.0941943;0.0802743;0.04795429;0.01865143;-0.0025371432;-0.0106209535;0.008472381;0.03847924;0.07895314;0.11903238;0.11500953;0.077993155;0.027183244;0.004294096;0.018264381;0.07166858;0.117851436;0.14216001;0.11373715;0.07105144;0.024800003;-0.0019657144;-0.008228572;-0.0030628573;0.0012799999;0.028159998;0.054262858;0.083108574;0.10206629;0.11126629;0.115131445;0.12686174;0.12627316;0.12624915;0.119780585;0.07957715;0.07225143;0.076573715;0.07028915;0.059846856;0.041965716;-0.003657143;-0.0069485717;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000667952;-0.0010846268;0.0016476148;0.018495906;0.032745544;0.036110755;0.038427908;0.042043593;0.0470763;0.050072543;0.03627218;0.01384569;0.0025382172;-0.00033636153;0;0;0;0;0;0;0;0;-0.00019084342;0.0012834219;0.009079374;0.027147474;0.039194465;0.03909904;0.025811572;0.0092511345;-0.0009876147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.001653181;0.014542268;0.05162791;0.0944317;0.109076545;0.09174319;0.06523743;0.046856828;0.03815437;0.038110238;0.03262945;0.04156211;0.0828821;0.116226025;0.122436784;0.10003892;0.055306416;0.016685678;0.0032347958;-0.00042939768;-0.0013740725;0.011336098;0.04806391;0.11565109;0.16912185;0.19626334;0.18218628;0.14982042;0.14498612;0.19149704;0.2404734;0.24467792;0.18849841;0.09160483;0.039747905;0.043264676;0.070782624;0.08070743;0.07819189;0.07020544;0.07915588;0.09515632;0.107122205;0.09825191;0.092972115;0.094787754;0.09196123;0.07621845;0.049323477;0.01156511;-0.0034208682;-0.001127885;0.00017748433;-0.000005725296;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;-0.0010496387;0.010496387;0.020992775;0.026240967;0.020992775;0.010671326;-0.0032125304;0.00063614454;0.0038963857;0.006838555;0.006520483;0.00430988;-0.00041349404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0053913263;0.049645785;0.15050122;0.22013256;0.21400437;0.14233208;0.064351335;0.08193014;0.12683134;0.12818314;0.08584772;0.031059764;-0.0033079523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0014704943;0.0042827297;0.008883954;0.015879532;0.026283674;0.037401605;0.04809262;0.05268932;0.049217515;0.042827297;0.031009136;0.021314261;0.012258636;0.006270495;0.0024779302;0.00040207084;-0.0016263532;-0.0015721415;-0.0018432004;-0.001490824;-0.00089449383;0.00349666;0.0073050354;0.014528753;0.012550024;0.011899484;0.007210165;0.005258542;0.0028867768;0.001626353;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0017414462;0.016317112;0.045508202;0.06842531;0.068147;0.046716876;0.015116387;0.0018448196;-0.0002942169;0;0;0;0;0;0;0;0;0;0;-0.0031648197;0.028239522;0.09673905;0.15300338;0.16871086;0.13055544;0.062093023;0.017663617;0.006671568;-0.0007315664;0;0;0;0;-0.00039361455;0.0027513255;0.017899523;0.05028565;0.086848855;0.117119014;0.13512507;0.14747742;0.16334409;0.17947073;0.16129768;0.13305642;0.09756869;0.06690174;0.042945728;0.02624097;0.003482892;-0.0005089157;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;-0.002056735;0.018201688;0.06268171;0.11841396;0.1559306;0.15566064;0.11225582;0.0661842;0.049136028;0.07397865;0.15278938;0.23064569;0.30015904;0.33303192;0.33739254;0.31088263;0.28310028;0.23247842;0.19762245;0.17194752;0.14735854;0.11629043;0.07751026;0.05030847;0.053297553;0.07659737;0.084103495;0.08080826;0.09641885;0.14768973;0.20762448;0.21836461;0.16385972;0.083649844;0.026016725;0.010531375;0.016654268;0.026252737;0.044094846;0.08247786;0.13824435;0.20774613;0.2654299;0.31116542;0.33786428;0.30304486;0.23894924;0.16179103;0.09763898;0.056923974;0.036848683;0.006824242;-0.00087575923;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;-0.0016837955;0.014884196;0.05134045;0.09862032;0.13217932;0.13438359;0.09900995;0.05961303;0.045875493;0.07187162;0.13564712;0.18707664;0.21745177;0.2210459;0.22025266;0.21509907;0.21340412;0.18970686;0.16902372;0.15300088;0.13642548;0.11034936;0.0738764;0.04926257;0.054619353;0.07962821;0.08779671;0.08117565;0.08595149;0.12205151;0.16924511;0.17823182;0.1337184;0.06859866;0.023122268;0.0141550135;0.02141528;0.03011053;0.04450081;0.07683572;0.12472463;0.18454352;0.23141019;0.26648664;0.28533596;0.25381887;0.20051584;0.1378444;0.085601375;0.051407248;0.033174943;0.006211953;-0.00079412066;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;-0.0011466509;0.010397784;0.03261275;0.059158277;0.07909664;0.07995941;0.05919167;0.035112005;0.014132749;0.0018257352;-0.0002783133;0;0;0;0;0;0;0;0;0;0;0;0;-0.000018554194;-0.0011800486;0.013596159;0.031675946;0.047207497;0.046428222;0.03245411;0.011102846;0.003649244;-0.0004080073;0;0;-0.0006345543;0.0052990853;0.021875424;0.048419833;0.075102;0.092803575;0.09682298;0.09614473;0.098440245;0.10383202;0.09338998;0.08099612;0.06500062;0.04920579;0.03416101;0.021263136;0.0036180727;-0.0004786989;0;0;0;0;0;0;0;0;0;0;0;0;0
