;meta[fps=30]
;meta[frames=77]
jaw_open_a;0;-0.009051429;0.008457143;0.035108574;0.046719998;0.044114288;0.027702857;-0.0025142857;-0.0058057145;0.00013714285;0.00009142858;-0.009142858;0.011794286;0.030857146;0.036937147;0.03250286;0.017554287;-0.00745143;-0.0055771433;-0.004274286;0.0052114287;0.040640004;0.058057148;0.05517715;0.034468573;0.015373715;0.017984001;0.05490286;0.08117485;0.10631315;0.105494864;0.08596572;0.07499734;0.06611658;0.05088;0.04288762;0.021440001;-0.0021942868;-0.0042666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.012007618;0.0056380928;0.044909716;0.08436724;0.11690668;0.11773807;0.083196044;0.075933866;0.087238416;0.11560871;0.11855818;0.078642294;0.048471775;0.04002469;0.04890149;0.07689144;0.06692572;0.030811429;0.011337143;-0.00013714284;-0.0035657145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.0063634287;0.002230857;0.020260572;0.047780577;0.0812282;0.105508566;0.10411887;0.10212877;0.09779428;0.099044584;0.0951825;0.12981257;0.16948801;0.16103545;0.14615925;0.12820496;0.09892115;0.11258668;0.12940954;0.10211049;0.079861335;0.075550474;0.08341333;0.09073982;0.09635353;0.10211049;0.11424609;0.12848611;0.13886173;0.11125486;0.058297906;0.023678478;0.042230863;0.054704767;0.064396195;0.04690286;0.0025173326;-0.008271238;0.024859434;0.04894172;0.08497372;0.098212585;0.11078401;0.14006858;0.15930668;0.15241143;0.12849523;0.06896153;0.034509722;0.03839696;0.06722438;0.09303772;0.08870553;0.05094019;0.017433904;0.02284114;0.0605699;0.10531276;0.12401828;0.11152762;0.07447162;0.039661713;0.014070858;-0.00013714319;-0.0096;0.0014628576;0.01647543;0.038656004;0.07168001;0.0794423;0.06334476;0.056490667;0.057755437;0.05139505;0.049112387;0.026560005;0.001859049;-0.006339049;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.00091604836;0.008584137;0.023767637;0.037267897;0.04234815;0.03517244;0.019389689;0.007868235;0.014816129;0.035196774;0.057714622;0.07247993;0.07562647;0.06448813;0.048766375;0.049854495;0.066658266;0.10673107;0.14959067;0.17565416;0.17362106;0.15633127;0.13114823;0.10835644;0.095407076;0.09161946;0.095814526;0.10030411;0.10355163;0.08994927;0.06133707;0.03992444;0.03684709;0.04266304;0.04317832;0.02853109;0.008253978;-0.0009255905;0;0;0;-0.0009923858;0.008864677;0.03043952;0.045993257;0.046327237;0.031107472;0.009599423;-0.0010591809;-0.00020992776;0.0021088198;0.0041031335;0.0050573503;0.0039600004;0.0019084341;-0.00030534947;0.000009542171;0;0;0.00006822652;-0.0008502074;-0.0007557398;0.012098676;0.02602786;0.042062208;0.054436333;0.058000498;0.05089476;0.043763574;0.027599137;0.014381959;0.0067081456;0.0021240872;-0.00023664584;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0016402991;0.015226442;0.043646842;0.07239645;0.09382338;0.098546766;0.07878588;0.055160422;0.028417537;0.0063407724;-0.0010090845;0.0014456387;0.012745953;0.03560422;0.05047712;0.047204163;0.03960716;0.027357405;0.0240415;0.0363175;0.058797896;0.078905635;0.10684368;0.11317252;0.10591808;0.099357836;0.10541044;0.11748511;0.14374325;0.13963775;0.12567994;0.11114911;0.111328505;0.10799067;0.095577836;0.060298886;0.05196785;0.089471094;0.15020116;0.21344644;0.26625624;0.25924954;0.21667047;0.16524655;0.11424555;0.093365364;0.11352319;0.1281752;0.14001226;0.12853302;0.08583658;0.03731465;0.006984866;-0.0009112771;-0.00008587953;-0.000541041;0.014092831;0.045539055;0.07700245;0.09095644;0.081778795;0.066477925;0.07790848;0.098168895;0.11419544;0.10605693;0.084176265;0.069581024;0.088470235;0.10901691;0.13258368;0.13903898;0.12831834;0.099147916;0.06665683;0.030258222;0.00677017;-0.00083016884;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.0034033745;0.033184487;0.07679221;0.099750675;0.08462314;0.04515037;0.00036578145;-0.0042086276;0.010049497;0.018389354;0.021954946;0.016356872;0.007085063;-0.0024316628;-0.00006414461;0.00001749398;0.00019084342;-0.0027075908;0.0017096393;0.032697838;0.097111456;0.1389976;0.13660412;0.08714785;0.029183136;-0.0031648197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000047710855;-0.0011927712;0.0062024104;0.013120484;0.016937353;0.013836146;0.0072043384;-0.0007156627;0;0;0;0;0;0;-0.001160964;0.011641447;0.022990268;0.027478267;0.020833738;0.009128676;-0.0027831339;-0.00047710884;0.00027990364;-0.000019084337;0.0001828916;-0.0019481931;-0.0040673506;0.013836146;0.031369884;0.040613864;0.033421453;0.015903618;-0.0016022894;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.051761393;0.083697535;0.11372995;0.13937393;0.13180417;0.10962703;0.079492524;0.05737774;0.04022785;0.029943876;0.016907752;0.011389895;0.006837913;0.0041860533;0.0040062503;0.0045935432;0.0076528937;0.01111341;0.020230021;0.024056468;0.032540612;0.025560841;0.021775056;0.012007904;0.007164986;0.0013055992;-0.0014411302;-0.0048790593;-0.0039032474;-0.003252706;-0.0019516237;-0.0013010824;-0.0006505412;-0.0003252706;0;0;0;0;0;0;0;0;0;0;-0.00008131765;-0.00012649408;0.00089449435;0.001951624;0.0039936006;0.0062704957;0.010688755;0.013336096;0.016832756;0.013643297;0.011366401;0.006866825;0.0045808945;0.0023311062;0.0011474825;0;0;-0.000474353;0.00034966602;0.0040252246;0.014862156;0.0321015;0.0587493;0.093003;0.13647541;0.17133358;0.18629603;0.16988611;0.13113284;0.09085621;0.05555351;0.031152792;0.013913449;0.004025223;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00006361446;-0.00097012066;0.0010178318;0.014066749;0.043257836;0.06197109;0.068435915;0.061568208;0.056213986;0.063466035;0.08824334;0.10319486;0.121273026;0.11622098;0.088023864;0.064772785;0.055572003;0.050575092;0.048187956;0.029262653;0.0053436146;-0.0006891567;0;0;0;-0.0013836147;0.012373013;0.04230362;0.06385302;0.06425062;0.0430988;0.013247713;-0.0014631328;0;0;0;0;-0.0014366265;0.012940241;0.041383334;0.079124734;0.109902464;0.117951825;0.10045255;0.07244628;0.041330315;0.017328579;0.0049969163;-0.0005725302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0013247713;0.012319259;0.03493834;0.05944104;0.07220932;0.07577544;0.060676012;0.044688396;0.026663342;0.014988192;0.020648992;0.032665633;0.03433412;0.02381193;0.010074199;-0.0012949918;0.00012245751;0.00012524017;0.003929782;0.019957846;0.053672723;0.090164974;0.10413093;0.08585131;0.04809811;0.014703292;0.00047869908;-0.0015067882;0.013286677;0.026573354;0.032303825;0.035238914;0.036228597;0.03008066;0.028741969;0.032246493;0.05197891;0.09003324;0.117666416;0.11644518;0.1070148;0.087575175;0.08573275;0.10631382;0.13888726;0.17966793;0.22666019;0.23278199;0.22364922;0.22499402;0.20592958;0.20659566;0.24299161;0.2854351;0.3059446;0.28009933;0.20767592;0.14244296;0.11423892;0.11775524;0.1476271;0.1814614;0.2089632;0.21353754;0.21002659;0.20026514;0.19789456;0.1881732;0.17190854;0.15108515;0.13078943;0.09082809;0.073296584;0.060505312;0.0536588;0.03895273;0.01784545;-0.0018146028;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0013448099;0.01245953;0.03588015;0.06137365;0.079998374;0.07646937;0.05245872;0.028808767;0.0086228885;-0.0027946369;0.012327423;0.025450824;0.03185945;0.025585525;0.01219272;-0.0013511183;0.0012245786;0.0020428197;0.0059336396;0.020687027;0.052092828;0.08474825;0.09787814;0.08065706;0.045630395;0.0145270275;0.0014520533;-0.001590839;0.011878413;0.023940513;0.029384322;0.030556574;0.02937096;0.022105867;0.021180753;0.02680936;0.048855398;0.08608064;0.11245528;0.11040105;0.097956255;0.07676939;0.07410955;0.09209535;0.11990628;0.1522318;0.18824925;0.1901815;0.18404377;0.1949362;0.19021046;0.18671298;0.19021785;0.18912762;0.18063164;0.16975774;0.14063133;0.1147931;0.10349804;0.10961826;0.13525078;0.17182286;0.2005715;0.20297168;0.19175899;0.17384183;0.16466326;0.15339515;0.1397244;0.12298665;0.10746679;0.07607749;0.057316955;0.04211437;0.033475522;0.023022076;0.010353254;-0.0010575905;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0009629641;0.009434821;0.021221388;0.027898127;0.023183499;0.01184223;-0.0009629641;-0.0016698798;-0.0006540362;0.0000667952;-0.0011800484;0.0115667;0.026005594;0.033508923;0.027301421;0.0214394;0.029283756;0.058994997;0.08745459;0.10157915;0.09991893;0.08636804;0.07876786;0.073489554;0.07688423;0.08638326;0.099941924;0.1139745;0.12016456;0.10305385;0.067212656;0.041344;0.037233867;0.04777081;0.04689023;0.030258222;0.0075144586;-0.0019058901;-0.00061451644;0.00058779743;-0.000044530105;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014360966;0.0129137365;0.042242393;0.07339679;0.093452044;0.08829768;0.058735244;0.029751692;0.009679737;-0.0012468431;-0.001174482;-0.00094904844;0.009958049;0.026183717;0.038387746;0.037015673;0.024352413;0.0066322056;0.00046756628;-0.00036737355;0.000022265065;0;0;0;0;0;0;0;0;0;0;0;0;0;0
