;meta[fps=30]
;meta[frames=75]
jaw_open_a;0;-0.017856;0.009046855;0.062427435;0.12729602;0.19143316;0.18793143;0.1099642;0.047788195;0.019676737;0.023184761;0.06801807;0.096576;0.109053835;0.11106723;0.11254662;0.083603606;0.048856173;0.018196248;-0.003260081;-0.010009797;0.008662859;0.043531436;0.08400001;0.09386286;0.073120005;0.03298286;0.00050285814;-0.016030475;0.0020419033;0.038857143;0.047146667;0.06293333;0.077134624;0.08287786;0.11419369;0.16268164;0.18093717;0.16235614;0.11187567;0.050527096;0.0047670873;-0.025161147;0.006600001;0.038868003;0.076384;0.09011772;0.082288764;0.06652;0.0824;0.10873925;0.121187426;0.11917716;0.120015234;0.12891428;0.13124573;0.11788191;0.08397714;0.049462862;0.027017144;0.012251429;0.0014628572;-0.004022857;0;-0.00940343;-0.0011314296;0.031428576;0.085850306;0.15168688;0.21082288;0.23408;0.22394745;0.16752686;0.094021715;0.030322291;-0.0045005693;-0.00869943;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.003931429;-0.004708571;0.014902855;0.06112;0.092800006;0.08032;0.066285715;0.07177143;0.096574694;0.13386579;0.1535099;0.13065079;0.11143185;0.101006374;0.08315822;0.051722452;0.028907105;0.011041309;-0.000031345924;-0.0039292523;-0.007070476;0.00662857;0.015238093;0.018758094;0.01718857;0.00847238;-0.014201905;0.0030476188;0.032441907;0.071771435;0.0755962;0.07591619;0.059874743;0.06322225;0.08325425;0.1110327;0.11313282;0.09915064;0.06620618;0.02148023;0.0078802295;0.023828115;0.06459657;0.083969146;0.09650286;0.093125716;0.080832;0.057564575;0.02179962;0.0059230486;0.02169905;0.06944;0.112213336;0.11436191;0.07588571;0.037790477;0.002133334;-0.009630476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.00036737358;0.0029839731;0.013267434;0.031508654;0.05505505;0.08125703;0.10117768;0.09836615;0.07429643;0.039598376;0.00990423;0.009818893;0.024389787;0.031202897;0.025906991;0.01345446;-0.00045802433;-0.00075383147;0.000057253023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000782458;0.00782458;0.01564916;0.019561449;0.014542268;0.018009257;0.029496439;0.050929744;0.07189706;0.081812985;0.0845977;0.07683674;0.057267334;0.028712392;0.01038188;-0.0011164339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0014442074;0.01301075;0.041761782;0.07787126;0.10554594;0.10196763;0.08376259;0.07655445;0.09105971;0.11338654;0.14149694;0.15873931;0.17918827;0.19154508;0.19365938;0.17560013;0.14532165;0.10408415;0.060180698;0.035024535;0.044907838;0.08540719;0.12109014;0.12012399;0.08295962;0.037686795;0.0060568927;0.009341785;0.03366478;0.06850324;0.09196266;0.09561255;0.07196705;0.043049503;0.016870556;0.0050239526;-0.0005725302;0;-0.0011307474;0.009608966;0.03858377;0.07079098;0.099130265;0.124905825;0.14061238;0.14057344;0.117733665;0.07163693;0.025682986;0.014598925;0.03411702;0.08147105;0.12366651;0.14539406;0.14354762;0.13750744;0.12682952;0.121860676;0.098360695;0.062073007;0.028597884;0.008022579;-0.000921058;-0.0027620494;0.024224164;0.08585294;0.16785523;0.23228881;0.24436942;0.19082431;0.11674607;0.050877497;0.0116015095;-0.00084345945;-0.000796226;0.000062978324;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013730123;0.0101783145;0.060725313;0.12579231;0.18241979;0.18199567;0.12914269;0.057544585;0.015718073;-0.0038486754;-0.000206747;-0.0027990367;0.025747955;0.0822217;0.12181375;0.12229881;0.08285785;0.02694868;0.0007792767;0.0016698795;-0.0019640967;0.017912773;0.036716145;0.044185545;0.03358313;0.014366264;-0.007750364;0.025228439;0.054581214;0.067987956;0.05439037;0.027195185;-0.0027195185;0.00011132532;-0.0027195185;0.010575906;0.058382176;0.136294;0.20760581;0.22797835;0.17904294;0.0971711;0.02967615;-0.0024650611;-0.006536387;-0.0020992777;0.00022265063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0.00064037653;0.0010639059;0.0021820236;0.0030832947;0.0053195297;0.0058413185;0.0075456;0.0050823535;0.004614777;0.00232433;0.0018025412;0.00073863537;0.00042352945;-0.00010842354;0.00005421177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0011745885;0.0074631535;0.014926307;0.02750344;0.04242974;0.06523483;0.07898654;0.090628535;0.07284707;0.05892367;0.0386033;0.031054312;0.026599906;0.031076897;0.038124423;0.05132499;0.055490263;0.05365158;0.041083485;0.029712565;0.017966682;0.010566778;0.0046486594;0.001626353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;-0.00039759045;0.002608193;0.01982386;0.053970065;0.09016419;0.120578945;0.13531366;0.13497719;0.12537616;0.10797534;0.076458685;0.044709608;0.0191809;0.004395988;-0.0005373152;0;-0.0012887232;0.011120339;0.041667745;0.08340546;0.12338795;0.14215316;0.12236456;0.08262698;0.04009329;0.009493401;-0.0011400245;-0.0017808871;0.015618623;0.055497896;0.106888205;0.14743927;0.14540996;0.10211585;0.051271353;0.014596976;-0.0015983135;-0.00063614466;-0.0012722893;-0.0015903617;-0.0020197593;0.0054708445;0.027163379;0.059893023;0.093014956;0.10774172;0.11066267;0.11402363;0.118900746;0.11349881;0.092707485;0.059580248;0.032395665;0.01723952;0.008731086;0.0030853017;-0.00033397594;0;-0.0010846267;0.008729496;0.039868772;0.095867;0.1659479;0.23001084;0.2631051;0.25342652;0.19766445;0.120467916;0.05136232;0.010942484;-0.0013689039;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.00007236146;0.0009128676;-0.0010687233;0.0042581935;0.009092496;0.013111897;0.014771201;0.022667503;0.040485684;0.06493328;0.070443876;0.053448774;0.035798695;0.058326855;0.10805272;0.1551949;0.17521325;0.17813237;0.19060028;0.23065698;0.27293056;0.28712934;0.26675144;0.2224334;0.16082262;0.09855372;0.049437534;0.01402699;-0.0030948438;-0.0020038555;-0.003929784;0.018056966;0.07329102;0.14720176;0.21595813;0.23399653;0.20396285;0.18218881;0.20032835;0.229832;0.2329204;0.18927392;0.11537964;0.061599366;0.039737385;0.04264126;0.07636176;0.11564103;0.12796104;0.11183371;0.089097366;0.08022436;0.108464256;0.11885092;0.09789392;0.05625269;0.018535668;-0.0015774796;-0.0014917593;0.00010671326;0.0002589109;-0.0010216483;-0.00013470397;0.019162906;0.06119394;0.10961902;0.12672287;0.10305004;0.053842973;0.01438705;-0.0016619283;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.00050096394;0.0052322904;0.0071804835;0.014193978;0.016698798;0.015863858;0.009518314;0.006345543;-0.0006122893;0;0;-0.0009796628;0.007195325;0.044008754;0.091023296;0.1295567;0.1456638;0.1508844;0.16909128;0.21286495;0.25870445;0.2752797;0.25538975;0.21235456;0.15290087;0.09331178;0.046527673;0.013025062;-0.0032840972;-0.0022265064;-0.0041273865;0.018786147;0.07638586;0.15291366;0.22420177;0.24082632;0.20436083;0.17119597;0.1768718;0.19845119;0.20353003;0.16912262;0.10653136;0.0599857;0.032980125;0.02881183;0.038262516;0.06434604;0.07717071;0.07849549;0.072829016;0.07991322;0.103404514;0.113418244;0.0938055;0.054148637;0.01799574;-0.001398802;-0.0013693013;0.00010432772;0.00016619281;-0.001138858;-0.00022217429;0.018317945;0.058671314;0.10503561;0.12131201;0.09856808;0.051507533;0.013725778;-0.001586704;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.00043550465;0.003923104;0.012597128;0.023483409;0.03182568;0.031231206;0.020331863;0.013011703;0.022112101;0.045003705;0.07935157;0.11248755;0.13707295;0.15199432;0.1554165;0.1295779;0.087002814;0.04223572;0.010049579;0.006192869;0.026695814;0.054201517;0.06665603;0.05841796;0.032598834;0.010280893;-0.0011355182;-0.0010835666;0.009477496;0.035253014;0.052883234;0.06787134;0.07807438;0.09132046;0.11768689;0.14952616;0.16051778;0.14393473;0.101413;0.056733172;0.039044462;0.036587734;0.049209967;0.04922639;0.055375993;0.06582805;0.07921724;0.08302828;0.09166201;0.10215693;0.11066015;0.11509924;0.117184736;0.11966729;0.110030234;0.0844551;0.04310887;0.0115666995;-0.0016364823;-0.0027497353;-0.0008238074;0.00008906026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
