;meta[fps=30]
;meta[frames=65]
jaw_open_a;0;0;0;0;0;0;0;0;0;0;0;0;-0.0028342858;-0.002285715;0.009645715;0.042525716;0.057371434;0.054182857;0.032960005;0.006457143;-0.008662857;-0.004324572;0.00065371464;0.010660572;0.049229722;0.06657829;0.06270629;0.03761372;0.010761145;-0.011062859;0;0;0;0;0;0;0;-0.016713142;0.0058514276;0.057371423;0.13422628;0.20359313;0.19881144;0.123373725;0.06937601;0.030948576;0.046413716;0.093188584;0.090299435;0.06325487;0.035250288;0.0022628584;-0.008548573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.0042057144;-0.0010057149;0.012297142;0.0536;0.07209143;0.05684572;0.047200006;0.048731428;0.06905142;0.092411436;0.07531428;0.029051429;0.0027885707;-0.008411429;0;0;-0.008777143;0.004022857;0.03337143;0.068160005;0.07835429;0.063954294;0.024960002;0.00086857093;-0.006674286;0;0;0;0;0;0;0;0;0;0;0;0;-0.007090287;-0.009478859;0.028260577;0.10569145;0.16813031;0.20189717;0.19162057;0.15911543;0.15688686;0.15993144;0.14874287;0.13374858;0.11650285;0.10510858;0.10557715;0.09306286;0.08870858;0.098617144;0.088457145;0.06419429;0.032617144;0.004765714;-0.009211428;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.0009923858;0.008478219;0.03232649;0.07219607;0.106495395;0.13325879;0.14474042;0.13164377;0.09683155;0.05490088;0.015677786;-0.0017748438;-0.001661928;0.016171433;0.03706815;0.05702242;0.057135336;0.04112994;0.014887378;0.0052297455;-0.0011259761;-0.0000667952;0.000009542171;0;0;0;0;0;0;0;0;0;0;0;0;-0.0005195712;0.003831181;0.022756167;0.053085476;0.070115864;0.064500295;0.038736917;0.011441061;-0.0015310411;0.0021183619;0.008363713;0.018371062;0.03115757;0.046064824;0.06240102;0.077141285;0.07815037;0.06915927;0.049502395;0.028960487;0.013509328;0.005591712;-0.0005868435;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;-0.001173687;0.010233979;0.03735044;0.07092218;0.084090374;0.06931671;0.04897996;0.04335485;0.044721764;0.041937843;0.024690367;0.003678508;-0.0020420244;0.00012881929;-0.0027238126;0.025521966;0.07107104;0.10808654;0.10871633;0.07573143;0.025773877;0.00395189;-0.00056680496;0;0;0;0;0;0;0;-0.002708068;0.026030086;0.063685395;0.09787976;0.10659082;0.085693456;0.043752763;0.021821989;0.0055449563;-0.0006526846;0;0;0;0;0;-0.00045086752;0.003789434;0.015324128;0.0334465;0.054036118;0.07404783;0.093073726;0.1130282;0.12724662;0.13747703;0.12300811;0.08946142;0.04818736;0.016131038;-0.0017605304;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0.00006122892;-0.00038486754;-0.0046883863;0.0058167484;0.015577595;0.03473085;0.0734034;0.13140176;0.18291333;0.2326116;0.22196546;0.16608678;0.09422098;0.0354929;0.000031805932;-0.00050891563;0.000015903615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011450604;0.011498314;0.022440003;0.027513254;0.021390364;0.010098796;-0.0019402413;-0.00011132531;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0.0011181178;0.0019922827;0.0039371303;0.005638025;0.009527719;0.010693273;0.013369978;0.009188897;0.007542212;0.0036999537;0.0025344004;0.0009758121;0.00044047073;-0.00033882353;-0.000047435293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;-0.00060831336;0.0055026514;0.01657952;0.04073314;0.054509643;0.05248194;0.03302784;0.013335183;-0.0013915666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00040713276;0.0011673272;0.033779282;0.10011964;0.1705345;0.19068438;0.15101123;0.07386992;0.023481693;0.029246751;0.07614254;0.10216483;0.095429644;0.058421142;0.018018797;-0.0019943134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;-0.0026439764;0.022866221;0.08475752;0.1722852;0.25299364;0.31631455;0.350469;0.37289065;0.378007;0.3626181;0.3277022;0.27854097;0.21167229;0.14799587;0.098431066;0.084417984;0.07978129;0.06706515;0.037814423;0.015190339;-0.001591952;-0.0019470797;0.0168502;0.06017579;0.15068439;0.20513918;0.198404;0.12631083;0.04898982;-0.004192511;-0.00034510856;0.000022265065;0;0;0;0;0;-0.0016030844;0.015768116;0.034688964;0.04067827;0.080405824;0.1576567;0.25261274;0.3194792;0.34760404;0.29417753;0.21604091;0.12380083;0.047753744;-0.00489015;-0.0039390614;-0.0003707132;0.0062703975;0.020706508;0.03897499;0.055661265;0.07075558;0.08802215;0.11521752;0.12383271;0.104322955;0.063412294;0.023066605;0.00033119254;-0.00036737355;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;-0.0025048198;0.021515472;0.08149385;0.1686059;0.25157258;0.31973335;0.35509676;0.36942565;0.36177206;0.33354923;0.29205978;0.24498026;0.1854908;0.13256061;0.09375262;0.08504698;0.08121183;0.06683416;0.036138978;0.014539085;-0.0015251568;-0.0018613593;0.016103206;0.057579678;0.14413291;0.19626097;0.18983194;0.12088596;0.046895795;-0.003972087;-0.00034510856;0.000022265065;0;0;0;0;0;0;-0.0013359038;0.013359037;0.023995057;0.057842407;0.10653165;0.16058008;0.18571994;0.20336539;0.17210153;0.126365;0.07238076;0.02786547;-0.0029430701;-0.0023266994;-0.0005541218;0.0066850856;0.022326292;0.04237459;0.06050392;0.07519191;0.08838812;0.107502684;0.11311488;0.09494101;0.059265424;0.023369968;0.0021096147;-0.0009128676;0.00004453013;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;-0.0004981808;0.0041524344;0.017113483;0.039715305;0.06003775;0.07636082;0.08387249;0.07617992;0.055938184;0.031630307;0.009050748;-0.0010241929;-0.0012858076;0.012547849;0.028891893;0.037614975;0.032002322;0.01722574;0.0003469641;-0.0010449737;0.000073474715;0;0;0;0;0;0;0;0;0;0;-0.000008906026;0.00015585546;-0.00063678087;-0.00051654916;0.009538356;0.024927968;0.048946965;0.072322495;0.07630016;0.059345864;0.034508627;0.009637434;-0.0010959978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
