;meta[fps=30]
;meta[frames=37]
jaw_open_a;0;0;0;0;0;-0.014811429;0.0050331424;0.056290288;0.111472;0.15337828;0.16756341;0.14541028;0.11757029;0.10592001;0.09437715;0.09597715;0.12277714;0.14533181;0.13319086;0.10000457;0.049452953;0.009101716;-0.0017005709;-0.004291048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;-0.003552;-0.00052342814;0.009101715;0.035837714;0.06812648;0.095446095;0.10325944;0.083961904;0.047900956;0.010206478;0.0018041914;0.025930671;0.06981562;0.101074286;0.1049943;0.07005563;0.03487771;0.0079085715;-0.0031542857;-0.00256;0;0;0;-0.008205716;0.0035314304;0.02804572;0.06965715;0.08454858;0.072720006;0.034171432;0.005828572;-0.009737143;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;-0.00067431334;0.00576347;0.023282897;0.03645109;0.037977837;0.02633639;0.007916821;0.0101783145;0.033079524;0.04807664;0.04653399;0.029994223;0.0077641467;-0.00089696405;0;0;0;-0.00028817356;0.002127904;0.012158634;0.032263983;0.06195731;0.075507194;0.066325724;0.039647717;0.013341864;-0.0014485015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0023760002;0.021355378;0.06985297;0.123323;0.15329497;0.15503399;0.13991207;0.13543202;0.12658;0.11051264;0.10247934;0.12485142;0.16011666;0.17332996;0.15412872;0.11029079;0.067268714;0.038333766;0.023766205;0.022643568;0.0432976;0.07271133;0.084519766;0.071566276;0.042768005;0.013780087;0.0074643632;0.037679646;0.09033455;0.12023135;0.1131463;0.069616094;0.02427528;-0.0026121694;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0.00015028918;-0.0027720002;0.009685301;0.021624943;0.02872193;0.023879278;0.01176788;0.009465832;0.021469882;0.026837353;0.021469882;0.010734941;-0.0010734941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0026824663;0.0053649326;0.011270626;0.01663556;0.028987711;0.034623023;0.04510385;0.03597493;0.030609997;0.018257847;0.012352153;0.0060405466;0.0033180993;0.0020103534;0.005199813;0.0126087535;0.02364311;0.0405041;0.058257326;0.07940669;0.08909027;0.09415004;0.081785224;0.06422853;0.042755015;0.026317554;0.013641036;0.006573177;0.0017754352;0.000030494062;-0.00017618824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;-0.001415422;0.013284822;0.035343137;0.0678952;0.09622218;0.11766556;0.13035929;0.13515954;0.112210624;0.07470724;0.033747476;0.0059956633;-0.0007951809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0.00012858074;-0.0021332714;0.005903025;0.013734762;0.017201155;0.02875533;0.047021586;0.058021363;0.06633876;0.06292664;0.06743828;0.08634281;0.106228486;0.11180958;0.10101103;0.07214437;0.05127533;0.039553504;0.047188573;0.068151884;0.0857205;0.0782283;0.056684624;0.028737519;0.00724134;0.009850805;0.023426555;0.03029904;0.025474941;0.013711567;0.00020409607;-0.00026346988;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0.00010520241;-0.0017416845;0.004792555;0.011163146;0.014018641;0.022931159;0.03904123;0.049826983;0.05896345;0.057997707;0.06412245;0.08129717;0.10000818;0.105693206;0.095986545;0.06874432;0.049546074;0.040206254;0.05030717;0.07292996;0.09139808;0.08330474;0.06037617;0.030643407;0.0077400776;0.010558093;0.02505933;0.032395665;0.027219038;0.014639278;0.00020038507;-0.00027089156;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;-0.0007681447;0.006547598;0.02568442;0.051042654;0.07294313;0.08637452;0.09211057;0.096838;0.09700499;0.081206255;0.0533137;0.02435798;0.0058445795;-0.0007013495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;-0.0005104265;0.004180822;0.018925302;0.035560086;0.05069476;0.06642781;0.079282;0.086355604;0.0786903;0.053480677;0.023857014;0.005755519;-0.00069021696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
