;meta[fps=30]
;meta[frames=25]
jaw_open_a;0;-0.015552;0.014655999;0.047435425;0.093168005;0.112954676;0.11006401;0.08854934;0.10465752;0.11189714;0.12398477;0.10556952;0.055940572;0.04294247;0.057677716;0.08800229;0.1149303;0.111742474;0.07750401;0.072516575;0.08070705;0.08217601;0.06813257;0.034704763;0.007177143;-0.004434286;-0.0019200001;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.005184;-0.0015954297;0.023209145;0.048246868;0.07010058;0.09442744;0.0798103;0.05344001;0.03242286;0.024270479;0.04171429;0.06238858;0.053996194;0.03219429;0.0033600011;-0.021729525;0.014171429;0.05266286;0.070125714;0.06656;0.041965716;-0.003657143;-0.0069485717;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;-0.002154145;0.020258982;0.05466709;0.09097266;0.108414955;0.104532875;0.08945704;0.077663094;0.057889163;0.033543907;0.011895906;-0.0012786508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0012173423;0.010730647;0.03728603;0.07297254;0.10101818;0.112036996;0.11593665;0.13742442;0.15350966;0.16224076;0.15348104;0.13851894;0.11303178;0.08555032;0.043998946;0.013797977;-0.0034781215;0.017905883;0.054533504;0.07988228;0.07779254;0.05038266;0.013297014;-0.00184641;-0.00014313255;0.000014313256;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;-0.0025922898;0.026018318;0.05093929;0.0624217;0.048506036;0.02282169;-0.004500724;-0.0003816868;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.036238533;0.026377408;0.021631852;0.010422211;0.010277195;0.009157723;0.015827801;0.021190701;0.03949327;0.04755727;0.06299407;0.050254304;0.04252461;0.025484048;0.01716706;0.009229554;0.0050642835;0.0032256008;0.0039168024;0.008307955;0.006568661;0.0066138366;0.0038038597;0.0028641892;0.0014592004;0.0009622591;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0021652773;0.020456024;0.05362434;0.094050005;0.110608324;0.101621464;0.08163352;0.08349;0.09295133;0.09691135;0.07579134;0.039997596;0.012563859;-0.0013518073;-0.0013253015;0.00011132532;-0.0016062654;0.015553738;0.037214465;0.05033495;0.044848196;0.02624097;0.003482892;-0.0005089157;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0009974749;0.009655245;0.023144532;0.031137688;0.028920462;0.027823908;0.03611839;0.08270692;0.14934292;0.23309296;0.2853602;0.27220747;0.19915803;0.12482241;0.0939864;0.13232796;0.19051474;0.21912943;0.2033624;0.14929171;0.08486886;0.03410562;0.006824242;-0.00087575923;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0.00007792773;-0.00093142194;-0.000946265;0.008917159;0.030517979;0.073359676;0.12990923;0.19700871;0.23725282;0.22436136;0.16343485;0.101707935;0.077659436;0.109587535;0.15791681;0.1828574;0.17178053;0.12831467;0.074631386;0.030897226;0.006211953;-0.00079412066;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.002022224;0.018503936;0.055901997;0.10101937;0.12865959;0.1279369;0.10643647;0.09744286;0.09552455;0.09160218;0.07279192;0.041021895;0.027700339;0.0408679;0.0710367;0.09496162;0.09575648;0.08397492;0.072482795;0.058108475;0.039754268;0.020724319;0.0036180727;-0.0004786989;0;0;0;0;0;0;0;0;0;0;0;0
