;meta[fps=30]
;meta[frames=18]
jaw_open_a;0.03318857;0.05030095;0.051718093;0.026276568;0.012042666;0.03297067;0.08485944;0.109568015;0.10525257;0.052553147;0.03791086;0.029645715;0.026948575;0.021622859;0.012068572;-0.008045714;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0.035702858;0.048015244;0.04588191;0.019497143;0.0037340962;0.028012196;0.06991772;0.09621638;0.11130439;0.07230172;0.07092267;0.05612953;0.041965716;0.025340954;0.015969524;-0.010788572;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.010138556;0.0081108445;0.0040554223;-0.00040554223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0.06376197;0.0887064;0.10678048;0.109678894;0.098818704;0.06839947;0.037253827;0.018170675;0.026619077;0.055356514;0.087096155;0.09493266;0.078276806;0.044208873;0.015534652;0.00023855471;0.001049639;0.0001813012;-0.000023855426;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;-0.0024730123;0.024730124;0.045229882;0.09722675;0.19652498;0.33417478;0.38597283;0.34445247;0.1960757;0.05874001;-0.006564218;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;-0.0000722824;-0.000117458905;-0.00023491781;-0.00032527087;-0.00056018867;-0.00059633;-0.0007589654;-0.00046080057;-0.00039755343;-0.0001626356;-0.00012649433;-0.000036141282;-0.000018070641;0.000027105874;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;-0.0012245786;0.0122457845;0.024491569;0.030614464;0.024491569;0.0122457845;-0.0012245786;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.045747284;0.105888925;0.18252435;0.24429137;0.25486857;0.23094028;0.19151016;0.1523988;0.12003098;0.0803574;0.049380567;0.028343983;0.052289505;0.076622434;0.098634236;0.089661404;0.06714308;0.026645714;0.009150941;-0.001004711;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0.040444486;0.09057427;0.15249343;0.20138806;0.20823844;0.18891145;0.15718672;0.12631156;0.10087837;0.06869013;0.044393566;0.02742295;0.048101816;0.0692193;0.08847579;0.080215454;0.060519222;0.024435908;0.0083327005;-0.00091565074;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0.0073753027;0.005900242;0.002950121;-0.001556328;0.011119173;0.03900895;0.07298488;0.0857205;0.071423545;0.036823083;0.010078282;-0.0011572267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0.0073753027;0.005900242;0.002950121;-0.0016053113;0.011547776;0.0405458;0.075985104;0.089333005;0.07451561;0.038488507;0.010568115;-0.001212333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0.10034678;0.16249785;0.21699068;0.24121988;0.2340496;0.19817205;0.16647866;0.15390727;0.1694928;0.19387136;0.2149759;0.18844037;0.16087621;0.14284708;0.15423845;0.1569019;0.13793206;0.075470224;0.02303321;-0.0025660486;0;0;0;0;0;0;0;0;0;0
corner_left_out;0.10062139;0.16094857;0.21365;0.23756379;0.23131065;0.19652723;0.16615304;0.15825452;0.17697665;0.20064272;0.21757309;0.18628901;0.15687963;0.13754244;0.14604212;0.14722775;0.12913737;0.07032978;0.021485787;-0.0023934946;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0017633929;0.016972657;0.041543823;0.060677864;0.05853485;0.039278354;0.009803308;0.020518368;0.03528734;0.044530123;0.035624098;0.017812049;-0.001781205;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.001591952;0.01528274;0.037845597;0.056146923;0.05498358;0.0376864;0.01015287;0.021455728;0.036598753;0.046200007;0.036960002;0.018480001;-0.0018480002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0008098918;0.007263977;0.02348686;0.046453275;0.068275824;0.08292345;0.07386435;0.07027411;0.08350791;0.11856424;0.13431956;0.11811616;0.065629065;0.019788075;-0.0022098077;0;0;0;0;0;0;0;0;0;0
corner_left_up;-0.0010993375;0.009963616;0.03158021;0.05511995;0.061813384;0.049191874;0.023280907;0.0060115666;-0.0007041326;-0.0009351327;0.009351327;0.016971545;0.03838497;0.074151024;0.1208993;0.13566104;0.118853696;0.065676376;0.019877134;-0.002218157;0;0;0;0;0;0;0;0;0;0
lips_out;0.04060035;0.06358107;0.09582089;0.12209033;0.13869387;0.13069592;0.119044155;0.10184995;0.089542136;0.08263822;0.08713751;0.083555214;0.08194179;0.057396155;0.031057376;0.012695858;0.0068942183;-0.0009900001;0.00013836146;-0.000009542169;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;-0.0000922409;0.0009160476;0.0019179749;0.0023378301;0.0018130111;0.0008110839;-0.00021946977;-0.00010178317;0.000009542171;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;-0.001132735;0.010715063;0.028306134;0.045278795;0.04739119;0.035359703;0.014419412;0.004102338;-0.0004714628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.0017266558;0.016397106;0.042584717;0.06698445;0.06912746;0.050728165;0.01843436;0.019475251;0.027188426;0.034789164;0.02783133;0.013915665;-0.0013915665;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;0;0;0;0;0;0;0;0;-0.0010353255;0.009106412;0.031994898;0.0626205;0.07547857;0.06479134;0.03503408;0.010553639;-0.0011800484;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;0;0;0;0;0.0001335904;-0.0013359038;-0.0026718075;-0.0033397595;-0.0026718075;-0.0013359038;0.0001335904;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0;0;0;0.00009796629;-0.0016940004;0.0037023092;0.026654992;0.04553391;0.05035059;0.036876146;0.014103062;-0.0023278126;0.0085108215;0.016409354;0.02026121;0.015891692;0.00773711;-0.001124386;0.0001614217;-0.000011132531;0;0;0;0;0;0;0;0;0;0
lips_blow;0;0;0;0;0;0;0;0;0;-0.000057253023;0.0005725302;0.0011593738;0.0012818313;0.0009224097;0.00034192757;-0.00018448211;-0.000015903708;0.000077927725;-0.0000063614457;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0.009880122;0.007904098;0.003952049;-0.00039520493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0.010854217;0.008683374;0.004341687;-0.0004341687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0.0919677;0.11795846;0.1341099;0.13343658;0.13551594;0.1192938;0.09328783;0.0783118;0.09224694;0.13494688;0.19482265;0.20686415;0.1948527;0.17921427;0.19506423;0.19793084;0.17329177;0.094231315;0.028677398;-0.0031978195;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0.061339326;0.07984067;0.0930726;0.097059906;0.09148344;0.06710783;0.051234692;0.054755356;0.07593221;0.08388362;0.073920004;0.04356995;0.043611694;0.07211932;0.12385776;0.14166147;0.123585016;0.06801698;0.020634148;-0.002301651;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0.06172061;0.08283531;0.09413019;0.09378416;0.08178143;0.05876585;0.052656878;0.067622714;0.09664429;0.10403351;0.08755736;0.047636103;0.044953164;0.07055799;0.118069775;0.13231014;0.11394146;0.061345816;0.018791713;-0.002092916;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;0;0;0;0;0.00016698797;-0.0016698797;-0.0033397593;-0.0041746995;-0.0033397593;-0.0016698797;0.00016698797;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0.04158929;0.042377844;0.029426996;0.009853591;0.0017949352;0.008160517;0.026726428;0.04601911;0.06688982;0.08995587;0.11648692;0.118811384;0.10847539;0.08132315;0.061281804;0.0476528;0.04014669;0.01953481;0.0062008197;-0.0006874338;0;0;0;0;0;0;0;0;0;0
lip_upper_left_up;0.032317743;0.061362512;0.08542826;0.09370083;0.088805325;0.08731152;0.09249742;0.09356615;0.08511655;0.059646435;0.04413325;0.03372044;0.030325018;0.021455172;0.010909881;-0.0010909882;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_right_down;0.01697711;0.0135816885;0.0067908443;-0.00067908445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_left_down;0.013915664;0.011132531;0.0055662654;-0.00055662653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_in;0;0;0;0;0;0;0;0;0;0;0;-0.00008534936;0.0008497827;0.0017440957;0.002207951;0.0017997585;0.0009277106;-0.00004824085;-0.0000037108514;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;0;0;-0.0022702413;0.020945061;0.06090025;0.11262014;0.13016847;0.12475062;0.085809305;0.054488443;0.025912296;0.013613497;-0.0013677112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0.032577235;0.07027543;0.10881521;0.12815745;0.11998272;0.10384478;0.117682785;0.12044604;0.10736532;0.06879587;0.04253741;0.029414535;0.054183617;0.05739615;0.04633916;0.021589158;0.011331326;-0.0016340967;0.00023060244;-0.000015903615;0;0;0;0;0;0;0;0;0;0
tongue_down;0.05608676;0.07980965;0.07548918;0.047445793;0.010777351;-0.0051421695;0.035966028;0.099116646;0.1772299;0.20001185;0.18320966;0.11514617;0.09147761;0.097528934;0.14362688;0.14876243;0.12770604;0.067705676;0.020960968;-0.00232988;0;0;0;0;0;0;0;0;0;0
tongue_roll;0.053285066;0.059861217;0.047146276;0.019979713;0.05009957;0.15339595;0.29494053;0.36115524;0.32930425;0.20311782;0.089580305;0.024449421;0.02598651;0.018332895;0.0241735;0.018670848;0.008925905;-0.0015665062;0.00010337348;-0.0000039759016;0;0;0;0;0;0;0;0;0;0
tongue_wide;0.02942169;0.036180727;0.028228918;0.013518074;-0.0023060245;-0.0022106026;0.021978797;0.05402458;0.0857205;0.08708025;0.084607236;0.062877595;0.059810854;0.045224585;0.030110847;0.0072706025;0.004187952;-0.0009913252;0.000047710833;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0.059108444;0.09666748;0.10228676;0.07623134;0.030847719;0.004066025;0.019633014;0.058938805;0.10851038;0.1295111;0.12691087;0.08979182;0.057801694;0.025700247;0.011339279;-0.0011768676;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_low;0.055280972;0.067121215;0.055889282;0.026909718;0.05579466;0.18417741;0.3879568;0.53885037;0.5652742;0.47045368;0.40570998;0.341158;0.3117904;0.21936654;0.11778219;0.034486994;0.019978918;-0.0031727715;0.00033397597;-0.000019879526;0;0;0;0;0;0;0;0;0;0
tongue_back;0.13936606;0.17634459;0.16240244;0.10002791;0.058130365;0.046315305;0.08409832;0.13030098;0.18123364;0.18211709;0.20560195;0.18655738;0.21925522;0.31227946;0.482244;0.5246682;0.46054885;0.25425512;0.07681447;-0.008576025;0;0;0;0;0;0;0;0;0;0
normal0;0.20929159;0.2543227;0.21641643;0.11611231;0.02853268;-0.010747531;0.06905509;0.19113444;0.3154932;0.33879077;0.30528185;0.1930353;0.18182765;0.24848647;0.38285887;0.41727516;0.36577326;0.20152667;0.061228927;-0.0068270257;0;0;0;0;0;0;0;0;0;0
normal1;0.20832677;0.253061;0.21534027;0.11551856;0.02850299;-0.010690013;0.06858196;0.18985419;0.3136841;0.33709306;0.30422425;0.1928238;0.1816885;0.24815248;0.38244143;0.41694117;0.36560625;0.20154336;0.061228927;-0.0068270257;0;0;0;0;0;0;0;0;0;0
normal3;0.036069404;0.04425182;0.034399524;0.016573;-0.0066461223;0.008577244;0.05839199;0.11201089;0.14341113;0.12534153;0.09801545;0.0628808;0.12992036;0.25296453;0.4125299;0.45429635;0.38294515;0.19890773;0.061568465;-0.0068492903;0;0;0;0;0;0;0;0;0;0
normal4;0.036069404;0.04425182;0.034399524;0.016573;-0.0066461223;0.008577244;0.05839199;0.11201089;0.14341113;0.12534153;0.09801545;0.0628808;0.12992036;0.25296453;0.4125299;0.45429635;0.38294515;0.19890773;0.061568465;-0.0068492903;0;0;0;0;0;0;0;0;0;0
