;meta[fps=30]
;meta[frames=86]
jaw_open_a;0;0;-0.015652573;-0.00043885765;0.06880915;0.14029714;0.17442743;0.173056;0.12187429;0.07733029;0.06176;0.044105146;0.014857145;0.0003200003;0.010925715;0.04845714;0.096566856;0.14593218;0.16949336;0.14985144;0.11013792;0.079823256;0.07742782;0.10816305;0.15390936;0.18303697;0.18116114;0.16374859;0.14638783;0.13533257;0.14160153;0.16556801;0.18271773;0.17961028;0.17587277;0.16190515;0.14082515;0.102990106;0.06706971;0.050697144;0.04408381;0.040914286;0.035062857;0.0038704758;-0.004868571;0.01001143;0.033417147;0.042925715;0.038537145;0.020251429;-0.0020038101;-0.006064763;0.05124572;0.077424765;0.07946667;0.059382863;0.0027276196;-0.02071619;0.009108571;0.046605717;0.09328001;0.124754295;0.111371435;0.07147429;0.043028574;0.049942862;0.06774857;0.06857143;0.05029715;0.0035102027;-0.0047000805;0.03174792;0.07853585;0.10845782;0.11359544;0.08003332;0.043604903;0.017305473;0.0027082462;-0.008286695;0.008623673;0.018285712;0.021005714;0.017737143;0.00848;-0.006765715;0.0005942857;-0.00009142857;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.005814858;-0.0006765709;0.022070859;0.054765712;0.090742856;0.09404343;0.064667426;0.028781716;0.002514285;-0.007990857;0;0;0;0;0;0;0;-0.0064000012;-0.0010361891;0.03515429;0.05430858;0.056426674;0.041508578;0.0095542865;-0.010636191;0;0;0;0;-0.0012479998;-0.0052;0.014351998;0.021652568;0.03439314;0.034882285;0.019279996;0.0005470479;0.03232;0.03931429;0.046293333;0.035565715;0.002834284;-0.006963808;0.029257145;0.06236572;0.09017905;0.10792762;0.09997714;0.07880762;0.04956191;0.020982858;-0.0007466667;-0.0054552383;0;0;-0.0020114286;-0.0026514286;0.004266668;0.035276193;0.06313143;0.06822096;0.05136762;0.0009599995;0.026438095;0.057539042;0.07250286;0.06198857;0.023164079;-0.019276408;0.030034939;0.06578091;0.092626296;0.09674254;0.06836703;0.03724017;0.011266615;-0.0012216575;0.013450668;0.046291154;0.07622095;0.0779581;0.053546667;0.018620953;-0.001996191;-0.0052419044;0.00018285715;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.0011736869;0.010868531;0.031557865;0.052464757;0.0595336;0.048817746;0.025410797;0.009857061;0.0017672093;-0.00023664575;0;0;0.000073474715;-0.00073054864;-0.0019859166;0.001650033;0.018001307;0.049957715;0.08181965;0.09343127;0.076742075;0.044329934;0.015368937;0.002306025;-0.00033397597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001543446;0.014351423;0.04093352;0.067904465;0.07308825;0.057129763;0.036307164;0.027408293;0.023344124;0.018257352;0.008098122;-0.0008269881;0;0;-0.00041031334;0.0033015911;0.015105257;0.03745302;0.050573505;0.04804483;0.029933788;0.008912387;0.013387666;0.029008199;0.03626025;0.029008199;0.014504099;-0.0014504099;0;0;0;0;0;0;-0.0004898314;0.00338747;0.024905063;0.042462654;0.047567714;0.035115182;0.014618604;-0.0015108435;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.003332126;0.028231464;0.11449173;0.21467021;0.26402232;0.22965619;0.13144149;0.043718405;0.0061117588;-0.0009160483;0;0;-0.00013120484;0.0008449591;0.0064998874;0.019113922;0.042686183;0.08010056;0.10469431;0.113465235;0.10911781;0.10574347;0.11392565;0.13627507;0.15118378;0.16406715;0.1753789;0.18811576;0.19936694;0.20758228;0.20555648;0.19049178;0.18032743;0.17796195;0.17634407;0.15518883;0.12282585;0.095982306;0.09084742;0.08601074;0.06915116;0.040198542;0.03665148;0.054918773;0.084130935;0.08651885;0.08393556;0.085999765;0.10244236;0.11197856;0.12135254;0.09917177;0.07076234;0.039542757;0.011777423;0.0071435072;0.023745691;0.05238652;0.08511496;0.104832664;0.09361346;0.063585445;0.04508437;0.039170604;0.049428433;0.046174563;0.030251065;0.0073427;0.0037930124;-0.0016460244;0.00061547;-0.000042939766;0;0;0;-0.00036737352;0.0024189397;0.01852493;0.04808538;0.06511099;0.061171275;0.037371907;0.010804122;-0.002086157;0.00024332532;-0.000014313255;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.000025445786;0.0003944097;-0.0018734459;0.005343614;0.03988627;0.06846507;0.0762801;0.05640695;0.022236438;-0.002321928;0;0;0;0;0;0;0;-0.0006891567;0.00400241;0.0426747;0.07501206;0.08601204;0.0646747;0.028202413;-0.002889157;0;0;0;0.00015028918;-0.002092916;0.001046458;0.026523259;0.048847966;0.055241216;0.037465475;0.01675552;0.04128791;0.10559472;0.16702507;0.17277953;0.12226541;0.057375476;0.061114952;0.084742434;0.13525231;0.1374311;0.10520084;0.053934995;0.02779952;0.00024385581;-0.0025668435;0.02625687;0.087791145;0.14344268;0.16002218;0.12633832;0.061103284;0.018559521;0.003183904;-0.0010098796;0.000047710855;0;0;0;0;0;0;0;0;0;0;0;0;-0.00003710843;-0.00090120506;0.012452532;0.034415424;0.06937158;0.13225977;0.20198654;0.21899278;0.18150796;0.10054796;0.024788434;-0.004431808;0.00012722892;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0061123776;0.007691296;0.0058142133;0.0049129426;0.0027783536;0.0019109652;0.00089449435;0.00045402366;-0.000054211767;0.0000067764713;0;0;-0.00005421177;-0.00020329416;-0.0004065883;-0.000704753;-0.0011113413;-0.0015992473;-0.0019516237;-0.0020736004;-0.0016805648;-0.0012739766;-0.0007860707;-0.00075828715;0.00041065406;0.0069113225;0.014553148;0.028042393;0.04585909;0.07532929;0.099394575;0.12581852;0.122791916;0.1251917;0.114549465;0.10682;0.08813343;0.065429315;0.043242928;0.028551534;0.019272285;0.013799155;0.01467332;0.01575304;0.020641133;0.016769508;0.014366119;0.008637742;0.00587746;0.0030132711;0.0015585886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0021819763;0.018489543;0.07497919;0.13983414;0.17559184;0.15638025;0.0939872;0.035188343;0.0076114708;-0.002057928;-0.0044530127;-0.004564338;0.011418797;0.051310897;0.10660406;0.15944596;0.18588305;0.1750352;0.13924412;0.09191813;0.04846574;0.019854605;0.005475085;-0.00063614466;0;0;0;0;0;0;0;0;-0.0013915665;0.013915665;0.02783133;0.034789164;0.02783133;0.013915665;-0.0013915665;0;0;0;0;0;0;0;0;0;-0.00042409645;0.0026983134;0.023908436;0.041455425;0.0470482;0.035093978;0.015002411;-0.0025048195;0.007506507;0.039258078;0.07772893;0.0949088;0.07989181;0.04115856;0.01805458;0.0408882;0.06759036;0.07192808;0.050470125;0.015710272;0.0220306;0.08290146;0.1577557;0.21357149;0.2255074;0.18554614;0.1281009;0.071430415;0.028725116;0.005125622;0.008729723;0.018110245;0.022324702;0.01745422;0.008488555;-0.0012603618;0.0002703615;-0.000019879519;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;-0.00014472292;0.00047869884;0.010130604;0.04479731;0.09833366;0.17587171;0.26916233;0.3544153;0.3889571;0.38418305;0.326517;0.24093205;0.14894994;0.07167161;0.018772565;0.020970795;0.037320476;0.04245124;0.02994651;0.011121399;-0.0011763376;0;0;0;0.00012858074;-0.0015468652;-0.0013832173;0.016228447;0.030878857;0.05468577;0.061574586;0.050592344;0.038666066;0.07739708;0.14384529;0.24138677;0.30920568;0.32085246;0.2774788;0.21314995;0.13757165;0.07527642;0.04183754;0.053708807;0.10452705;0.15674233;0.16238615;0.13832246;0.099363424;0.06990674;0.04929485;0.036567587;0.0213778;0.037910722;0.060426455;0.082571834;0.12949732;0.20849192;0.28089976;0.28931412;0.22114313;0.11121771;0.03008567;-0.002260302;0.0027179283;0.015176028;0.04047232;0.07356743;0.099486664;0.10914414;0.09303059;0.071350515;0.053935524;0.067496486;0.10908211;0.16059789;0.16635342;0.13081838;0.065975085;0.016453879;-0.0029983618;0.00008906026;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;-0.00007792773;0.00021151816;0.005800049;0.026105786;0.057399333;0.10248609;0.15675718;0.20653073;0.2269921;0.22418717;0.19003479;0.13967499;0.085897505;0.04068681;0.014979342;0.0299215;0.049674325;0.054215357;0.038036156;0.013785785;-0.0014657835;0;0;0;0.00010520241;-0.0012663252;-0.0011221594;0.013267194;0.024900688;0.048014604;0.05697574;0.049657583;0.03789922;0.07136695;0.12802969;0.2221185;0.29272607;0.3120552;0.2739726;0.21188456;0.13236627;0.08397492;0.0646956;0.08087145;0.11712537;0.14690489;0.13524355;0.11518942;0.08503029;0.063405335;0.045125727;0.037068557;0.02695186;0.045043334;0.06601499;0.078881405;0.096773244;0.13429916;0.16719207;0.16862077;0.1296838;0.06600293;0.018452173;-0.0010357234;0.0022762849;0.012660394;0.033644423;0.061059233;0.082531825;0.09031983;0.0767084;0.059851468;0.0473157;0.061421312;0.10065478;0.14836325;0.15414104;0.12186781;0.062071286;0.0154;-0.0028759036;0.00008906026;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0021374463;0.018114856;0.07342128;0.13692792;0.17208669;0.15340628;0.09236661;0.03472459;0.0074498896;-0.0009373592;0;0;0.000024491572;-0.0001885851;-0.0010702816;-0.002106275;0.0026671325;0.020975549;0.040505353;0.06180552;0.07604032;0.08604445;0.09557738;0.10608338;0.1035307;0.08622146;0.061542865;0.043121118;0.044072215;0.06341443;0.0883116;0.0974078;0.101213455;0.1009856;0.099505164;0.085768916;0.07079085;0.06095432;0.056185894;0.047977503;0.032989405;0.010371808;-0.0011392292;0.0000333976;-0.00033397594;-0.0006679519;-0.0008349399;-0.0006679519;-0.00094997603;0.0052731093;0.021522895;0.03380579;0.035327233;0.024654847;0.006850218;0.0052916636;0.018257353;0.038804296;0.060264107;0.06896231;0.056902077;0.035330947;0.01965263;0.028284052;0.048938613;0.05473866;0.042181164;0.014915368;0.025667962;0.08199476;0.15830112;0.21358386;0.22556213;0.18563913;0.12826061;0.07159062;0.028809087;0.005209072;0.007978367;0.016743328;0.020595182;0.016058678;0.007737109;-0.0012579762;0.00017255424;-0.000011132531;0;0;0;0;0;0;0;0;0;0
